sweep,n_artifacts,m_observers,averaging,seed_rep,generation,kl_payload,creator_col_kl,eff_sample_count,mi_genuine,mean_deep_genuine
N,100,5,False,0,5,0.03393623393795294,0.5423440453791756,49.359262128729924,0.7821095807198588,1.9759999999999998
N,100,5,False,0,6,0.11312488283885534,0.6710634528182539,45.74657552357198,0.8143535795919524,1.832
N,100,5,False,0,7,0.18036440769296097,0.8486307920747493,50.34405302259181,0.7576789942902827,2.016
N,100,5,False,1,0,0.032788304001423726,0.46166821380992734,47.59923278975886,0.8436454365533711,1.906
N,100,5,False,1,1,0.016887903506773917,0.7667333290667047,55.151104150271536,0.6640424502292228,2.2079999999999993
N,100,5,False,1,2,0.03433122468659719,0.4557468603897907,51.9426014247833,0.6995618618057595,2.08
N,100,5,False,1,3,0.022307496982365282,0.3433210710378853,48.69649962009119,0.7867561432876998,1.95
N,100,5,False,1,4,0.013615880621717778,0.5450138643754725,49.74647552932651,0.7691648104021374,1.9919999999999998
N,100,5,False,1,5,0.007580657294702642,0.7790720570130197,56.7328646749919,0.6323025858606819,2.272
N,100,5,False,1,6,0.03460351136246041,0.4831734355215495,56.74355446937608,0.6579464899258273,2.272
N,100,5,False,1,7,0.029696370479553848,0.7462381444694319,54.05422553015411,0.7034868050603837,2.1639999999999997
N,100,5,False,2,0,0.042822371452787805,0.14828405844130166,42.49301854409162,0.938882291691978,1.702
N,100,5,False,2,1,0.10709084095901714,0.4992390433095013,43.09686630602185,0.9368764059184992,1.7260000000000002
N,100,5,False,2,2,0.05876776672554898,0.7521560850108802,39.59944171151286,0.9276629745859786,1.5859999999999999
N,100,5,False,2,3,0.06692663405798464,1.0162472674414023,43.3507225721886,0.7654911539312987,1.736
N,100,5,False,2,4,0.056449267262344616,0.9733882094799606,46.84807175490947,0.7596638706136812,1.8760000000000001
N,100,5,False,2,5,0.0725380380769536,1.2631468290738486,53.393922405768464,0.5849260615003666,2.1380000000000003
N,100,5,False,2,6,0.018479271904566538,1.3537587573444592,62.14613205440463,0.446782001019272,2.488
N,100,5,False,2,7,0.051705764295911505,1.480220635603361,58.64059571606109,0.4195956724672668,2.348
N,300,5,True,0,0,0.09313339724360852,0.49713160907805337,139.51432160536677,0.7786339544343635,1.8626666666666665
N,300,5,True,0,1,0.061948005932832714,0.49095957769755444,157.76352072761892,0.7380680795445647,2.1053333333333333
N,300,5,True,0,2,0.07208468186889061,0.5135418459982427,163.2925343107301,0.6869803114746237,2.1793333333333336
N,300,5,True,0,3,0.09025432772627313,0.5862741542007864,175.50543677011098,0.6546404833548204,2.3419999999999996
N,300,5,True,0,4,0.1211805354306868,0.7543474869963956,172.95582213388747,0.5891547307861209,2.308
N,300,5,True,0,5,0.11395212012214208,0.6500355728071482,173.46186912277795,0.5797250000142233,2.3153333333333337
N,300,5,True,0,6,0.10632332405101642,0.663157263164966,170.35212855131985,0.5715813369892793,2.273333333333333
N,300,5,True,0,7,0.12901938687845477,0.6181004430590452,182.5855996122915,0.5353608057912826,2.4366666666666665
N,300,5,True,1,0,0.04475347881690564,0.4549143127532951,139.88843636998467,0.8246358412674957,1.8679999999999999
N,300,5,True,1,1,0.11712846346147127,0.6828517708990371,157.47879906401812,0.6325328212083365,2.1020000000000003
N,300,5,True,1,2,0.09380249682835701,0.546129840180351,186.61410950563663,0.6232427160153323,2.4899999999999998
N,300,5,True,1,3,0.06731369419760458,0.5079092642306993,165.77555954048697,0.6488886892816821,2.2119999999999997
N,300,5,True,1,4,0.13491250432514734,0.5817447784365773,157.13068127800744,0.6716919538604635,2.0973333333333333
N,300,5,True,1,5,0.1135104148469745,0.6751128220972579,159.52768106819133,0.652446030790758,2.1286666666666667
N,300,5,True,1,6,0.09492360975673125,0.607700709535138,178.32593523914514,0.6253099712425623,2.3793333333333337
N,300,5,True,1,7,0.057567761188054234,0.6689039195889498,181.08153384429173,0.5741511041093182,2.416
N,300,5,True,2,0,0.02424324578420392,0.3275340865315053,134.73733429246744,0.8711926651843266,1.798
N,300,5,True,2,1,0.0765509369701236,0.4485916418509543,140.89755641804135,0.8364699982760879,1.880666666666667
N,300,5,True,2,2,0.06854126722147989,0.48575522925647663,142.05087026125514,0.7711526795135054,1.8966666666666665
N,300,5,True,2,3,0.10499488119804495,0.6354487321011096,148.8282366879689,0.7015960856462936,1.9866666666666668
N,300,5,True,2,4,0.11290037228025135,0.5591833711740901,176.03370682921826,0.6546127436719684,2.349333333333333
N,300,5,True,2,5,0.08209110244240593,0.6674240927254766,161.7038463929877,0.6425417953113158,2.1580000000000004
N,300,5,True,2,6,0.07886108252138636,0.644953003684254,179.47152275302406,0.5503027532193937,2.3953333333333333
N,300,5,True,2,7,0.08812681654299732,0.6341127723334226,176.98373525111205,0.5890317127929553,2.3619999999999997
N,300,5,False,0,0,0.09313339724360852,0.5495363681978002,139.51432160536677,0.7786339544343635,1.8626666666666665
N,300,5,False,0,1,0.06491155792721146,0.577131686899305,145.11665170549514,0.7850556749137652,1.9366666666666668
N,300,5,False,0,2,0.054960105833306294,0.48646694171402827,150.99436971412976,0.7873660287545263,2.0153333333333334
N,300,5,False,0,3,0.0775709998065034,0.632560545740626,156.63860448622833,0.7230572336374372,2.0906666666666665
N,300,5,False,0,4,0.07964245411162567,0.41424683948973023,161.34227356891031,0.7235588548615748,2.1533333333333333
