leak,reader,encounter,rejectable,gate_open,looked,drift_from_start,value_divergence
0.0,14,14,True,8.75651076269652e-27,0.375,-3.989375978954101e-12,13.815490546923936
0.0,14,15,True,8.75651076269652e-27,0.25,-3.989375978954101e-12,9.344357068405262
0.0,14,16,True,8.75651076269652e-27,0.4166666666666667,-3.989375978954101e-12,13.815509028597049
0.0,14,17,True,6.32818729485097e-24,0.25,-3.989375978954101e-12,7.321034740624236
0.0,14,18,True,8.75651076269652e-27,0.3333333333333333,-3.989375978954101e-12,11.639004256297344
0.0,14,19,True,8.75651076269652e-27,0.25,-3.989375978954101e-12,9.760230071071097
0.0,15,0,True,8.75651076269652e-27,0.2916666666666667,-3.9999115131275136e-12,11.577960467705894
0.0,15,1,True,8.75651076269652e-27,0.25,-3.9999115131275136e-12,8.204884207035603
0.0,15,2,True,9.944200332082613e-27,0.25,-3.9999115131275136e-12,8.131312160303809
0.0,15,3,True,8.75651076269652e-27,0.25,-3.9999115131275136e-12,9.46283959718427
0.0,15,4,True,8.75651076269652e-27,0.5,-3.9999115131275136e-12,13.815510504030927
0.0,15,5,True,8.75651076269652e-27,0.25,-3.9999115131275136e-12,9.409478493417465
0.0,15,6,True,8.75651076269652e-27,0.5,-3.9999115131275136e-12,13.815510435365104
0.0,15,7,True,8.75651076269652e-27,0.6666666666666666,-3.9999115131275136e-12,13.815510557100009
0.0,15,8,True,8.75651076269652e-27,0.25,-3.9999115131275136e-12,10.030676731942002
0.0,15,9,True,5.444845607018145e-21,0.25,-3.9999115131275136e-12,6.468905361828589
0.0,15,10,True,8.75651076269652e-27,0.625,-3.9999115131275136e-12,13.815509859096544
0.0,15,11,True,8.75651076269652e-27,0.4166666666666667,-3.9999115131275136e-12,9.830440167332812
0.0,15,12,True,8.789889311889609e-20,0.25,-3.9999115131275136e-12,6.117326484281753
0.0,15,13,True,8.75651076269652e-27,0.6666666666666666,-3.9999115131275136e-12,13.815510557808171
0.0,15,14,True,8.75651076269652e-27,0.25,-3.9999115131275136e-12,9.18250559981294
0.0,15,15,True,1.1640888142464558e-07,0.25,-3.9990445357136264e-12,2.329366934134108
0.0,15,16,True,8.75651076269652e-27,0.25,-3.9990445357136264e-12,9.837464626500488
0.0,15,17,True,2.5125588954991026e-20,0.25,-3.9990445357136264e-12,6.277106901348027
0.0,15,18,True,8.75651076269652e-27,0.375,-3.9990445357136264e-12,13.815501619250611
0.0,15,19,True,8.75651076269652e-27,0.375,-3.9990445357136264e-12,10.66143717946441
0.02,0,0,True,0.02,0.25,3.736612606468955e-05,9.53342188995036
0.02,0,1,True,0.02,0.375,8.401268818143638e-05,13.81548933152376
0.02,0,2,True,0.02,0.25,5.886749949793855e-05,7.072994656144745
0.02,0,3,True,0.02,0.25,0.00010722485589033403,6.221134909391433
0.02,0,4,True,0.02,0.25,0.0002279618141673666,5.805029301298906
0.02,0,5,True,0.02,0.375,0.0005437593979022615,13.815493351362113
0.02,0,6,True,0.02,0.25,0.0005044800698630414,9.494224328632734
0.02,0,7,True,0.02,0.25,0.0004891969825893672,9.611527701227809
0.02,0,8,True,0.02,0.25,0.0003011116283076986,9.066372190454144
0.02,0,9,True,0.02,0.375,0.0006629519189773891,13.815487858754425
0.02,0,10,True,0.02,0.25,0.0005148879065518652,8.834298032503161
0.02,0,11,True,0.02,0.25,0.0008172706609275958,9.330007781497235
0.02,0,12,True,0.02,0.5833333333333334,0.0006989044447903879,11.84977829910571
0.02,0,13,True,0.02,0.3333333333333333,0.0005112905505167925,7.934173194306062
0.02,0,14,True,0.02,0.4583333333333333,0.00047776421847098337,13.815502793315716
0.02,0,15,True,0.02000019760202984,0.25,0.00046460030987512113,2.2890806751710318
0.02,0,16,True,0.02,0.25,0.0006750943126864912,6.17874874377696
0.02,0,17,True,0.02,0.5833333333333334,0.0002518777773212154,13.815510455145223
0.02,0,18,True,0.02,0.25,0.00047627177774783955,8.983882075504022
0.02,0,19,True,0.02,0.25,0.0004316088054769347,9.871176330534903
0.02,1,0,True,0.02,0.25,3.735346223757499e-05,8.808407090318838
0.02,1,1,True,0.02000000000000005,0.25,4.9340880512491626e-05,5.3047350690353205
0.02,1,2,True,0.02,0.25,0.00013561044770446333,9.195044021645383
0.02,1,3,True,0.02,0.25,9.810102193952373e-05,5.910124284591732
0.02,1,4,True,0.02,0.25,0.00023224728437809712,9.459308305294776
0.02,1,5,True,0.02,0.25,0.00024246842327093482,5.827635293814855
0.02,1,6,True,0.02,0.25,0.00022961823175668503,10.007940993387333
0.02,1,7,True,0.02,0.25,9.30893977097464e-05,6.346939244608557
0.02,1,8,True,0.02,0.25,0.00012839967384887596,6.162353475573988
0.02,1,9,True,0.02,0.2916666666666667,0.00015041449043058435,6.276469799976025
0.02,1,10,True,0.02,0.625,0.0004826240481522123,13.81551036432463
0.02,1,11,True,0.02,0.25,0.0005174316260015428,6.383199439185493
0.02,1,12,True,0.02,0.25,0.0005083905833603002,9.24856789565195
0.02,1,13,True,0.02,0.375,0.0006612318075331081,13.81549750749833
0.02,1,14,True,0.02,0.25,0.0008300057345037946,9.247385618531451
0.02,1,15,True,0.02,0.25,0.0010690401518499842,9.862111406060983
0.02,1,16,True,0.02,0.375,0.001305919184299056,13.815509085660121
0.02,1,17,True,0.02,0.25,0.0009512483789484976,9.156659060964818
0.02,1,18,True,0.02,0.25,0.0006798520960980513,9.403394826892491
0.02,1,19,True,0.02,0.25,0.0009024402912721219,9.13259130991599
0.02,2,0,True,0.02,0.2916666666666667,5.0843118584406035e-05,11.577190760412964
0.02,2,1,True,0.0200000000000063,0.2916666666666667,6.504085336094196e-05,4.637069592308239
0.02,2,2,True,0.02,0.25,4.468410353233117e-05,9.119633939714326
0.02,2,3,True,0.02,0.2916666666666667,0.000133254635806082,12.435681699612049
0.02,2,4,True,0.02,0.25,6.026488157634424e-05,5.794042499636811
0.02,2,5,True,0.02,0.5,0.00039304296000783594,13.8155105209681
0.02,2,6,True,0.020000000000000007,0.25,0.0003441873887204761,5.567780954281728
0.02,2,7,True,0.02,0.625,0.0005493361878063392,13.815509628803289
0.02,2,8,True,0.02,0.6666666666666666,0.00035324752400574884,13.81551055794393
0.02,2,9,True,0.02,0.625,0.0006560613889147245,13.815510556770931
0.02,2,10,True,0.02,0.25,0.0007098454292738445,5.836609657514554
0.02,2,11,True,0.02,0.25,0.0009299926852318688,7.810840585613869
0.02,2,12,True,0.02,0.25,0.0012175752681817427,5.761156772440523
0.02,2,13,True,0.02,0.625,0.0013622893402428851,13.815510557551782
0.02,2,14,True,0.02,0.25,0.001547026636060862,8.7261328396489
0.02,2,15,True,0.02,0.5,0.0021518272887499877,13.81551047604865
0.02,2,16,True,0.02,0.25,0.0025536280590271188,9.174623640799535
0.02,2,17,True,0.02,0.25,0.003020083094222265,9.646548982923298
0.02,2,18,True,0.02,0.25,0.0035495824232314663,9.39988738388385
0.02,2,19,True,0.020000000000000004,0.25,0.003668902738195177,5.599124478290388
0.02,3,0,True,0.02,0.3333333333333333,6.637323795906716e-05,13.02865270393042
0.02,3,1,True,0.02,0.25,7.03027393381744e-05,10.059393089291762
0.02,3,2,True,0.02,0.25,0.0001485483374866971,9.092243214607853
0.02,3,3,True,0.02,0.25,0.0002335708987407448,9.002178510024722
0.02,3,4,True,0.02,0.2916666666666667,0.00015780728153523375,10.2972303858348
0.02,3,5,True,0.02,0.25,5.7914364367655895e-05,10.1503696761005
0.02,3,6,True,0.02,0.25,3.491985900500429e-05,8.881496778691748
0.02,3,7,True,0.02,0.25,8.638267355591273e-05,5.934081164309956
0.02,3,8,True,0.02,0.2916666666666667,0.00023880537135626977,8.174606210693495
0.02,3,9,True,0.02,0.25,0.00023215320071166379,6.022655144606216
0.02,3,10,True,0.02,0.25,0.00012160134950162322,5.941220531550046
0.02,3,11,True,0.02,0.25,0.0002806229197609795,9.668235355191394
0.02,3,12,True,0.02,0.6666666666666666,0.0004935692624674012,13.81551054405708
0.02,3,13,True,0.02,0.25,0.00036629257044219245,8.831021825898368
0.02,3,14,True,0.02,0.4166666666666667,0.0003256197171333502,13.81550930804326
0.02,3,15,True,0.02,0.25,0.0004222415660386971,9.236637529701238
0.02,3,16,True,0.02,0.25,0.0004724202319969055,9.55896161684628
0.02,3,17,True,0.02,0.25,0.0005957498074088963,10.10597251578158
0.02,3,18,True,0.02,0.25,0.00033802850293194846,9.156230881964627
0.02,3,19,True,0.02,0.25,0.00043264931866416993,9.146868695756305
0.02,4,0,True,0.02,0.25,3.732850525443301e-05,8.04816677074072
0.02,4,1,True,0.02,0.25,4.9703183190852145e-05,8.798872109564496
0.02,4,2,True,0.02,0.25,3.722105389048695e-05,8.788732222785274
0.02,4,3,True,0.02,0.6666666666666666,0.0003668177189697576,13.815510557125393
0.02,4,4,True,0.02,0.25,0.0006202850563949585,9.233163851537102
0.02,4,5,True,0.02,0.25,0.0005873470027066953,9.671601656640657
0.02,4,6,True,0.02,0.25,0.0008833689903163001,6.3251998787438675
0.02,4,7,True,0.02,0.4166666666666667,0.0007872217619823461,10.117958330328122
0.02,4,8,True,0.02,0.5416666666666666,0.0015741877960839968,13.815509660684688
0.02,4,9,True,0.02,0.25,0.002039935092040602,9.384521833659978
0.02,4,10,True,0.020000000000000004,0.25,0.0019979259975686065,5.715554218156935
0.02,4,11,True,0.02,0.625,0.0033813827838120704,13.815510556662899
0.02,4,12,True,0.02000000000000001,0.25,0.004032209912304638,5.506766798708478
0.02,4,13,True,0.020000000000103046,0.2916666666666667,0.0037738134019731006,4.3038379533517475
0.02,4,14,True,0.020000000013168755,0.25,0.0036810638007029766,3.6513342299324107
0.02,4,15,True,0.02,0.25,0.0036629283241610055,9.018777172173415
0.02,4,16,True,0.02,0.25,0.004303420532460588,8.912385072867442
0.02,4,17,True,0.02,0.25,0.003771723081298847,9.136993947945344
0.02,4,18,True,0.02,0.25,0.0035335342709719064,9.485603688274903
0.02,4,19,True,0.02,0.25,0.0033755703338904236,6.222937280122636
0.02,5,0,True,0.02,0.2916666666666667,5.084356998551025e-05,11.857139257852221
0.02,5,1,True,0.02,0.25,5.899199760502115e-05,8.620428166604075
0.02,5,2,True,0.020000000000001426,0.25,4.1924338513615184e-05,4.874027550251058
0.02,5,3,True,0.020000000000000198,0.25,9.901071777060271e-05,5.1309360817870555
0.02,5,4,True,0.02,0.2916666666666667,2.9567008591614057e-05,11.186823715597075
0.02,5,5,True,0.02,0.5,0.00011186559944592958,13.815508506790982
0.02,5,6,True,0.02,0.3333333333333333,8.893155351599562e-05,10.007553579722678
0.02,5,7,True,0.02,0.25,0.00010737406396475529,9.377802010758689
0.02,5,8,True,0.02,0.25,0.00020037896792950063,10.42667749694647
0.02,5,9,True,0.020000017655545,0.3333333333333333,0.00028795056541487413,2.6244337049677866
0.02,5,10,True,0.02,0.375,0.00010617724373976345,13.8155018963894
0.02,5,11,True,0.02,0.25,0.00022387799878401246,9.875460328748996
0.02,5,12,True,0.02,0.375,0.00035999416124422954,13.815492648871006
0.02,5,13,True,0.02,0.25,0.0005399438486053711,6.26119291234014
0.02,5,14,True,0.020000000000003022,0.25,0.0004063060310145559,4.7763469342538665
0.02,5,15,True,0.02,0.4583333333333333,0.0002144403684734347,13.815491993108433
0.02,5,16,True,0.02000000026236023,0.25,0.00021543430105468424,3.2200543908336394
0.02,5,17,True,0.02,0.6666666666666666,0.0007973223297733402,13.815510106635388
0.02,5,18,True,0.02,0.25,0.0011402124935422052,6.853828109461957
0.02,5,19,True,0.02,0.25,0.0011181143658213835,8.645238855869449
0.02,6,0,True,0.02,0.2916666666666667,5.057579661123181e-05,6.493622937993376
0.02,6,1,True,0.02,0.25,0.00017334586948258195,9.773224808810529
0.02,6,2,True,0.02,0.25,0.0001560094362043976,5.97240336979152
0.02,6,3,True,0.02,0.25,0.00021331264315056688,9.744260280047266
0.02,6,4,True,0.02,0.5833333333333334,0.00017587019550128861,13.815510482061143
0.02,6,5,True,0.02,0.25,0.0002624141230831052,10.077945623203393
0.02,6,6,True,0.02,0.25,0.0004212158285785018,8.878430564114488
0.02,6,7,True,0.02,0.25,0.0006505147037847072,8.92072489973835
0.02,6,8,True,0.02,0.25,0.0009479305051240672,6.735457277833138
0.02,6,9,True,0.02,0.25,0.0013130897691932993,9.572399763264258
0.02,6,10,True,0.02,0.25,0.0010587348632235798,9.938788368977827
0.02,6,11,True,0.02,0.625,0.00108833094430014,13.815510557118044
0.02,6,12,True,0.020000000000301173,0.25,0.0012240646535206616,4.172254829350568
0.02,6,13,True,0.02,0.25,0.001434163019169316,9.895160798303515
0.02,6,14,True,0.02,0.25,0.001727952099352694,9.849806417358515
0.02,6,15,True,0.02,0.25,0.0015080098709436794,9.720950860985514
0.02,6,16,True,0.020000013430253993,0.25,0.001710261066594724,2.704033972942969
0.02,6,17,True,0.02,0.25,0.001350465744282955,9.052225000068587
0.02,6,18,True,0.02,0.25,0.0016199757857069189,9.641952357391348
0.02,6,19,True,0.02,0.25,0.00195724649059743,9.348814455740001
0.02,7,0,True,0.02,0.25,3.7357535783582446e-05,8.965995833651434
0.02,7,1,True,0.02,0.25,4.972786327304447e-05,9.087622504122823
0.02,7,2,True,0.02,0.25,0.00013571369279193318,9.243780245702334
0.02,7,3,True,0.02,0.25,9.79883987136318e-05,9.604961832785461
0.02,7,4,True,0.02,0.5833333333333334,7.099719564634954e-05,13.815510231754491
0.02,7,5,True,0.02,0.4166666666666667,7.740709642918149e-05,13.815509345890877
0.02,7,6,True,0.02,0.25,0.00011165367877048879,8.72453735359299
0.02,7,7,True,0.02,0.3333333333333333,0.00023160387410490427,7.792423692143809
0.02,7,8,True,0.02,0.375,0.00037043562814265477,10.693246188180707
0.02,7,9,True,0.02,0.25,0.0005529309478517659,10.094706001767163
0.02,7,10,True,0.02,0.5833333333333334,0.0012509094169181924,13.81551055626884
0.02,7,11,True,0.02,0.5833333333333334,0.0008018465963349659,13.815509681768237
0.02,7,12,True,0.02,0.3333333333333333,0.0012860989598972236,5.84174683952982
0.02,7,13,True,0.02,0.25,0.0011904206482018266,9.618679367119224
0.02,7,14,True,0.02,0.75,0.001358485852125937,13.815510555979786
0.02,7,15,True,0.02,0.25,0.0015589375886358187,6.434054180824689
0.02,7,16,True,0.02,0.25,0.001229367154159909,9.996498413143184
0.02,7,17,True,0.02,0.4583333333333333,0.0018176412121249132,13.815509941033143
0.02,7,18,True,0.02,0.25,0.0015222301261343732,9.153707703270449
0.02,7,19,True,0.02000000061242113,0.25,0.001881607329988183,3.0987687860490007
0.02,8,0,True,0.02,0.25,3.736021715301796e-05,9.03095518263563
0.02,8,1,True,0.02,0.25,4.945661930615304e-05,5.828490223505057
0.02,8,2,True,0.02,0.3333333333333333,4.971765450295044e-05,13.81550003204077
0.02,8,3,True,0.02,0.3333333333333333,0.00018183784282882996,7.67660880567348
0.02,8,4,True,0.02,0.25,0.00036477058377268855,9.13781192114214
0.02,8,5,True,0.020000000000189914,0.25,0.00035667533155211463,4.234018739775462
0.02,8,6,True,0.02,0.25,0.0005837328469678552,5.798983898531156
0.02,8,7,True,0.02,0.25,0.0006243674883791538,9.69607518371302
0.02,8,8,True,0.02,0.3333333333333333,0.0007925883408530197,13.460684572932834
0.02,8,9,True,0.02,0.375,0.0005021235489697969,11.368773132035722
0.02,8,10,True,0.02,0.25,0.0006742877924604609,5.831360884064269
0.02,8,11,True,0.02,0.25,0.0005546396083502283,5.907906477213891
0.02,8,12,True,0.02,0.25,0.0007725242160079868,6.0059758419073646
0.02,8,13,True,0.02,0.375,0.0009896732812197974,13.815504786642796
0.02,8,14,True,0.02,0.25,0.0008829542558049059,6.131559422607579
0.02,8,15,True,0.02,0.25,0.0005937070201698733,9.546157941507593
0.02,8,16,True,0.020000000000000004,0.25,0.000777698972160199,5.660040024303054
0.02,8,17,True,0.02,0.25,0.0006983668289294869,9.706067867133545
0.02,8,18,True,0.02,0.25,0.00044119347173196414,7.007000419168902
0.02,8,19,True,0.02,0.25,0.0002643668036439867,8.496719610437626
0.02,9,0,True,0.02,0.25,3.7367972972825094e-05,10.014236664975025
0.02,9,1,True,0.02,0.5833333333333334,0.0004092770728956509,13.815510557720184
0.02,9,2,True,0.02,0.25,0.0003617114377125353,9.388403910461365
0.02,9,3,True,0.02,0.4583333333333333,0.0004699222997896317,13.815510122291107
0.02,9,4,True,0.02,0.5,0.0009509477355401572,7.512458472101765
0.02,9,5,True,0.02,0.4166666666666667,0.001560120156011622,13.815508953046105
0.02,9,6,True,0.02,0.25,0.0013454112287005042,8.733356678653806
0.02,9,7,True,0.02,0.2916666666666667,0.0010748882974663358,11.387502068169724
0.02,9,8,True,0.02,0.5,0.0019437630101725306,13.815510467475814
0.02,9,9,True,0.020000000000000007,0.25,0.0017279598584866232,5.534802578554845
0.02,9,10,True,0.02,0.25,0.0022333706316202025,9.996071691228341
0.02,9,11,True,0.02,0.25,0.002800765037437959,8.31755390861118
0.02,9,12,True,0.02,0.25,0.0026823244725132506,8.888789173167867
0.02,9,13,True,0.02,0.25,0.0032829307013546236,5.819534127306557
0.02,9,14,True,0.02,0.5833333333333334,0.004928947542864409,13.815510518842595
0.02,9,15,True,0.02,0.3333333333333333,0.004765673619304571,13.81550463432252
0.02,9,16,True,0.02,0.375,0.004745009601409424,11.681916145188097
0.02,9,17,True,0.020000000000000046,0.25,0.004822191382671356,5.316600921282141
0.02,9,18,True,0.02,0.375,0.0050747612671395576,13.815508926705897
0.02,9,19,True,0.02,0.25,0.005330111714462696,9.329468870354892
0.02,10,0,True,0.02,0.25,3.737230636189563e-05,10.610535895257303
0.02,10,1,True,0.020000000002604088,0.3333333333333333,6.728733001651202e-05,3.8900636449465975
0.02,10,2,True,0.02,0.25,4.811710515307708e-05,8.798768961260762
0.02,10,3,True,0.02,0.6666666666666666,0.0003547961584305405,13.815510557934012
0.02,10,4,True,0.02,0.4166666666666667,0.00042190463283387544,11.292780343113325
0.02,10,5,True,0.02,0.25,0.0005598038007573886,9.598973243161828
0.02,10,6,True,0.02,0.4583333333333333,0.00047254091190933756,13.81550467131794
0.02,10,7,True,0.02,0.6666666666666666,0.0009873981736903729,13.81551055715807
0.02,10,8,True,0.020000000242133067,0.25,0.0009777118927770494,3.2284287880780917
0.02,10,9,True,0.02000000000000818,0.25,0.0006645006854140156,4.645844223252552
0.02,10,10,True,0.02,0.25,0.0004285670211696997,6.3983974563668236
0.02,10,11,True,0.02,0.25,0.00044198701717460616,9.776797079926009
0.02,10,12,True,0.02,0.2916666666666667,0.0004497392559362945,11.119257252082594
0.02,10,13,True,0.02,0.25,0.0005367488123945562,9.51525298716784
0.02,10,14,True,0.02,0.4583333333333333,0.000905343035884779,13.815509946645847
0.02,10,15,True,0.02,0.25,0.0010171681547090144,10.017324174044179
0.02,10,16,True,0.02,0.3333333333333333,0.0006241618622356898,13.81549777246524
0.02,10,17,True,0.02,0.4166666666666667,0.0009180088983062155,13.81550838757666
0.02,10,18,True,0.02,0.25,0.0006759827249471599,9.984728300480155
0.02,10,19,True,0.02,0.5416666666666666,0.001296987184047877,13.815510367145864
0.02,11,0,True,0.020000000000000004,0.25,3.5927691724568734e-05,5.585927484932328
0.02,11,1,True,0.02,0.3333333333333333,6.931458607072885e-05,10.528661322944547
0.02,11,2,True,0.02,0.25,0.0001454831016427724,9.554778069855631
0.02,11,3,True,0.020000000000000018,0.25,0.0002303772223248967,5.445509718462908
0.02,11,4,True,0.02000000000000002,0.25,0.00035262114765714,5.410883013754212
0.02,11,5,True,0.02,0.25,0.0002564955147215482,8.350040557719462
0.02,11,6,True,0.02,0.25,0.00023711511011639645,9.670480326300886
0.02,11,7,True,0.02,0.25,0.0002926050891970892,8.817639876938884
0.02,11,8,True,0.02,0.625,1.6157203265430246e-05,13.81551055750763
0.02,11,9,True,0.02,0.375,0.00014530122172487286,12.067265822400755
0.02,11,10,True,0.020000000000000046,0.25,0.0001047091556153345,5.31494165935664
0.02,11,11,True,0.02,0.25,0.0001389721349052105,9.790670567727695
0.02,11,12,True,0.02000193685634271,0.25,8.214150131776506e-05,1.9246900375295568
0.02,11,13,True,0.02,0.25,0.0001681948711955766,9.443286101482858
0.02,11,14,True,0.02,0.25,0.0003265683948497373,10.324338267545391
0.02,11,15,True,0.02,0.6666666666666666,0.0010935080571890694,13.815510557939692
0.02,11,16,True,0.02,0.25,0.0010805459260064404,10.158126605387428
0.02,11,17,True,0.02,0.25,0.0011422044343858372,8.933013334523064
0.02,11,18,True,0.02,0.625,0.0021688976863210724,13.815509610952983
0.02,11,19,True,0.02,0.625,0.0017236679964424129,13.815510557792368
0.02,12,0,True,0.02,0.25,3.698262586776199e-05,6.122484584129753
0.02,12,1,True,0.02,0.25,4.953902370776007e-05,10.230111039144852
0.02,12,2,True,0.02,0.25,3.7146024961528124e-05,8.959858852510047
0.02,12,3,True,0.02,0.6666666666666666,0.0003631711691883966,13.815510556572809
0.02,12,4,True,0.02,0.625,0.0011250156138223515,13.815510548754196
0.02,12,5,True,0.02,0.25,0.0010528463008682536,6.770428100430447
0.02,12,6,True,0.02,0.25,0.0008572304906798228,9.551902916219708
0.02,12,7,True,0.020000000000000004,0.25,0.0007413832891396063,5.672977665078399
0.02,12,8,True,0.190482712232107,0.25,0.0018462671480079101,6.584468518955767e-05
0.02,12,9,True,0.02,0.5833333333333334,0.0014929187271182573,13.815487540072342
0.02,12,10,True,0.02,0.25,0.0019043580857233608,8.55056358386665
0.02,12,11,True,0.02,0.4583333333333333,0.0020016261636621978,13.815510395331666
0.02,12,12,True,0.02,0.25,0.0024315109993316847,9.74337631655832
0.02,12,13,True,0.02,0.25,0.001982941065707792,9.26480763532791
0.02,12,14,True,0.02,0.625,0.0032846343900564783,13.815510548643982
0.02,12,15,True,0.020000000000000004,0.25,0.003073593343965224,5.667675192220551
0.02,12,16,True,0.02,0.25,0.0029399848789683942,9.341930716219757
0.02,12,17,True,0.02,0.25,0.0029300003051637227,9.767520355472387
0.02,12,18,True,0.02,0.25,0.002849096091969334,9.239612661541218
0.02,12,19,True,0.02,0.25,0.003377554002735289,6.836717998335411
0.02,13,0,True,0.020000000000000007,0.25,3.685517331077689e-05,5.552425491490968
0.02,13,1,True,0.020000001904301963,0.25,4.4780176303478234e-05,2.930392344247728
0.02,13,2,True,0.02,0.625,0.0001614216619630495,13.815510460675734
0.02,13,3,True,0.02,0.4166666666666667,8.243997478435535e-05,13.815492837909721
0.02,13,4,True,0.02,0.625,0.0001817695354488615,13.815510556062645
0.02,13,5,True,0.02,0.25,0.00034938766610248875,8.986346779778374
0.02,13,6,True,0.02,0.25,0.00023733701535375365,9.46167126335108
0.02,13,7,True,0.02,0.625,0.00029182507422136593,13.815510557428425
0.02,13,8,True,0.02,0.375,0.00013813088524122124,13.815509066368312
0.02,13,9,True,0.02,0.25,0.0002527708100904828,9.263467137319719
0.02,13,10,True,0.020000000000000902,0.25,0.00022078312450574383,4.929753258756686
0.02,13,11,True,0.02,0.25,9.302153281164939e-05,6.253598403750956
0.02,13,12,True,0.02,0.25,4.239809537287401e-05,8.604300971165156
0.02,13,13,True,0.02000000000000009,0.25,6.673017547827913e-05,5.222993494958433
0.02,13,14,True,0.02,0.3333333333333333,0.00021309374145810078,6.458580489831543
0.02,13,15,True,0.02,0.25,0.00014868304713922757,9.164908685854908
0.02,13,16,True,0.02,0.625,0.0007054024512544201,13.815510104296484
0.02,13,17,True,0.02,0.25,0.0006705538367028414,5.807827227141991
0.02,13,18,True,0.020000000000000004,0.25,0.0007100229006004131,5.6281550640081806
0.02,13,19,True,0.02,0.25,0.0005284194280769055,9.521357054170549
0.02,14,0,True,0.02,0.4583333333333333,0.000125283567308271,13.81551011457764
0.02,14,1,True,0.02,0.25,0.00011644326494813367,9.545248742323052
0.02,14,2,True,0.02,0.25,0.00026272321407082126,10.146194959443829
0.02,14,3,True,0.020000376954973857,0.25,0.000208141356556708,2.196617171688745
0.02,14,4,True,0.02,0.3333333333333333,0.00023452888450770266,9.654437045626745
0.02,14,5,True,0.02,0.5833333333333334,0.0007259079548636287,13.815510554021417
0.02,14,6,True,0.02,0.5833333333333334,0.00043929060914968746,12.983635505457146
0.02,14,7,True,0.02,0.25,0.0007076064948482036,9.788064590114601
0.02,14,8,True,0.020000000000000004,0.25,0.0005510880852283989,5.723002981463189
0.02,14,9,True,0.02,0.4583333333333333,0.0005287643362449253,13.81549885499318
0.02,14,10,True,0.02,0.4166666666666667,0.0010123649669826207,13.324337064813506
0.02,14,11,True,0.02,0.25,0.0013916958663288438,9.699676568877681
0.02,14,12,True,0.02,0.25,0.0014144252790535099,7.016210074742668
0.02,14,13,True,0.02,0.25,0.0015105060042356275,6.185126875744485
0.02,14,14,True,0.02,0.375,0.0017896586891904508,13.815490546923936
0.02,14,15,True,0.02,0.25,0.0021453841212694044,9.344357068405262
0.02,14,16,True,0.02,0.4166666666666667,0.001702654841626898,13.815509028597049
0.02,14,17,True,0.02,0.25,0.0013531125948532743,7.321034740624236
0.02,14,18,True,0.02,0.3333333333333333,0.001015189552902293,11.639004256297344
0.02,14,19,True,0.02,0.25,0.0011678346827325298,9.760230071071097
0.02,15,0,True,0.02,0.2916666666666667,5.084322089710645e-05,11.577960467705894
0.02,15,1,True,0.02,0.25,0.00017377081425952456,8.204884207035603
0.02,15,2,True,0.02,0.25,0.0003680526455910331,8.131312160303809
0.02,15,3,True,0.02,0.25,0.0003250333107532961,9.46283959718427
0.02,15,4,True,0.02,0.5,0.0002661351014987493,13.815510504030927
0.02,15,5,True,0.02,0.25,0.00014908383240207906,9.409478493417465
0.02,15,6,True,0.02,0.5,0.00014538847836565458,13.815510435365104
0.02,15,7,True,0.02,0.6666666666666666,0.00033553296958488405,13.815510557100009
0.02,15,8,True,0.02,0.25,0.00037771445174490745,10.030676731942002
0.02,15,9,True,0.02,0.25,0.0004010796029990699,6.468905361828589
0.02,15,10,True,0.02,0.625,0.0009204200082662617,13.815509859096544
0.02,15,11,True,0.02,0.4166666666666667,0.0010155510593196542,9.830440167332812
0.02,15,12,True,0.02,0.25,0.0009992272052412455,6.117326484281753
0.02,15,13,True,0.02,0.6666666666666666,0.0002754595285354806,13.815510557808171
0.02,15,14,True,0.02,0.25,0.00015344415606289175,9.18250559981294
0.02,15,15,True,0.020000114080703797,0.25,0.0002998585333421717,2.329366934134108
0.02,15,16,True,0.02,0.25,0.0005347925676184567,9.837464626500488
0.02,15,17,True,0.02,0.25,0.0004425166728385596,6.277106901348027
0.02,15,18,True,0.02,0.375,0.00031892774683708555,13.815501619250611
0.02,15,19,True,0.02,0.375,0.0002686080791835812,10.66143717946441
0.05,0,0,True,0.05,0.25,0.00023240193802685554,9.53342188995036
0.05,0,1,True,0.05,0.375,0.0005218085399030003,13.81548933152376
0.05,0,2,True,0.05,0.25,0.00036355379152573034,7.072994656144745
0.05,0,3,True,0.05,0.25,0.0006540585884753168,6.221134909391433
0.05,0,4,True,0.05,0.25,0.0013817563909810145,5.805029301298906
0.05,0,5,True,0.05,0.375,0.003258393952541079,13.815493351362113
0.05,0,6,True,0.05,0.25,0.0029969027419983643,9.494224328632734
0.05,0,7,True,0.05,0.25,0.0028744960485199153,9.611527701227809
0.05,0,8,True,0.05,0.25,0.0016933348436711853,9.066372190454144
0.05,0,9,True,0.05,0.375,0.0037772229021371152,13.815487858754425
0.05,0,10,True,0.05,0.25,0.0028721729810939605,8.834298032503161
0.05,0,11,True,0.05,0.25,0.004585844518360041,9.330007781497235
0.05,0,12,True,0.05,0.5833333333333334,0.0038409802941509093,11.84977829910571
0.05,0,13,True,0.05,0.3333333333333333,0.0027341843532319443,7.934173194306062
0.05,0,14,True,0.05,0.4583333333333333,0.0026674893893009043,13.815502793315716
0.05,0,15,True,0.05000019155298811,0.25,0.002595271044966524,2.2890806751710318
