arm,omega,d,seed_rep,observer,true_goal,engaged_fraction,final_entropy,correct,psi_analogue,cum_deep
foreign_content,0.0,0.945128628108705,0,120,0,1.0,1.3701402426243865,1,-9.21059315462165e-12,24
foreign_content,0.0,0.945128628108705,0,121,0,1.0,1.3646269185942286,0,-9.210105534227877e-12,24
foreign_content,0.0,0.945128628108705,0,122,0,1.0,1.3806273092250372,0,-9.20979083362874e-12,24
foreign_content,0.0,0.945128628108705,0,123,0,1.0,1.3746199606232234,1,-9.210529056081845e-12,24
foreign_content,0.0,0.945128628108705,0,124,0,1.0,1.3685854327980795,1,-9.210440448191068e-12,24
foreign_content,0.0,0.945128628108705,0,125,0,1.0,1.3732054430646456,0,-9.21007728253858e-12,24
foreign_content,0.0,0.945128628108705,0,126,0,1.0,1.3729188903088478,0,-9.210184839491294e-12,24
foreign_content,0.0,0.945128628108705,0,127,0,1.0,1.3518298342975181,0,-9.210096704995076e-12,24
foreign_content,0.0,0.945128628108705,0,128,0,1.0,1.3817593728955704,0,-9.210224849018324e-12,24
foreign_content,0.0,0.945128628108705,0,129,0,1.0,1.3701017390903931,0,-9.210459813768e-12,24
foreign_content,0.0,0.945128628108705,0,130,0,1.0,1.360388481756794,0,-9.20990954747987e-12,24
foreign_content,0.0,0.945128628108705,0,131,0,1.0,1.3696411558135262,0,-9.210044244828822e-12,24
foreign_content,0.0,0.945128628108705,0,132,0,1.0,1.3724007399706346,1,-9.210444780606417e-12,24
foreign_content,0.0,0.945128628108705,0,133,0,1.0,1.344571573731037,1,-9.210494011469176e-12,24
foreign_content,0.0,0.945128628108705,0,134,0,1.0,1.377020830465385,0,-9.210174114841863e-12,24
foreign_content,0.0,0.945128628108705,0,135,0,1.0,1.382453507947052,1,-9.209750364812247e-12,24
foreign_content,0.0,0.945128628108705,0,136,0,1.0,0.3571766193180505,1,2.5800851105509324,24
foreign_content,0.0,0.945128628108705,0,137,0,1.0,1.3640485485469092,0,-9.210021475915605e-12,24
foreign_content,0.0,0.945128628108705,0,138,0,0.21428571428571427,0.25401939548434543,0,2.0111040361003756,13
foreign_content,0.0,0.945128628108705,0,139,0,1.0,0.4240112446547114,1,2.7045635343059926,24
foreign_content,0.0,0.945128628108705,0,140,0,1.0,1.3729540394769537,1,-9.20996547822797e-12,24
foreign_content,0.0,0.945128628108705,0,141,0,1.0,1.3655856981707617,1,-9.210121615085177e-12,24
foreign_content,0.0,0.945128628108705,0,142,0,1.0,1.3797376592525539,0,-9.210736588457171e-12,24
foreign_content,0.0,0.945128628108705,0,143,0,1.0,1.362078204033958,0,-9.210048301315275e-12,24
foreign_content,0.0,0.945128628108705,0,144,0,1.0,1.329643634331568,1,-9.21034798793053e-12,24
foreign_content,0.0,0.945128628108705,0,145,0,1.0,1.3792397839590262,0,-9.210037506780532e-12,24
foreign_content,0.0,0.945128628108705,0,146,0,1.0,1.3524167311716317,1,-9.210196575698229e-12,24
foreign_content,0.0,0.945128628108705,0,147,0,1.0,1.3661094078062526,1,-9.210297357498651e-12,24
foreign_content,0.0,0.945128628108705,0,148,0,1.0,1.370177098418362,0,-9.210189551992592e-12,24
foreign_content,0.0,0.945128628108705,0,149,0,1.0,1.370455210243604,1,-9.210429767663386e-12,24
foreign_content,0.0,0.945128628108705,0,150,0,1.0,0.4213693083959997,1,1.491573964912985,24
foreign_content,0.0,0.945128628108705,0,151,0,1.0,1.3723248817841016,0,-9.210793782576112e-12,24
foreign_content,0.0,0.945128628108705,0,152,0,1.0,1.3718464362853464,0,-9.2099292064971e-12,24
foreign_content,0.0,0.945128628108705,0,153,0,1.0,1.3765160354047103,0,-9.210203648683314e-12,24
foreign_content,0.0,0.945128628108705,0,154,0,1.0,1.3710512262128094,0,-9.210177480414784e-12,24
