kappa_p,beta,theta,seed_rep,observer,source_goal,engaged_fraction,final_entropy,mean_entropy,psi_per_encounter,prior_drift,prior_mass_on_source_goal,value_divergence,theta_value,recovered_beta,correct
high,high,closed,8,24,3,0.0,4.028606308033035e-06,1.2960829944444845e-06,9.64881470968747e-06,5.296686719748271e-11,0.3095478975914237,3.135492866368182,3.573464305792887e-06,0.8732659683243122,1
high,high,closed,8,25,3,0.0,4.546767906402673e-05,4.231886043274766e-05,1.2359489345227038e-05,8.516443780695485e-11,0.22272056118216774,3.1354466558606404,3.574124925097278e-06,0.8086191471731252,0
high,high,closed,8,26,3,0.0,1.05847271384772e-08,0.0008873702042498831,1.0765220548820708e-05,6.50770386929504e-11,0.27134940354405845,3.1345672746970683,3.5867928278176875e-06,0.8128583776984908,0
high,high,closed,8,27,3,0.0,2.8790007022261585e-08,1.481813379225954e-07,1.3389873033584323e-05,1.0046040930726627e-10,0.19645860810343693,3.135494061752359,3.5734472191641646e-06,0.9062656626290472,0
high,high,closed,8,28,3,0.0,6.27552052353156e-05,1.6439086049251213e-05,9.24285566583071e-06,4.899683282509588e-11,0.3252213589296883,3.1354770380394927,3.57369058226249e-06,0.8319030421408331,1
high,high,closed,8,29,3,0.0,1.0584727138477235e-08,4.6286357094734984e-05,1.2780938918167152e-05,9.119272364018416e-11,0.2116072254602974,3.1354421959857204,3.5741888014024257e-06,0.849182802970351,0
high,high,closed,8,30,3,0.0,4.638607648031984e-06,0.0023673605048616926,9.619705827303618e-06,5.3000574755881114e-11,0.3135705925371172,3.1330093683508515,3.6096772293629123e-06,0.8266705008156433,1
high,high,closed,8,31,3,0.0,7.206836728140322e-05,0.0025898601171500013,1.3915649392507299e-05,1.0922805695557839e-10,0.18806551827136614,3.132143419069523,3.6226318937889767e-06,0.7871008637811997,0
high,high,closed,8,32,3,0.0,1.0584727138477235e-08,3.5735488920722545e-07,9.999105635222842e-06,5.655501780660343e-11,0.29664550106506477,3.1354938089400086,3.5734508328123043e-06,0.8921568339468048,1
high,high,closed,8,33,3,0.0,9.466003049047886e-07,0.00025206857508669673,1.1256514107274874e-05,7.080461089009252e-11,0.25492444768152117,3.135220625154903,3.5773634626782384e-06,0.7943222864567941,0
high,high,closed,8,34,3,0.0,0.0009181383108888167,0.00023451369767526383,1.1828627077812529e-05,7.802381280499419e-11,0.23781625914238594,3.1352263901909496,3.5772811438820666e-06,0.8353555855096233,0
high,high,closed,8,35,3,0.0,1.0584727138477235e-08,4.235610673226857e-06,1.2482382295155453e-05,8.688561014829775e-11,0.21937034452661175,3.135489875181695,3.573507062967217e-06,0.8886758243030923,0
high,high,closed,8,36,3,0.0,1.058472713847727e-08,0.0005769900370732404,1.326074375643448e-05,9.849286095418847e-11,0.2002043664784105,3.134909224904638,3.581845580924305e-06,0.8264022551670207,0
high,high,closed,8,37,3,0.0,1.8823968026365338e-07,0.0005288344403029155,1.3640828080409447e-05,1.0453495342784615e-10,0.19118626270150715,3.1349157443136524,3.581751721667598e-06,0.8631193234144362,0
high,high,closed,8,38,3,0.0,5.007106481714157e-06,2.0446613019106706e-05,1.2466729705188467e-05,8.666627577351822e-11,0.2198075314630483,3.135472542758878,3.5737548371284343e-06,0.8128721594140305,0
high,high,closed,8,39,3,0.0,6.668596483089531e-08,3.378883545791746e-06,9.034654333774413e-06,4.7033011677025105e-11,0.33353943973677724,3.1354904800045826,3.573498417170089e-06,0.8767724144851221,1
high,high,closed,8,40,3,0.0,1.058472713847727e-08,1.0215373367303497e-06,9.677218686924445e-06,5.325212318786095e-11,0.30848082944374117,3.1354931706000047,3.5734599571744143e-06,0.8923553341673629,0
high,high,closed,8,41,3,0.0,2.9581384078653083e-06,1.8374337475326432e-05,1.0838068773701154e-05,6.579907506695245e-11,0.267912663798833,3.1354744811834068,3.573727134223402e-06,0.803949379808393,0
high,high,closed,8,42,3,0.0,2.1908384945052006e-07,0.0007894451104127388,1.2312742333545782e-05,8.460460744444696e-11,0.22486170520160495,3.134671493833021,3.585245942597302e-06,0.8226713481531065,0
high,high,closed,8,43,3,0.0,0.0005997063073357961,0.00015202336565003409,1.0719139717835314e-05,6.44498738130658e-11,0.2719897863028723,3.135324203903934,3.5758783444044702e-06,0.8410897459647833,0
high,high,closed,8,44,3,0.0,6.239087978152817e-07,9.528619032090749e-06,1.3794549878562496e-05,1.070149701208503e-10,0.1870414943979899,3.13548375411747,3.5735945658079666e-06,0.8927935758952905,0
high,high,closed,8,45,3,0.0,2.062348914454535e-06,1.8053768083218154e-05,1.1290135051473572e-05,7.118334612262644e-11,0.2535921447107737,3.135474147303221,3.5737319132185356e-06,0.8537977988814265,0
high,high,closed,8,46,3,0.0,2.2013182933530717e-07,0.0001146289187543247,1.2294598725374812e-05,8.427265159017633e-11,0.2245838568792727,3.135359983264938,3.57536543958079e-06,0.8233358361109724,0
high,high,closed,8,47,3,0.0,1.058472713847727e-08,3.4834835413136284e-06,1.2729381738549325e-05,9.043358618886514e-11,0.21288253621563435,3.13549052085724,3.5734978331561986e-06,0.8985415756718325,0
high,high,closed,8,48,3,0.0,6.668596483089531e-08,6.429716929534978e-07,1.0412861188559088e-05,6.099509122573768e-11,0.2820979842414559,3.1354935381034332,3.573454704094067e-06,0.9023176579151326,1
high,high,closed,8,49,3,0.0,1.05847271384772e-08,0.00012274646512414536,1.3298329399408844e-05,9.903484660169897e-11,0.19880167391329248,3.1353616262671906,3.5753422264040893e-06,0.8902075411324617,0
high,high,closed,8,50,3,0.0,1.0584727138477235e-08,0.00011835385869257023,7.789460641517036e-06,3.629402937906865e-11,0.3881672204720699,3.13537031394307,3.575217630941247e-06,0.8464463487327106,1
high,high,closed,8,51,3,0.0,4.844455490813945e-06,2.312517775093321e-06,9.998269051938824e-06,5.654654932366271e-11,0.29667793517139857,3.1354918376419394,3.5734790102383018e-06,0.8375166666265113,1
high,high,closed,8,52,3,0.0,7.477447176251629e-05,0.0002101559960153381,1.2137762825633551e-05,8.213573293115099e-11,0.2289863791669497,3.135281956081534,3.5764826747909132e-06,0.7270800953659156,0
high,high,closed,8,53,3,0.0,1.058472713847727e-08,0.010693428209937272,1.2920318522669813e-05,9.46202431608979e-11,0.22129220972624802,3.1241252126173453,3.751665176410375e-06,0.8175811857258612,0
high,high,closed,8,54,3,0.0,2.0555712638068043e-07,0.00010719904609788595,1.0471959750264897e-05,6.16625044964851e-11,0.28021299732332666,3.135378933586887,3.575094064402029e-06,0.8182395430322114,0
high,high,closed,8,55,3,0.0,1.058472713847727e-08,5.310938936038081e-05,1.349841515757376e-05,1.0219219445220708e-10,0.19394345021743695,3.135439169276093,3.5742321734476693e-06,0.8474554948804476,0
high,high,closed,8,56,3,0.0,2.8030729369922186e-07,0.00574407202369725,1.3412836736894285e-05,1.0142605471249728e-10,0.20295801719004117,3.1292504362456808,3.6673017691042604e-06,0.85150267610612,0
high,high,closed,8,57,3,0.0,3.0342701688866813e-05,1.964980080549263e-05,1.0437502470880137e-05,6.126929518358322e-11,0.28128025716603455,3.1354717200186886,3.5737665961372587e-06,0.8568602179734204,0
high,high,closed,8,58,3,0.0,6.668596483089531e-08,1.2632994329999142e-05,1.3561092569558728e-05,1.0319536802570772e-10,0.1924267163783272,3.1354811859768925,3.573631280878099e-06,0.8714822662087267,0
high,high,closed,8,59,3,0.0,2.0880538608102525e-06,4.1484943428956215e-06,9.734158712762498e-06,5.3827365161531165e-11,0.30635720486422363,3.1354899708434356,3.5735056946226745e-06,0.8500885019989048,1
high,high,closed,9,0,3,0.0,4.028606308033023e-06,1.634935879073011e-05,1.0002242703313349e-05,5.65899149982123e-11,0.29655176955075707,3.1354771640417636,3.5736887795458935e-06,0.8592964904525807,1
high,high,closed,9,1,3,0.0,0.00012769034115392306,4.861500218522587e-05,1.1969840666025789e-05,7.986078978496135e-11,0.23352542079872485,3.135440855943506,3.5742079109916534e-06,0.8527549340546944,0
high,high,closed,9,2,3,0.0,2.958138407865315e-06,1.960635153785024e-06,1.3248616868500292e-05,9.824797689358136e-11,0.19986246329172083,3.1354921192516048,3.5734749850102008e-06,0.8665060365984504,0
high,high,closed,9,3,3,0.0,4.028606308033023e-06,0.00037721299875869845,1.2780407290134312e-05,9.122219407127095e-11,0.2120125979514284,3.1350907608733642,3.5792304441955705e-06,0.85455377814633,0
high,high,closed,9,4,3,0.0,0.0029833365666978116,0.0007464165292907446,1.327393468912816e-05,9.871717179237575e-11,0.2000993342764529,3.134715231298051,3.5846491823148572e-06,0.8140344923223605,0
high,high,closed,9,5,3,0.0,1.1566192234728836e-05,4.7909357095857575e-05,1.1968803004036618e-05,7.984695126729503e-11,0.233554084830186,3.1354415669854783,3.5741977203310855e-06,0.8109994837302692,0
high,high,closed,9,6,3,0.0,0.00020315111981303644,0.00010892386217330663,9.59069482238817e-06,5.2401180807472444e-11,0.3118714365837116,3.1353812874257754,3.5750598168353835e-06,0.7823531035843185,1
high,high,closed,9,7,3,0.0,4.028606308033019e-06,5.589794507439667e-05,1.0868654412104772e-05,6.6159375517621e-11,0.26696817211723994,3.135432395058156,3.5743289164148065e-06,0.8049409680441373,0
high,high,closed,9,8,3,0.0,2.0787447581505454e-07,6.426274504335617e-05,9.809846882605574e-06,5.460611250978129e-11,0.3036220342728479,3.135429248282365,3.574374127293416e-06,0.8611696220645064,1
high,high,closed,9,9,3,0.0,0.00010556661379435158,0.046276738704329586,1.3162108506164613e-05,1.0776538368084291e-10,0.27422503113958946,3.0840803849436624,4.685288858539872e-06,0.7189879223392668,0
high,high,closed,9,10,3,0.0,1.05847271384772e-08,4.0612687987217337e-07,1.1429598316342638e-05,7.290231844835478e-11,0.24930765300111665,3.1354938024409895,3.5734509257040054e-06,0.886167495283305,0
high,high,closed,9,11,3,0.0,5.099811041526882e-05,3.017789003297185e-05,1.075163701310996e-05,6.480451632759218e-11,0.27075812128336224,3.1354604918627347,3.573927125814611e-06,0.8437126786373108,1
high,high,closed,9,12,3,0.0,1.5140515189063645e-07,1.1507437797141917e-07,1.1174736984563786e-05,6.977815700821285e-11,0.2571501270874906,3.135494095337539,3.5734467391059187e-06,0.9086224837833021,1
high,high,closed,9,13,3,0.0,1.2946055345734585e-05,0.001764114864374176,1.1907698846735397e-05,7.92717807738882e-11,0.2379573119345933,3.1332101785862854,3.6066937401634535e-06,0.768708447217716,0
high,high,closed,9,14,3,0.0,2.160278227875384e-07,8.077340643378023e-06,1.0226472761561056e-05,5.896802433316922e-11,0.2885700033333935,3.135485794002742,3.573565404131112e-06,0.8920374719959816,1
high,high,closed,9,15,3,0.0,1.4782337179348014e-05,3.80763179152966e-06,9.89073210840299e-06,5.542888851882134e-11,0.30058320463815,3.1354897961744466,3.5735081922953174e-06,0.872105325519346,1
high,high,closed,9,16,3,0.0,0.0001700316477773923,0.0007015332625643873,1.113975430625805e-05,6.945028298030405e-11,0.25907357338155224,3.134774080657848,3.583764851571107e-06,0.7377110930044779,0
high,high,closed,9,17,3,0.0,0.0027080759996710294,0.0006776418753668646,1.3376383107412597e-05,1.0031418956627311e-10,0.19756776426397982,3.1347750416218956,3.5837839595776153e-06,0.8563722923870846,0
high,high,closed,9,18,3,0.0,3.372873657016439e-05,4.269718761914375e-05,1.0032608456099532e-05,5.691227290192903e-11,0.2954920706085394,3.1354492252325317,3.5740881856150836e-06,0.7890165278225404,1
high,high,closed,9,19,3,0.0,2.078744758150552e-07,1.5279244136369346e-06,1.3191379780300549e-05,9.736223812697504e-11,0.20125711285939982,3.1354925319800406,3.573469085559295e-06,0.8815060591668655,0
high,high,closed,9,20,3,0.0,2.370525406701777e-06,0.0017086352375739878,1.3256629901877538e-05,9.854652396762024e-11,0.2019339597387714,3.133479806589128,3.6027071657349416e-06,0.8599087489922799,0
high,high,closed,9,21,3,0.0,1.0584727138477167e-08,0.000644281025026935,1.2193199919705124e-05,8.294601019825432e-11,0.22809517778174737,3.1347318653083764,3.5844085748075196e-06,0.871341011903515,0
high,high,closed,9,22,3,0.0,4.117030151079275e-06,1.563542135030645e-05,1.3280382222225738e-05,9.874377551160333e-11,0.19910980709946785,3.1354764156287422,3.57369948011536e-06,0.8722784309229009,0
high,high,closed,9,23,3,0.0,1.0584727138477235e-08,0.04054273319798092,1.5938739707302503e-05,1.5277569803637687e-10,0.20497622543990787,3.0877870869253585,4.560450014078669e-06,0.7566787774143173,0
high,high,closed,9,24,3,0.0,5.731912715055285e-06,3.9297017066470755e-06,1.237131536448822e-05,8.532482252397066e-11,0.22235138566342577,3.135489988277519,3.573505444926444e-06,0.8485046044594702,0
high,high,closed,9,25,3,0.0,0.000162881644306326,7.125490012141822e-05,1.0933663447978645e-05,6.69205192156035e-11,0.2648868251350257,3.1354160133226583,3.574563176626264e-06,0.8664055765468927,0
high,high,closed,9,26,3,0.0,1.1520116932345427e-07,5.468239111954282e-05,9.385340669909933e-06,5.0374217675592994e-11,0.31968918766959076,3.1354341534305803,3.5743039412615566e-06,0.8524734961698683,1
high,high,closed,9,27,3,0.0,1.0584727138477235e-08,0.00012247624672937234,1.375358226657644e-05,1.0634688678097304e-10,0.18811021242633616,3.1353587929782885,3.5753828111668457e-06,0.8620174641452196,0
high,high,closed,9,28,3,0.0,1.0584727138477167e-08,0.0003202099811290842,1.1699531495871404e-05,7.636344161092386e-11,0.24173386743515266,3.135092995320157,3.579198004635582e-06,0.8052012193171549,0
high,high,closed,9,29,3,0.0,0.004589682721273727,0.0011528536268024954,1.0889855358216143e-05,6.655402192949107e-11,0.26761406852895053,3.134287666720426,3.5908571091390497e-06,0.817737035665537,0
high,high,closed,9,30,3,0.0,0.0015879328652489556,0.0005148210749111441,9.572163125593624e-06,5.227466624784069e-11,0.31311686640899505,3.1349239523768513,3.581619838271825e-06,0.8319693925103744,1
high,high,closed,9,31,3,0.0,2.201318293353086e-07,1.7794534272979786e-05,1.3220231529691538e-05,9.7809778786021e-11,0.2005711694168317,3.1354756036545117,3.573711072894289e-06,0.8571948096167845,0
high,high,closed,9,32,3,0.0,1.05847271384772e-08,1.4598113272841133e-08,1.121369103414437e-05,7.024927566621418e-11,0.25593549552025885,3.1354942006776403,3.573445233402497e-06,0.9199240689431734,1
high,high,closed,9,33,3,0.0,2.1375158092304908e-07,3.722708752912326e-06,1.1143959158092921e-05,6.940791921444095e-11,0.25811800860670453,3.135490408550064,3.5734994378154777e-06,0.8352685784583729,0
high,high,closed,9,34,3,0.0,1.05847271384772e-08,0.00020571144349079774,1.1931498934932938e-05,7.937228834815668e-11,0.2347991692230033,3.135278708175027,3.5765307394899948e-06,0.8816300356983833,0
high,high,closed,9,35,3,0.0,1.05847271384772e-08,0.0005880233848949869,9.633652730761525e-06,5.289966773019207e-11,0.31091643621787557,3.1348231678071237,3.583086038368498e-06,0.8212679385148014,1
high,high,closed,9,36,3,0.0,1.4988767037789337e-05,1.3852843333342456e-05,1.1843365036382359e-05,7.8187608945511e-11,0.23709785807386333,3.1354791495250516,3.5736603814330765e-06,0.845567304676172,0
high,high,closed,9,37,3,0.0,0.00010926898204515575,0.00010176057054498722,9.994887715147711e-06,5.65253322232188e-11,0.2969257955523946,3.1353844709119487,3.5750143961015074e-06,0.7528036290780264,1
high,high,closed,9,38,3,0.0,4.38488389366334e-05,1.1024257415087147e-05,1.2783502238799599e-05,9.122598527131122e-11,0.2114953192789102,3.1354828943309005,3.573606857749251e-06,0.8766041084654996,0
high,high,closed,9,39,3,0.0,2.8790007022261585e-08,0.0006143301929044939,1.1823284601848665e-05,7.800073752517521e-11,0.238385439654275,3.134858137762968,3.582583254530784e-06,0.8283758098877717,0
high,high,closed,9,40,3,0.0,4.511001050533417e-05,0.00017653516340147962,1.384173386220853e-05,1.0781431763479127e-10,0.1861784370738577,3.1352933808512837,3.5763198042680375e-06,0.8217764160210848,0
high,high,closed,9,41,3,0.0,0.0007144106645146898,0.00019123310710777693,1.0805379737192517e-05,6.544377727079741e-11,0.2691785985155267,3.1353013742302247,3.5762051589966215e-06,0.7824251405935245,0
high,high,closed,9,42,3,0.0,1.058472713847727e-08,1.305228647856759e-05,1.1328323608255389e-05,7.16510246105226e-11,0.2524103467090256,3.135480559002571,3.5736402447670276e-06,0.8834757518524183,0
high,high,closed,9,43,3,0.0,2.201318293353086e-07,0.008260001864221178,1.2823852945495001e-05,9.284764760264015e-11,0.2206635664780177,3.126684497861512,3.70862671186364e-06,0.805638496044641,0
high,high,closed,9,44,3,0.0,1.0584727138477235e-08,0.0005784981436144403,9.966957292948044e-06,5.629980154323803e-11,0.29855140329898316,3.134864513629497,3.5824907869291776e-06,0.8407036214757198,0
high,high,closed,9,45,3,0.0,1.0584727138477235e-08,0.0004284578361109525,1.0823523395002827e-05,6.568727928364865e-11,0.2689024605735656,3.1350328683605717,3.580061593107167e-06,0.7989586228946353,0
high,high,closed,9,46,3,0.0,2.858626714907797e-05,0.00022024832054706324,1.196333682019569e-05,7.979600927774961e-11,0.23390797044591163,3.135265587208184,3.5767183941932006e-06,0.8328275393060955,0
high,high,closed,9,47,3,0.0,0.000301632280174316,8.598232026899526e-05,1.2470618189218483e-05,8.672936348962004e-11,0.21978342429785988,3.1354017521835478,3.5747674318051423e-06,0.8625311228280195,0
high,high,closed,9,48,3,0.0,0.0006030752333668626,0.00018804693478047702,1.3424971338445377e-05,1.0103519135136349e-10,0.19584720131459188,3.1352886633580956,3.576386378218489e-06,0.758569192451698,0
high,high,closed,9,49,3,0.0,6.668596483089531e-08,4.209257541338803e-07,1.1837855450114878e-05,7.811351379993743e-11,0.2372398608600308,3.135493786978027,3.573451146727431e-06,0.8825145783031648,0
high,high,closed,9,50,3,0.0,0.004819452677328074,0.0012208693362283705,1.190300748775442e-05,7.912677792277871e-11,0.23687349736624114,3.134182000985334,3.5923943987172124e-06,0.8358942326793783,0
high,high,closed,9,51,3,0.0,0.00022672999022173076,6.133526094554292e-05,1.1692599926783196e-05,7.623777733261071e-11,0.24153694348142493,3.135430675665803,3.574353639423216e-06,0.8318697002849377,0
high,high,closed,9,52,3,0.0,5.73191271505526e-06,0.00046769272411963087,1.2959253481127416e-05,9.388309979927454e-11,0.20756076273833535,3.1350000235449915,3.5805362437104215e-06,0.8226653138198161,0
high,high,closed,9,53,3,0.0,0.0038860843492296983,0.0009841571690224766,1.3871357509415896e-05,1.0837971607595111e-10,0.18640286761601435,3.134457116351885,3.5883893935687197e-06,0.7961627598701944,0
high,high,closed,9,54,3,0.0,1.2946055345734446e-05,7.092472292250468e-05,1.2454290064631888e-05,8.649711086882524e-11,0.2202037926910577,3.135416281784292,3.5745595754687447e-06,0.7892208646205263,0
high,high,closed,9,55,3,0.0,1.3101753307811093e-06,9.237636733920299e-07,1.1253807564908864e-05,7.073709911921313e-11,0.2546918504869925,3.1354932353881675,3.5734590310259657e-06,0.8937832296684838,0
high,high,closed,9,56,3,0.0,1.05847271384772e-08,0.00022075368109609228,1.0845291917897497e-05,6.591118048992638e-11,0.26794610488576964,3.135246588252374,3.5769915589217145e-06,0.8646514118542261,0
high,high,closed,9,57,3,0.0,2.201318293353079e-07,3.8658231561919945e-07,1.3038003049063905e-05,9.501840935380578e-11,0.2050422911018081,3.1354938088721998,3.5734508337768457e-06,0.9068636825123637,0
high,high,closed,9,58,3,0.0,4.9750987704123334e-05,0.00018950663374266575,8.841779582128688e-06,4.528501675499951e-11,0.34168841079829704,3.1352865976520583,3.5764170034244687e-06,0.8283401749556849,1
high,high,closed,9,59,3,0.0,1.058472713847727e-08,1.999581948309487e-06,1.0707429057977062e-05,6.429467863144266e-11,0.272179379788532,3.1354920981029952,3.5734752874834474e-06,0.9066831672858018,0
high,high,closed,10,0,1,0.0,1.0584727360521941e-08,9.276895357033224e-06,1.1531917811460818e-05,7.418556116511181e-11,0.24623823192618988,3.135483863934215,3.573592996246711e-06,0.892494303805534,0
high,high,closed,10,1,1,0.0,3.883809855647583e-06,3.931246332495974e-06,1.2950016319813756e-05,9.369418813364331e-11,0.2072506352942158,3.135490140713441,3.573503266156238e-06,0.8635153621708993,0
high,high,closed,10,2,1,0.0,0.003160740701055189,0.0008544096576177322,1.119232593818539e-05,7.010732458735749e-11,0.2577110862451599,3.134546876723417,3.587075996803683e-06,0.7656204582705967,0
high,high,closed,10,3,1,0.0,2.1469531770387047e-07,6.415229712510668e-08,9.351196484035242e-06,5.003577635262545e-11,0.32094770234668674,3.1354941486842898,3.5734459765817197e-06,0.9187552891587618,1
high,high,closed,10,4,1,0.0,6.668596460885072e-08,1.0649964986861854e-05,1.3231506206459626e-05,9.798358100212965e-11,0.200288663757165,3.135482854766517,3.5736074231140304e-06,0.8879981200056134,0
high,high,closed,10,5,1,0.0,2.3359938763913384e-05,1.2829306790076557e-05,1.026243094945168e-05,5.935669198585099e-11,0.28731786986770796,3.1354805726977375,3.5736400379021247e-06,0.8356903698797168,1
high,high,closed,10,6,1,0.0,2.958138407865327e-06,1.3336392913429886e-06,1.3847147784027659e-05,1.0788984670423004e-10,0.1858399216137033,3.1354928512712066,3.573464521539388e-06,0.8487885823404892,0
high,high,closed,10,7,1,0.0,0.0003421342692487169,0.0001528703757225363,1.333441981406899e-05,9.960334342267603e-11,0.19796368117303478,3.135332213715457,3.575761976831953e-06,0.7840517578613453,0
high,high,closed,10,8,1,0.0,1.2946055345734365e-05,3.295986870104649e-06,1.0702208816000461e-05,6.423553018436359e-11,0.2723536125226335,3.1354907904999716,3.5734939788515626e-06,0.8921824824644189,0
high,high,closed,10,9,1,0.0,6.668596460885072e-08,0.0004960996661302568,1.212668766232172e-05,8.202096937733408e-11,0.22963408432153753,3.1349821264300477,3.580794727790141e-06,0.8357629092570718,0
high,high,closed,10,10,1,0.0,0.0016347690214612417,0.0004089868939884501,1.1700973123982357e-05,7.638995825855259e-11,0.2416984175218315,3.1350735861059973,3.5794776313366952e-06,0.8426111977019686,0
high,high,closed,10,11,1,0.0,1.9929479765247447e-07,2.384059477993971e-07,1.3141989705406764e-05,9.66026730637781e-11,0.2024671806307748,3.135493966029324,3.5734485874038193e-06,0.8990003172824701,0
high,high,closed,10,12,1,0.0,1.058472736052201e-08,6.903539584297687e-05,1.2163341203010233e-05,8.246629376048574e-11,0.22812103601011102,3.135420965519137,3.574492274765526e-06,0.8475451684442921,0
high,high,closed,10,13,1,0.0,1.4016952678043342e-06,0.0002756938595319939,1.220913593585201e-05,8.311699583584282e-11,0.22711965854217014,3.135189801488913,3.5778068039163894e-06,0.8217099062993743,0
high,high,closed,10,14,1,0.0,2.201318293353086e-07,3.0473087732178047e-05,9.518697676102972e-06,5.167633527220599e-11,0.31451799273751807,3.1354618158861483,3.5739081806017943e-06,0.8330392303305052,1
high,high,closed,10,15,1,0.0,4.831696804430684e-05,2.6902894562085297e-05,9.672398635266991e-06,5.320727200238682e-11,0.3086933699399292,3.1354658811090834,3.573850070705012e-06,0.8101783695859466,1
high,high,closed,10,16,1,0.0,0.03267392689470613,0.008168637508407073,9.815561840461701e-06,5.596085934491306e-11,0.3158727909031909,3.1255633852215405,3.727292259905196e-06,0.8259411667571568,1
high,high,closed,10,17,1,0.0,1.0584727360521941e-08,1.3011719301766603e-06,1.1841602356250935e-05,7.816235347213073e-11,0.2371328851220158,3.1354928774814614,3.573464146999615e-06,0.8896765384573369,0
high,high,closed,10,18,1,0.0,1.294605534573444e-05,1.6883635881025184e-05,1.1232879976571488e-05,7.048484112138063e-11,0.2553603474442627,3.135476047460724,3.5737047357245906e-06,0.8754784615368392,0
high,high,closed,10,19,1,0.0,0.0007629090556269243,0.0001912353978403994,7.734542882582354e-06,3.586502314599694e-11,0.3908452472751035,3.135297557208247,3.5762604048252484e-06,0.8709167684096335,1
high,high,closed,10,20,1,0.0,1.0584727360521906e-08,0.0038925012261425787,1.3790374841226894e-05,1.0729114095569145e-10,0.19230128985450987,3.1308618918538564,3.6419720960911624e-06,0.8008857280237833,0
high,high,closed,10,21,1,0.0,1.0584727360521906e-08,0.0029186844598256836,1.1364957323285604e-05,7.248750239942974e-11,0.2546800275613693,3.132529242446334,3.6167897773526324e-06,0.7785631304033477,0
high,high,closed,10,22,1,0.0,0.0005328165053859642,0.00013326284949652012,1.1113380630212899e-05,6.905838492332068e-11,0.25924419902508344,3.1353487157426922,3.575527176266342e-06,0.8671326849422673,0
high,high,closed,10,23,1,0.0,3.8143720693883647e-06,3.315554478821218e-05,1.1596524032089901e-05,7.500665385498787e-11,0.24434529528690704,3.1354558004022466,3.573994244191076e-06,0.8373684476520594,0
high,high,closed,10,24,1,0.0,0.005192773383371992,0.0013327400423277492,1.2203953811062133e-05,8.317841437060756e-11,0.22859988841585274,3.1340242888107,3.594692490999055e-06,0.8437656965645552,0
high,high,closed,10,25,1,0.0,7.864041191871016e-06,2.58334302720546e-06,9.521807896489629e-06,5.1703407284186374e-11,0.3143644150601456,3.1354915782513846,3.5734827181335144e-06,0.8469634743947032,1
high,high,closed,10,26,1,0.0,1.0584727360521941e-08,0.005720102015767725,1.2222242453313105e-05,8.40060955969966e-11,0.23382607437557085,3.1291288218097657,3.667985916343508e-06,0.7916047065666774,0
high,high,closed,10,27,1,0.0,2.078744758150572e-07,1.6484381787411398e-07,1.2026394421689238e-05,8.060887270669453e-11,0.23186540907986017,3.1354940430381992,3.57344748665898e-06,0.905932128854834,0
high,high,closed,10,28,1,0.0,2.190838496725653e-07,0.002577752132292131,1.2131980873485612e-05,8.235691246979732e-11,0.23204394954122723,3.1327563796098215,3.613448520021104e-06,0.8511525503433659,0
high,high,closed,10,29,1,0.0,1.2946055345734487e-05,9.530013810658057e-06,1.108214829284823e-05,6.866789649729758e-11,0.260071171154885,3.135484415985659,3.5735850981491654e-06,0.8489751803025045,0
high,high,closed,10,30,1,0.0,0.0069837193576567135,0.0018007168230347998,1.3530675701979154e-05,1.0287999113058479e-10,0.19517363602875173,3.1336079239222148,3.6007911487028857e-06,0.7993552979499654,0
high,high,closed,10,31,1,0.0,6.892854168648224e-05,0.08911342756468867,1.632516510439829e-05,2.0011577009875327e-10,0.29678479487635345,3.03592447577586,7.073435824491671e-06,0.7589543128023324,1
high,high,closed,10,32,1,0.0,0.13605034385594558,0.03417972725960119,1.0928899117444856e-05,7.362629482172647e-11,0.31395074269899087,3.099240626276485,4.27366199899383e-06,0.7313366324503997,1
high,high,closed,10,33,1,0.0,4.610954541290206e-05,0.02686411551323216,1.3513482090536397e-05,1.0694714248249103e-10,0.2338649663121758,3.1044283295529453,4.148542021275036e-06,0.815082210750097,0
high,high,closed,10,34,1,0.0,1.2946055345734407e-05,2.2537455833923346e-05,1.2228936021529522e-05,8.335650364280843e-11,0.22625837512906768,3.135467467748488,3.5738274061925264e-06,0.7949318118022904,0
high,high,closed,10,35,1,0.0,4.8444554908139835e-06,3.5349843323319295e-05,9.66676233629913e-06,5.3151692796505175e-11,0.30891346617593984,3.1354581269161175,3.5739609576309122e-06,0.802928481032039,1
high,high,closed,10,36,1,0.0,5.731912715277327e-06,1.9975624149167996e-06,1.3437514658102893e-05,1.0121583688387235e-10,0.19532649385335485,3.1354921409075467,3.573474675471884e-06,0.8586473110490955,0
high,high,closed,10,37,1,0.0,2.0623489146765933e-06,0.0005328629916724071,1.1452344775916324e-05,7.325586662045375e-11,0.24922676263214824,3.134958002411706,3.58114240664223e-06,0.810656105665296,0
high,high,closed,10,38,1,0.0,2.1469531770387047e-07,0.00035660674879117336,1.2706937742117352e-05,9.014801477612284e-11,0.21391078797847637,3.135093873096847,3.579184027674991e-06,0.8007560122198867,0
high,high,closed,10,39,1,0.0,5.175203066888651e-05,0.00012080633559641557,1.221189600069994e-05,8.313518886497591e-11,0.22683669850188343,3.1353693522219643,3.5752311856914042e-06,0.8258656070086222,0
