regime,reader,coverage,kappa,contamination,seed_rep,observer,creator_mi,oracle_mi,mi_ratio,ghost_col_err,frac_corpus_labelled
symmetric,regime_aware,0.1,0.9,0.6,2,1,0.8657775968786887,1.0887088433787815,0.7952333648652737,1.682340826719324,0.08
symmetric,regime_aware,0.1,0.9,0.6,2,2,0.9112471739489856,1.0887088433787815,0.8369980454287044,1.8614827578181146,0.08
symmetric,regime_aware,0.1,0.9,0.6,2,3,0.926928318227635,1.0887088433787815,0.8514014778744108,1.8120564096777232,0.08
symmetric,regime_aware,0.1,0.9,0.6,2,4,0.9410506698266556,1.0887088433787815,0.8643731292804858,2.069123998673888,0.08
symmetric,regime_aware,0.1,0.9,0.6,2,5,0.899173871341551,1.0887088433787815,0.8259084849085884,1.52109643410979,0.08
symmetric,regime_aware,0.2,0.9,0.6,0,0,0.7297337540246895,1.0887088433787815,0.670274480144736,1.4291116997768984,0.2325
symmetric,regime_aware,0.2,0.9,0.6,0,1,0.6315163955585935,1.0887088433787815,0.5800599484419523,1.491225331361863,0.2325
symmetric,regime_aware,0.2,0.9,0.6,0,2,0.7177464760806906,1.0887088433787815,0.6592639349315671,1.4202705582595245,0.2325
symmetric,regime_aware,0.2,0.9,0.6,0,3,0.7285149177003609,1.0887088433787815,0.6691549555521498,1.4489950136404424,0.2325
symmetric,regime_aware,0.2,0.9,0.6,0,4,0.6469846596254503,1.0887088433787815,0.5942678463211055,1.3579097971334944,0.2325
symmetric,regime_aware,0.2,0.9,0.6,0,5,0.6435046435073086,1.0887088433787815,0.5910713846230986,1.5275098781047722,0.2325
symmetric,regime_aware,0.2,0.9,0.6,1,0,0.8148255091488261,1.0887088433787815,0.7484328928752291,1.4441773193306682,0.2025
symmetric,regime_aware,0.2,0.9,0.6,1,1,0.8206548097292548,1.0887088433787815,0.7537872175102137,1.662977483959042,0.2025
symmetric,regime_aware,0.2,0.9,0.6,1,2,0.8274066628840367,1.0887088433787815,0.7599889244182129,1.5314982796006995,0.2025
symmetric,regime_aware,0.2,0.9,0.6,1,3,0.8623080382903714,1.0887088433787815,0.792046508609427,1.33713393113336,0.2025
symmetric,regime_aware,0.2,0.9,0.6,1,4,0.752563305869975,1.0887088433787815,0.6912438623483695,1.2745924379586755,0.2025
symmetric,regime_aware,0.2,0.9,0.6,1,5,0.9505929147771892,1.0887088433787815,0.8731378646902942,2.3555869092196344,0.2025
symmetric,regime_aware,0.2,0.9,0.6,2,0,0.8573178380791829,1.0887088433787815,0.7874629137929272,1.4980499456991214,0.22
symmetric,regime_aware,0.2,0.9,0.6,2,1,0.9143336208305884,1.0887088433787815,0.839833006217692,1.5279934497678491,0.22
symmetric,regime_aware,0.2,0.9,0.6,2,2,0.8362587692163166,1.0887088433787815,0.7681197542411871,1.351021921699061,0.22
symmetric,regime_aware,0.2,0.9,0.6,2,3,0.7203354551721364,1.0887088433787815,0.6616419619928803,1.5089727510130673,0.22
symmetric,regime_aware,0.2,0.9,0.6,2,4,0.8379541135892714,1.0887088433787815,0.7696769606359595,1.5773075844062985,0.22
symmetric,regime_aware,0.2,0.9,0.6,2,5,1.0115447996207139,1.0887088433787815,0.9291233425471305,1.520264548888524,0.22
symmetric,regime_aware,0.3,0.9,0.6,0,0,0.8054854287569609,1.0887088433787815,0.739853849498601,1.4784139881595473,0.3225
symmetric,regime_aware,0.3,0.9,0.6,0,1,0.8282730035925646,1.0887088433787815,0.7607846750119521,1.330101184557795,0.3225
symmetric,regime_aware,0.3,0.9,0.6,0,2,0.867172616436131,1.0887088433787815,0.7965147171441005,1.5253154526330408,0.3225
symmetric,regime_aware,0.3,0.9,0.6,0,3,0.829339798100504,1.0887088433787815,0.7617645462736098,1.5285021970210564,0.3225
symmetric,regime_aware,0.3,0.9,0.6,0,4,0.8598645784296128,1.0887088433787815,0.7898021437586967,1.5271407737371945,0.3225
symmetric,regime_aware,0.3,0.9,0.6,0,5,0.7099356854082757,1.0887088433787815,0.6520895735585351,1.7096322046883778,0.3225
symmetric,regime_aware,0.3,0.9,0.6,1,0,0.8905758022767396,1.0887088433787815,0.8180109931989339,0.39723296071634745,0.34
symmetric,regime_aware,0.3,0.9,0.6,1,1,0.8499729598193495,1.0887088433787815,0.7807165019267034,1.8068908147912537,0.34
symmetric,regime_aware,0.3,0.9,0.6,1,2,0.8243184959834886,1.0887088433787815,0.7571523837587616,1.1166651072702434,0.34
symmetric,regime_aware,0.3,0.9,0.6,1,3,0.8040181489341693,1.0887088433787815,0.738506124777051,0.28183877978032695,0.34
symmetric,regime_aware,0.3,0.9,0.6,1,4,0.8959085893539638,1.0887088433787815,0.8229092606371536,1.4253437071576829,0.34
symmetric,regime_aware,0.3,0.9,0.6,1,5,0.9302753194746707,1.0887088433787815,0.8544757628564712,1.6931970182308658,0.34
symmetric,regime_aware,0.3,0.9,0.6,2,0,0.948299514910692,1.0887088433787815,0.8710313328287731,1.5133154239832756,0.305
symmetric,regime_aware,0.3,0.9,0.6,2,1,1.058374770950126,1.0887088433787815,0.9721375713873011,1.5816642291702177,0.305
symmetric,regime_aware,0.3,0.9,0.6,2,2,0.8088523601986383,1.0887088433787815,0.7429464407475415,1.3112144056873436,0.305
symmetric,regime_aware,0.3,0.9,0.6,2,3,0.885748419271932,1.0887088433787815,0.8135769491161965,1.499142926645208,0.305
symmetric,regime_aware,0.3,0.9,0.6,2,4,1.0406648924202024,1.0887088433787815,0.9558707075351057,1.4526516306387376,0.305
symmetric,regime_aware,0.3,0.9,0.6,2,5,1.0529983168092683,1.0887088433787815,0.9671991949117577,1.651436162541274,0.305
symmetric,regime_aware,0.4,0.9,0.6,0,0,0.9024156512749355,1.0887088433787815,0.8288861220914772,1.3531246578569311,0.4
symmetric,regime_aware,0.4,0.9,0.6,0,1,0.8466464702805598,1.0887088433787815,0.7776610573429468,1.2186473283338985,0.4
symmetric,regime_aware,0.4,0.9,0.6,0,2,0.8104457409174199,1.0887088433787815,0.7444099915659923,0.6750437263881957,0.4
symmetric,regime_aware,0.4,0.9,0.6,0,3,0.8438625845203251,1.0887088433787815,0.77510400475982,1.3314673721653014,0.4
symmetric,regime_aware,0.4,0.9,0.6,0,4,0.8404961124835209,1.0887088433787815,0.7720118354830862,1.5122743367362697,0.4
symmetric,regime_aware,0.4,0.9,0.6,0,5,0.8251264989740239,1.0887088433787815,0.7578945500371466,1.4777502989557927,0.4
symmetric,regime_aware,0.4,0.9,0.6,1,0,0.8479316450034692,1.0887088433787815,0.7788415150297979,0.07739238286213293,0.42
symmetric,regime_aware,0.4,0.9,0.6,1,1,0.9299369152830734,1.0887088433787815,0.854164932101623,1.4216960971059278,0.42
symmetric,regime_aware,0.4,0.9,0.6,1,2,0.8268562152378125,1.0887088433787815,0.7594833276743526,0.7629305144922449,0.42
symmetric,regime_aware,0.4,0.9,0.6,1,3,0.7228800601513972,1.0887088433787815,0.6639792305791844,0.13756331323868418,0.42
symmetric,regime_aware,0.4,0.9,0.6,1,4,0.8793911086201502,1.0887088433787815,0.8077376370811697,1.5123366044887798,0.42
symmetric,regime_aware,0.4,0.9,0.6,1,5,0.8800781855428108,1.0887088433787815,0.8083687304417493,1.0314246913024678,0.42
symmetric,regime_aware,0.4,0.9,0.6,2,0,0.9788641310209377,1.0887088433787815,0.8991055202445648,1.0172493293347857,0.435
symmetric,regime_aware,0.4,0.9,0.6,2,1,0.7405493231358181,1.0887088433787815,0.6802087882721162,1.545869575312496,0.435
symmetric,regime_aware,0.4,0.9,0.6,2,2,0.9821680217270936,1.0887088433787815,0.9021402073661485,0.23726936397110848,0.435
symmetric,regime_aware,0.4,0.9,0.6,2,3,0.933118147942847,1.0887088433787815,0.8570869554498496,1.1577478115067863,0.435
symmetric,regime_aware,0.4,0.9,0.6,2,4,0.9292022321855535,1.0887088433787815,0.8534901115543407,1.4772846869342098,0.435
symmetric,regime_aware,0.4,0.9,0.6,2,5,0.8484705739482137,1.0887088433787815,0.7793365316249345,1.5108491939360995,0.435
symmetric,regime_aware,0.5,0.9,0.6,0,0,1.070774869468861,1.0887088433787815,0.9835273002336761,0.07597931818361962,0.5275
symmetric,regime_aware,0.5,0.9,0.6,0,1,0.8508979143544572,1.0887088433787815,0.7815660904468417,0.03617334695062128,0.5275
symmetric,regime_aware,0.5,0.9,0.6,0,2,0.8840067082134735,1.0887088433787815,0.8119771540295201,0.044100529349899914,0.5275
symmetric,regime_aware,0.5,0.9,0.6,0,3,0.9273323538706932,1.0887088433787815,0.8517725923790054,0.03262972538377423,0.5275
symmetric,regime_aware,0.5,0.9,0.6,0,4,0.9634148888429933,1.0887088433787815,0.8849150943360197,0.02929251094526617,0.5275
symmetric,regime_aware,0.5,0.9,0.6,0,5,0.9267674347918039,1.0887088433787815,0.8512537033460696,0.2920285777596061,0.5275
symmetric,regime_aware,0.5,0.9,0.6,1,0,1.0124449032927951,1.0887088433787815,0.9299501050718914,0.23061364304371315,0.505
symmetric,regime_aware,0.5,0.9,0.6,1,1,1.0584288770459407,1.0887088433787815,0.9721872688763438,1.3977247048518189,0.505
symmetric,regime_aware,0.5,0.9,0.6,1,2,0.8675220253751299,1.0887088433787815,0.7968356559709723,0.3110608731269242,0.505
symmetric,regime_aware,0.5,0.9,0.6,1,3,0.9055211521942991,1.0887088433787815,0.831738584380408,0.42546049259210217,0.505
symmetric,regime_aware,0.5,0.9,0.6,1,4,0.9990197446648947,1.0887088433787815,0.9176188388113586,0.6105503801009695,0.505
symmetric,regime_aware,0.5,0.9,0.6,1,5,0.9492349312058577,1.0887088433787815,0.8718905306766225,1.0879424957870052,0.505
symmetric,regime_aware,0.5,0.9,0.6,2,0,0.923585494711359,1.0887088433787815,0.8483310302183583,1.241326919360891,0.53
symmetric,regime_aware,0.5,0.9,0.6,2,1,0.9527996857553763,1.0887088433787815,0.8751648262527064,1.5293383050772993,0.53
symmetric,regime_aware,0.5,0.9,0.6,2,2,0.8545880439393597,1.0887088433787815,0.7849555454029072,0.4621855062295964,0.53
symmetric,regime_aware,0.5,0.9,0.6,2,3,0.9358471961032098,1.0887088433787815,0.8595936386433959,1.3519814113041095,0.53
symmetric,regime_aware,0.5,0.9,0.6,2,4,0.9432180552297325,1.0887088433787815,0.8663639144350826,1.5600466940990458,0.53
symmetric,regime_aware,0.5,0.9,0.6,2,5,1.0300029926315464,1.0887088433787815,0.9460775476342758,0.8730922173131437,0.53
symmetric,regime_aware,0.6,0.9,0.6,0,0,1.0466486737778435,1.0887088433787815,0.9613669257334172,0.02411658400927114,0.62
symmetric,regime_aware,0.6,0.9,0.6,0,1,0.9649576215874438,1.0887088433787815,0.8863321240164829,0.030037633923593158,0.62
symmetric,regime_aware,0.6,0.9,0.6,0,2,1.0004799364452126,1.0887088433787815,0.9189600530296488,0.03163440538246179,0.62
symmetric,regime_aware,0.6,0.9,0.6,0,3,0.8567195172235629,1.0887088433787815,0.7869133445860095,0.029226908144660103,0.62
symmetric,regime_aware,0.6,0.9,0.6,0,4,1.0662244258920657,1.0887088433787815,0.9793476303389472,0.03246193304167596,0.62
symmetric,regime_aware,0.6,0.9,0.6,0,5,1.026261768050997,1.0887088433787815,0.9426411609425513,0.030032894988474598,0.62
symmetric,regime_aware,0.6,0.9,0.6,1,0,1.0687338311290242,1.0887088433787815,0.981652567285331,0.15713467517730023,0.6
symmetric,regime_aware,0.6,0.9,0.6,1,1,0.9898165090630413,1.0887088433787815,0.9091654900048114,0.7600930388704533,0.6
symmetric,regime_aware,0.6,0.9,0.6,1,2,1.0591377709137575,1.0887088433787815,0.9728384015204186,0.040307720146181204,0.6
symmetric,regime_aware,0.6,0.9,0.6,1,3,0.8516682228591449,1.0887088433787815,0.7822736336154056,0.11074913776453435,0.6
symmetric,regime_aware,0.6,0.9,0.6,1,4,1.0107340595509486,1.0887088433787815,0.9283786622088602,0.10566912719554106,0.6
symmetric,regime_aware,0.6,0.9,0.6,1,5,1.0121940030364378,1.0887088433787815,0.9297196483635775,0.0758499238647095,0.6
symmetric,regime_aware,0.6,0.9,0.6,2,0,0.9446826351705924,1.0887088433787815,0.8677091592631807,0.8951798028674682,0.615
symmetric,regime_aware,0.6,0.9,0.6,2,1,0.9394969406396789,1.0887088433787815,0.8629459991561866,1.532260286320184,0.615
symmetric,regime_aware,0.6,0.9,0.6,2,2,0.8701112866488835,1.0887088433787815,0.7992139422221595,0.09641448867134067,0.615
symmetric,regime_aware,0.6,0.9,0.6,2,3,0.9305507029804295,1.0887088433787815,0.8547287078999818,1.1560444317977225,0.615
symmetric,regime_aware,0.6,0.9,0.6,2,4,0.9166048936350936,1.0887088433787815,0.8419192139474431,1.0566478669052217,0.615
symmetric,regime_aware,0.6,0.9,0.6,2,5,0.96460181363664,1.0887088433787815,0.8860053075742653,1.3929377472433475,0.615
symmetric,regime_aware,0.7,0.9,0.6,0,0,0.8981782092085653,1.0887088433787815,0.8249939501006449,0.019548994152976784,0.71
symmetric,regime_aware,0.7,0.9,0.6,0,1,0.8604828321293526,1.0887088433787815,0.7903700216660912,0.034820742437272956,0.71
symmetric,regime_aware,0.7,0.9,0.6,0,2,0.8898027084637106,1.0887088433787815,0.8173008916711189,0.03616595551578922,0.71
symmetric,regime_aware,0.7,0.9,0.6,0,3,0.9980130125514279,1.0887088433787815,0.9166941360135541,0.031977286509817744,0.71
symmetric,regime_aware,0.7,0.9,0.6,0,4,0.9934520132535023,1.0887088433787815,0.9125047704860632,0.029812929038697908,0.71
symmetric,regime_aware,0.7,0.9,0.6,0,5,0.917382434865424,1.0887088433787815,0.8426334005135385,0.030157445543634143,0.71
symmetric,regime_aware,0.7,0.9,0.6,1,0,1.0477621529689245,1.0887088433787815,0.9623896777739217,0.09941776767711692,0.675
symmetric,regime_aware,0.7,0.9,0.6,1,1,0.9912949445748841,1.0887088433787815,0.9105234614411915,0.18307138946563045,0.675
symmetric,regime_aware,0.7,0.9,0.6,1,2,0.9994560787283332,1.0887088433787815,0.9180196200359184,0.026177010534347317,0.675
symmetric,regime_aware,0.7,0.9,0.6,1,3,0.9909733533955135,1.0887088433787815,0.9102280737612563,0.06385924324798864,0.675
symmetric,regime_aware,0.7,0.9,0.6,1,4,1.020427853613845,1.0887088433787815,0.937282598391478,0.06631428653106147,0.675
symmetric,regime_aware,0.7,0.9,0.6,1,5,1.0206984665897134,1.0887088433787815,0.9375311616115843,0.05596288061692412,0.675
symmetric,regime_aware,0.7,0.9,0.6,2,0,0.8859198093496327,1.0887088433787815,0.8137343741970553,0.33549956726741387,0.71
symmetric,regime_aware,0.7,0.9,0.6,2,1,0.966612056811796,1.0887088433787815,0.8878517545719009,1.4683427610105055,0.71
symmetric,regime_aware,0.7,0.9,0.6,2,2,0.8443352958374497,1.0887088433787815,0.7755381991911405,0.05795073923002521,0.71
symmetric,regime_aware,0.7,0.9,0.6,2,3,0.8903004797701481,1.0887088433787815,0.817758104184331,0.09241570170715471,0.71
symmetric,regime_aware,0.7,0.9,0.6,2,4,0.9373668126936944,1.0887088433787815,0.8609894356920985,1.4975391944000054,0.71
symmetric,regime_aware,0.7,0.9,0.6,2,5,0.9947865200956983,1.0887088433787815,0.9137305406727501,0.36800972704685003,0.71
symmetric,regime_aware,0.8,0.9,0.6,0,0,0.9291828702280975,1.0887088433787815,0.8534723272242384,0.019765114031553854,0.78
symmetric,regime_aware,0.8,0.9,0.6,0,1,0.9232660448888856,1.0887088433787815,0.8480376094158948,0.029877088379870943,0.78
symmetric,regime_aware,0.8,0.9,0.6,0,2,0.9232852744199167,1.0887088433787815,0.8480552721097803,0.03398657855088398,0.78
symmetric,regime_aware,0.8,0.9,0.6,0,3,0.9679513736286082,1.0887088433787815,0.8890819428127309,0.03848773661398635,0.78
symmetric,regime_aware,0.8,0.9,0.6,0,4,0.9889317259597704,1.0887088433787815,0.9083527997169976,0.02594661350340844,0.78
symmetric,regime_aware,0.8,0.9,0.6,0,5,0.9527126976518081,1.0887088433787815,0.8750849260074781,0.02625052118040726,0.78
symmetric,regime_aware,0.8,0.9,0.6,1,0,1.123941971257851,1.0887088433787815,1.0323623052144266,0.05836699155042587,0.7925
symmetric,regime_aware,0.8,0.9,0.6,1,1,1.0281594377263228,1.0887088433787815,0.9443842070166849,0.042557418569701154,0.7925
symmetric,regime_aware,0.8,0.9,0.6,1,2,1.1062236963976102,1.0887088433787815,1.0160877291714392,0.04320438780914135,0.7925
symmetric,regime_aware,0.8,0.9,0.6,1,3,0.8528283665275009,1.0887088433787815,0.7833392478752802,0.04277938085226132,0.7925
symmetric,regime_aware,0.8,0.9,0.6,1,4,1.121703582880005,1.0887088433787815,1.0303063024626724,0.03589580432151756,0.7925
symmetric,regime_aware,0.8,0.9,0.6,1,5,0.985559586108532,1.0887088433787815,0.9052554244437583,0.028244099478588726,0.7925
symmetric,regime_aware,0.8,0.9,0.6,2,0,0.8701379227032291,1.0887088433787815,0.7992384079500788,0.07233638782858787,0.835
symmetric,regime_aware,0.8,0.9,0.6,2,1,0.9151138709346537,1.0887088433787815,0.8405496809363833,1.4227672130995734,0.835
symmetric,regime_aware,0.8,0.9,0.6,2,2,0.9096434111405385,1.0887088433787815,0.8355249584613295,0.061966379927606896,0.835
symmetric,regime_aware,0.8,0.9,0.6,2,3,0.857839965770851,1.0887088433787815,0.7879424981141564,0.13969191968623873,0.835
symmetric,regime_aware,0.8,0.9,0.6,2,4,0.8916048830308634,1.0887088433787815,0.8189562236527713,0.896977976583598,0.835
symmetric,regime_aware,0.8,0.9,0.6,2,5,0.9913068824395458,1.0887088433787815,0.910534426599355,0.05253101806514877,0.835
symmetric,regime_aware,1.0,0.9,0.6,0,0,1.0631741389503542,1.0887088433787815,0.9765458831498227,0.02283572625316688,1.0
symmetric,regime_aware,1.0,0.9,0.6,0,1,1.090099777410146,1.0887088433787815,1.0012775996445915,0.02886612319550093,1.0
symmetric,regime_aware,1.0,0.9,0.6,0,2,1.005351374399444,1.0887088433787815,0.9234345624302641,0.03213719985225366,1.0
symmetric,regime_aware,1.0,0.9,0.6,0,3,1.1504693613082018,1.0887088433787815,1.0567282228899215,0.029472174963846014,1.0
symmetric,regime_aware,1.0,0.9,0.6,0,4,1.0977118984662497,1.0887088433787815,1.0082694791561786,0.03178866248709207,1.0
symmetric,regime_aware,1.0,0.9,0.6,0,5,1.062253694373657,1.0887088433787815,0.9757004371131756,0.021695818505203992,1.0
symmetric,regime_aware,1.0,0.9,0.6,1,0,0.9198994823556637,1.0887088433787815,0.8449453570164618,0.03452497557954398,1.0
symmetric,regime_aware,1.0,0.9,0.6,1,1,0.8977529475106961,1.0887088433787815,0.8246033390566955,0.03569506185435974,1.0
symmetric,regime_aware,1.0,0.9,0.6,1,2,0.8605047034624514,1.0887088433787815,0.7903901109059571,0.032539351594106244,1.0
symmetric,regime_aware,1.0,0.9,0.6,1,3,0.8623310811843659,1.0887088433787815,0.7920676739504956,0.03046187026642061,1.0
symmetric,regime_aware,1.0,0.9,0.6,1,4,0.9860214988022278,1.0887088433787815,0.9056797001318865,0.04007614630080258,1.0
symmetric,regime_aware,1.0,0.9,0.6,1,5,0.8972175979983088,1.0887088433787815,0.8241116102389834,0.03640125811561042,1.0
symmetric,regime_aware,1.0,0.9,0.6,2,0,0.9877056833629727,1.0887088433787815,0.9072266560246283,0.028502170612907995,1.0
symmetric,regime_aware,1.0,0.9,0.6,2,1,1.0476433875371864,1.0887088433787815,0.9622805894419398,0.035571521557850067,1.0
symmetric,regime_aware,1.0,0.9,0.6,2,2,0.9004954417279827,1.0887088433787815,0.8271223727119887,0.038610894321169736,1.0
symmetric,regime_aware,1.0,0.9,0.6,2,3,0.9337400320723129,1.0887088433787815,0.8576581679767323,0.03208153254494739,1.0
symmetric,regime_aware,1.0,0.9,0.6,2,4,1.0198434971525552,1.0887088433787815,0.9367458557491787,0.024310298675567405,1.0
symmetric,regime_aware,1.0,0.9,0.6,2,5,0.9636731270398082,1.0887088433787815,0.8851522910836951,0.023746690506640675,1.0
ai_only,naive,0.0,0.9,0.6,0,0,0.7692312808893614,1.0887088433787815,0.7065537177984803,2.5604941713208866,0.0
ai_only,naive,0.0,0.9,0.6,0,1,0.44067580288716324,1.0887088433787815,0.4047691957011542,2.531355766343391,0.0
ai_only,naive,0.0,0.9,0.6,0,2,0.6989669575029294,1.0887088433787815,0.6420145861346201,2.5186545172320938,0.0
ai_only,naive,0.0,0.9,0.6,0,3,0.8326553318859111,1.0887088433787815,0.7648099277872912,2.7854702438517775,0.0
ai_only,naive,0.0,0.9,0.6,0,4,0.7456257866993508,1.0887088433787815,0.6848716176359138,2.61187928107157,0.0
ai_only,naive,0.0,0.9,0.6,0,5,0.882287839483343,1.0887088433787815,0.8103983400604923,3.2407672888615173,0.0
ai_only,naive,0.0,0.9,0.6,1,0,0.8036035626485954,1.0887088433787815,0.7381253193044995,3.1207863789405565,0.0
ai_only,naive,0.0,0.9,0.6,1,1,0.831208435696191,1.0887088433787815,0.7634809258245352,2.81496968632464,0.0
ai_only,naive,0.0,0.9,0.6,1,2,0.5778911718060402,1.0887088433787815,0.5308041496315663,1.5898192522754264,0.0
ai_only,naive,0.0,0.9,0.6,1,3,0.8116385641802384,1.0887088433787815,0.7455056226615536,2.531331565524583,0.0
ai_only,naive,0.0,0.9,0.6,1,4,0.638418992075615,1.0887088433787815,0.5864001160257845,1.9081340882048876,0.0
ai_only,naive,0.0,0.9,0.6,1,5,0.8543311101982016,1.0887088433787815,0.7847195468228271,2.6732440516477856,0.0
ai_only,naive,0.0,0.9,0.6,2,0,0.6120141176286811,1.0887088433787815,0.5621467312870446,2.635610692717457,0.0
ai_only,naive,0.0,0.9,0.6,2,1,0.7035038958928692,1.0887088433787815,0.6461818512556231,2.7601994058796597,0.0
ai_only,naive,0.0,0.9,0.6,2,2,0.7376162015297371,1.0887088433787815,0.6775146596959414,2.535897217585089,0.0
ai_only,naive,0.0,0.9,0.6,2,3,0.7460975820476992,1.0887088433787815,0.6853049707323066,2.4836997516620007,0.0
ai_only,naive,0.0,0.9,0.6,2,4,0.7234515049775455,1.0887088433787815,0.6645041136364166,2.695506725366634,0.0
ai_only,naive,0.0,0.9,0.6,2,5,0.6114419975581495,1.0887088433787815,0.5616212280048669,2.023053563397994,0.0
ai_only,naive,0.1,0.9,0.6,0,0,0.7132712196127278,1.0887088433787815,0.6551533258415609,2.026741968651921,0.085
ai_only,naive,0.1,0.9,0.6,0,1,0.7412712560075424,1.0887088433787815,0.6808718974919181,1.7376138891311061,0.085
ai_only,naive,0.1,0.9,0.6,0,2,0.711704328173323,1.0887088433787815,0.6537141059353995,2.5511740386714035,0.085
ai_only,naive,0.1,0.9,0.6,0,3,0.7519644904016097,1.0887088433787815,0.6906938388301377,2.569916146159108,0.085
ai_only,naive,0.1,0.9,0.6,0,4,0.7318203770054555,1.0887088433787815,0.6721910834620106,2.3271212192639212,0.085
ai_only,naive,0.1,0.9,0.6,0,5,0.6755561089872445,1.0887088433787815,0.620511271765436,2.06311680118202,0.085
ai_only,naive,0.1,0.9,0.6,1,0,0.7557873621000972,1.0887088433787815,0.6942052199691237,1.9661590617278741,0.0775
ai_only,naive,0.1,0.9,0.6,1,1,0.767985168671348,1.0887088433787815,0.7054091397732425,2.2802836441649457,0.0775
ai_only,naive,0.1,0.9,0.6,1,2,0.8049410898128959,1.0887088433787815,0.7393538637150965,1.4613313239946175,0.0775
ai_only,naive,0.1,0.9,0.6,1,3,0.8137028668622759,1.0887088433787815,0.7474017243554014,2.1518459726089656,0.0775
ai_only,naive,0.1,0.9,0.6,1,4,0.7057050260262262,1.0887088433787815,0.6482036315936296,2.5791342492021636,0.0775
ai_only,naive,0.1,0.9,0.6,1,5,0.8589013919763817,1.0887088433787815,0.7889174384868612,2.389801145154494,0.0775
ai_only,naive,0.1,0.9,0.6,2,0,0.7459977037001473,1.0887088433787815,0.6852132305502007,1.62043967810468,0.075
ai_only,naive,0.1,0.9,0.6,2,1,0.8773525380548511,1.0887088433787815,0.8058651708311736,2.633926498221396,0.075
ai_only,naive,0.1,0.9,0.6,2,2,0.7336286926284409,1.0887088433787815,0.6738520561214898,2.1678211090707586,0.075
ai_only,naive,0.1,0.9,0.6,2,3,0.7683857071285882,1.0887088433787815,0.7057770420454397,2.276955684295859,0.075
ai_only,naive,0.1,0.9,0.6,2,4,0.8613928674135283,1.0887088433787815,0.7912059065674679,2.724264954050168,0.075
ai_only,naive,0.1,0.9,0.6,2,5,0.7705352161312011,1.0887088433787815,0.707751407382587,1.963794880409837,0.075
ai_only,naive,0.2,0.9,0.6,0,0,0.6471693355388257,1.0887088433787815,0.5944374746974144,1.5496279905094408,0.145
ai_only,naive,0.2,0.9,0.6,0,1,0.6581590460234955,1.0887088433787815,0.604531735023769,1.6288650726465856,0.145
ai_only,naive,0.2,0.9,0.6,0,2,0.6876035824292985,1.0887088433787815,0.6315771077006571,2.5923197189595397,0.145
ai_only,naive,0.2,0.9,0.6,0,3,0.6599828182416536,1.0887088433787815,0.6062069048630238,2.2566336035224444,0.145
ai_only,naive,0.2,0.9,0.6,0,4,0.7147319920586985,1.0887088433787815,0.656495073412415,1.9377879175532788,0.145
ai_only,naive,0.2,0.9,0.6,0,5,0.6638150702554335,1.0887088433787815,0.6097269020019159,1.7575420854725425,0.145
ai_only,naive,0.2,0.9,0.6,1,0,0.9828668666361907,1.0887088433787815,0.9027821098484763,1.907609103530591,0.155
ai_only,naive,0.2,0.9,0.6,1,1,0.7946987812181777,1.0887088433787815,0.7299461063913556,1.8508148675646534,0.155
ai_only,naive,0.2,0.9,0.6,1,2,0.7838335684358226,1.0887088433787815,0.7199661995976943,1.542625386911497,0.155
ai_only,naive,0.2,0.9,0.6,1,3,0.7836161416361398,1.0887088433787815,0.7197664889027686,1.600584469243463,0.155
ai_only,naive,0.2,0.9,0.6,1,4,0.711302163898046,1.0887088433787815,0.6533447103180837,1.433765580954068,0.155
ai_only,naive,0.2,0.9,0.6,1,5,0.8706960229535851,1.0887088433787815,0.7997510337579339,2.3798912422027887,0.155
ai_only,naive,0.2,0.9,0.6,2,0,0.7175732322486672,1.0887088433787815,0.6591048071417296,1.4563440205226545,0.1225
ai_only,naive,0.2,0.9,0.6,2,1,0.6634766196453828,1.0887088433787815,0.6094160286108261,1.5958368707316455,0.1225
ai_only,naive,0.2,0.9,0.6,2,2,0.7662110743217885,1.0887088433787815,0.7037796000112123,1.6021539080020515,0.1225
ai_only,naive,0.2,0.9,0.6,2,3,0.6666584456903566,1.0887088433787815,0.6123385969947652,1.856815587995427,0.1225
ai_only,naive,0.2,0.9,0.6,2,4,0.6882909710189383,1.0887088433787815,0.632208487333348,2.3830291433350093,0.1225
ai_only,naive,0.2,0.9,0.6,2,5,0.729743859315482,1.0887088433787815,0.6702837620485745,1.4524466185872213,0.1225
ai_only,naive,0.3,0.9,0.6,0,0,0.739773803200445,1.0887088433787815,0.6794964583042927,1.6536699322528874,0.2125
ai_only,naive,0.3,0.9,0.6,0,1,0.7930130842595241,1.0887088433787815,0.728397761332063,1.3699095707000801,0.2125
ai_only,naive,0.3,0.9,0.6,0,2,0.8133901728761358,1.0887088433787815,0.7471145089184719,1.4796308215688525,0.2125
ai_only,naive,0.3,0.9,0.6,0,3,0.8203645576777945,1.0887088433787815,0.7535206154216705,1.6002701138831785,0.2125
ai_only,naive,0.3,0.9,0.6,0,4,0.7627476244805453,1.0887088433787815,0.7005983547569767,2.252146830941498,0.2125
ai_only,naive,0.3,0.9,0.6,0,5,0.7324494400881384,1.0887088433787815,0.6727688899954182,1.5493688069794251,0.2125
ai_only,naive,0.3,0.9,0.6,1,0,0.8493488988793562,1.0887088433787815,0.7801432899575083,1.933359638034253,0.2
ai_only,naive,0.3,0.9,0.6,1,1,0.8512292412689368,1.0887088433787815,0.7818704205866167,1.8740980910997926,0.2
