source,kl,regret,argmax_preserved
E6b naive,0.0005460118220009,0.7906846319442107,1.0
E6b naive,0.0006070442639436,0.7815141426082806,1.0
E6b naive,0.0015812434398924,0.9221740134352064,1.0
E6b naive,0.0049899706575899,0.4876679346492052,1.0
E6b naive,0.0014648372923191,0.8493293593290263,1.0
E6b naive,0.0011937953883157,0.8631418063847374,1.0
E6b naive,0.0014174098007765,0.8549961470086909,1.0
E6b naive,0.0041501510824016,0.7208129880852954,1.0
E6b naive,0.004948589648479,3.275717824193997,1.0
E6b naive,0.0080391426649476,1.3039989199088886,1.0
E6b naive,0.0141730834785256,1.8854808908200515,1.0
E6b naive,0.0061080472042668,1.4694882111767835,1.0
E6b naive,0.0059620334869746,0.6489260097579497,1.0
E6b naive,0.0051641113468749,2.040400924364322,1.0
E6b naive,0.0081752449087333,1.0753275512716431,1.0
E6b naive,0.0162508595517968,1.3437085018124573,1.0
E6b naive,0.0081408653980326,1.074533673030581,1.0
E6b naive,0.0072875309101321,0.9113233677834898,1.0
E6b naive,0.0080646128709182,3.0106230088773165,1.0
E6b naive,0.0106871396139105,1.4146399518884134,1.0
E6b naive,0.0191303026818182,1.8506875225462796,1.0
E6b naive,0.0103466765116847,1.4191209122610238,1.0
E6b naive,0.0140973133026886,0.5213868758874141,1.0
E6b naive,0.0193296280839881,7.606085559099962,0.0
E6b naive,0.0275237265390445,2.9770869169377043,1.0
E6b naive,0.0551936791911269,3.3709437153342403,1.0
E6b naive,0.0238169769046616,1.937248458768376,1.0
E6b naive,0.0158598153604273,0.6810142806714603,1.0
E6b naive,0.0198238655704488,7.325784113130807,0.0
E6b naive,0.0267140063723423,2.888211690500042,1.0
E6b naive,0.0545285351928703,3.4823390333532487,1.0
E6b naive,0.024801827805698,1.814644715550712,1.0
E6b naive,0.0182928111470691,0.7673749876393521,1.0
E6b naive,0.0252625891999139,7.90486644053468,0.0
E6b naive,0.0309616412274589,2.993864652655759,1.0
E6b naive,0.0636442531258592,4.352411271322648,1.0
E6b naive,0.0299684184529089,2.1111663554085505,1.0
E6b naive,0.0301671469783476,0.6973459830207529,1.0
E6b naive,0.0440900581468699,9.648528899673886,0.0
E6b naive,0.0554596150973978,7.69452637381881,1.0
E6b naive,0.1082888556453998,10.466291619897389,1.0
E6b naive,0.0505306477680548,3.554417398856552,1.0
E6b naive,0.030065649515369,1.0943077716405123,1.0
E6b naive,0.0462712539387222,9.7578174773713,0.0
E6b naive,0.0560224263060042,8.80745042314045,1.0
E6b naive,0.107771889428525,10.906460133448691,1.0
E6b naive,0.0511902932773967,4.345293648439763,1.0
E6b naive,0.0300220064929619,1.034472991358465,1.0
E6b naive,0.0575708507837023,9.882647804368755,0.0
E6b naive,0.0585111075498352,9.196976681388009,1.0
E6b naive,0.1213121931044119,13.47916414598353,0.0
E6b naive,0.0533319002532262,4.94950337872716,1.0
E6b naive,0.046061238888364,1.1775697516364814,1.0
E6b naive,0.0869241146031494,10.023110681934815,0.0
E6b naive,0.0860998306324387,14.166895470614993,0.0
E6b naive,0.1773787752053353,22.83831225115464,0.0
E6b naive,0.0826687076207402,7.815579899816455,1.0
E6b naive,0.0450315611948728,1.410046921413044,1.0
E6b naive,0.0824660604398948,10.039105000471736,0.0
E6b naive,0.0846686344958511,14.258654182279384,0.0
E6b naive,0.1687649075872848,21.947764695604384,0.0
E6b naive,0.0780496487675796,7.63505972646219,1.0
E6b naive,0.0449061925274965,1.4632859304838042,1.0
E6b naive,0.0967894621965352,10.033180392080643,0.0
E6b naive,0.0918910271700099,15.501349216720268,0.0
