arm,p_divergence,seed_rep,observer,latent,declared,diverged,latent_correct,declared_correct,self_report_correct,recovered_mu,mu_entropy,subgoal_entropy,final_entropy,artifact_trace_kl
human_unaware,1.0,3,98,2,0,1,1,0,0,1.9825984746094185,1.0983111869821074,1.3616233404262614,0.41191347557133345,0.3357226097842477
human_unaware,1.0,3,99,2,0,1,1,0,0,1.9774519037855343,1.0981075668779554,1.3609547143353973,0.4902331499861772,0.3357226097842477
human_unaware,1.0,4,0,1,3,1,1,0,0,1.9537770602061446,1.0965064641941071,1.3795739024402618,0.7336036988800847,1.3862943611158907
human_unaware,1.0,4,1,1,3,1,1,0,0,2.0,1.0986122886681096,1.3862943611198906,1.382994867865812,1.3862943611158907
human_unaware,1.0,4,2,1,3,1,1,0,0,1.9655426883790659,1.0974379377383503,1.3839694508264355,0.519212676459579,1.3862943611158907
human_unaware,1.0,4,3,1,3,1,1,0,0,1.9480034750496582,1.0959520316652254,1.3785736946601523,0.6468366450155592,1.3862943611158907
human_unaware,1.0,4,4,1,3,1,1,0,0,1.950347961757081,1.0961848682464688,1.3781404928546952,0.6235099740180576,1.3862943611158907
human_unaware,1.0,4,5,1,3,1,1,0,0,1.978627247439035,1.0981586462663306,1.382835029022092,0.40777926914561347,1.3862943611158907
human_unaware,1.0,4,6,1,3,1,1,0,0,1.9779167480133342,1.0981280920621148,1.377119038723938,0.4780179740791431,1.3862943611158907
human_unaware,1.0,4,7,1,3,1,1,0,0,1.9777444896751246,1.0981205353490573,1.383388402311784,0.4733220911976171,1.3862943611158907
human_unaware,1.0,4,8,1,3,1,1,0,0,1.9699120316834842,1.0977156842697806,1.3839610712343668,0.49171625983814304,1.3862943611158907
human_unaware,1.0,4,9,1,3,1,1,0,0,1.9494821374567364,1.0961001056207373,1.3776328101126518,0.736225483302569,1.3862943611158907
human_unaware,1.0,4,10,1,3,1,1,0,0,1.980736831489169,1.0982435341095094,1.3784882276484351,0.36335436247748587,1.3862943611158907
human_unaware,1.0,4,11,1,3,1,1,0,0,1.944696518833387,1.095605757082586,1.3843045974656392,0.6583480180881591,1.3862943611158907
human_unaware,1.0,4,12,1,3,1,1,0,0,1.945707830050785,1.0957138676089706,1.3845713905316943,0.718898357735448,1.3862943611158907
human_unaware,1.0,4,13,1,3,1,1,0,0,1.9756988346412183,1.098026355406068,1.3835252826325253,0.43891952450966515,1.3862943611158907
human_unaware,1.0,4,14,1,3,1,1,0,0,1.9777347592383863,1.0981201067554565,1.3857744830922318,1.1295516176078793,1.3862943611158907
human_unaware,1.0,4,15,1,3,1,1,0,0,2.0,1.0986122886681096,1.3862943611198906,1.3380955719522492,1.3862943611158907
human_unaware,1.0,4,16,1,3,1,1,0,0,1.980671500955458,1.0982410363029311,1.3860131276933698,1.2327251275749034,1.3862943611158907
human_unaware,1.0,4,17,1,3,1,1,0,0,1.9738384833593952,1.0979336039284808,1.3835418322371071,0.45178835696238684,1.3862943611158907
human_unaware,1.0,4,18,1,3,1,1,0,0,1.9837735229299223,1.0983503801323065,1.3821836429637369,0.3031112748457754,1.3862943611158907
human_unaware,1.0,4,19,1,3,1,0,1,0,2.0,1.0986122886681096,1.3862943611198906,1.375337831852504,1.3862943611158907
human_unaware,1.0,4,20,1,3,1,1,0,0,1.9793786073269461,1.098189881252952,1.382944409507044,0.3880337955463071,1.3862943611158907
human_unaware,1.0,4,21,1,3,1,1,0,0,1.9710501064795696,1.097781938482314,1.383386088786216,0.47567534324147975,1.3862943611158907
human_unaware,1.0,4,22,1,3,1,1,0,0,1.974401264538799,1.0979623755783836,1.3851269247063005,0.9659650028943091,1.3862943611158907
human_unaware,1.0,4,23,1,3,1,0,1,0,1.9415199402664347,1.0952535038223237,1.3742894080396055,0.6964871631779934,1.3862943611158907
human_unaware,1.0,4,24,1,3,1,1,0,0,1.9776277272360199,1.0981153801126156,1.3858296209966239,1.1965488676568523,1.3862943611158907
human_unaware,1.0,4,25,1,3,1,1,0,0,1.9878963699275096,1.0984663712559515,1.3784560762871954,0.28013189951922074,1.3862943611158907
human_unaware,1.0,4,26,1,3,1,1,0,0,1.9658059738720073,1.097455722857239,1.3853451139860278,0.9443241119079631,1.3862943611158907
human_unaware,1.0,4,27,1,3,1,1,0,0,2.0,1.0986122886681096,1.3862943611198906,1.3787727377749637,1.3862943611158907
human_unaware,1.0,4,28,1,3,1,1,0,0,1.978895428401255,1.0981699219103591,1.3826475518841068,0.3626073129657394,1.3862943611158907
human_unaware,1.0,4,29,1,3,1,1,0,0,1.9737157370679488,1.0979272465208931,1.3834219227661273,0.4442149042291878,1.3862943611158907
human_unaware,1.0,4,30,1,3,1,1,0,0,1.9820627276660088,1.0982924158207377,1.382670827203212,0.3747181951451773,1.3862943611158907
human_unaware,1.0,4,31,1,3,1,0,1,0,2.0,1.0986122886681096,1.3862943611198906,1.376150860592,1.3862943611158907
human_unaware,1.0,4,32,1,3,1,1,0,0,1.978062324540428,1.0981344329719511,1.3855074213869643,1.0421807668251168,1.3862943611158907
human_unaware,1.0,4,33,1,3,1,1,0,0,1.9800251161788684,1.0982158712629797,1.3834881190372625,0.4524789774786124,1.3862943611158907
human_unaware,1.0,4,34,1,3,1,0,1,0,1.984668354029762,1.098378403370067,1.3612078427803793,0.354093391219485,1.3862943611158907
human_unaware,1.0,4,35,1,3,1,1,0,0,1.9801626303339617,1.098221293637914,1.3831311005762987,0.41062800301611685,1.3862943611158907
human_unaware,1.0,4,36,1,3,1,1,0,0,1.970982667625486,1.0977780827202583,1.3772469936027454,0.5355918878782201,1.3862943611158907
human_unaware,1.0,4,37,1,3,1,1,0,0,1.9690714646183662,1.097665132198392,1.3855940972443703,1.0566955382284997,1.3862943611158907
human_unaware,1.0,4,38,1,3,1,1,0,0,1.9756050740291622,1.0980218425869166,1.3834202607160841,0.46422048313419284,1.3862943611158907
human_unaware,1.0,4,39,1,3,1,1,0,0,1.9714697720819139,1.097805733510624,1.385405682268067,0.992697051737181,1.3862943611158907
human_unaware,1.0,4,40,1,3,1,1,0,0,1.9740886502812782,1.0979464698050694,1.3833194392288601,0.40026790009962326,1.3862943611158907
human_unaware,1.0,4,41,1,3,1,1,0,0,1.9726026736862314,1.0978682558219872,1.3834934317384873,0.43148253264984743,1.3862943611158907
human_unaware,1.0,4,42,1,3,1,1,0,0,1.9538265006632771,1.09651093602601,1.3780207043532302,0.6062995074531153,1.3862943611158907
human_unaware,1.0,4,43,1,3,1,1,0,0,1.9581239850314893,1.0968816890607258,1.3845367441503507,0.8879145104865254,1.3862943611158907
human_unaware,1.0,4,44,1,3,1,1,0,0,1.9569508826430047,1.0967840077082238,1.3844304520342998,0.5940471766856699,1.3862943611158907
human_unaware,1.0,4,45,1,3,1,0,1,0,1.9620111936948759,1.097186409894284,1.3688095787752168,0.4769590671450561,1.3862943611158907
human_unaware,1.0,4,46,1,3,1,1,0,0,1.9874940533937968,1.0984565298587743,1.3785399266348042,0.2982315947063578,1.3862943611158907
human_unaware,1.0,4,47,1,3,1,1,0,0,1.9698891442018778,1.0977143260021172,1.3837323753009039,0.49857397217094035,1.3862943611158907
human_unaware,1.0,4,48,1,3,1,1,0,0,1.975110729516891,1.0979977650482624,1.3829276064718186,0.45789587810778265,1.3862943611158907
human_unaware,1.0,4,49,1,3,1,1,0,0,1.963866867003777,1.097321587487626,1.3801419332295715,0.9051985095674351,1.3862943611158907
human_unaware,1.0,4,50,1,3,1,1,0,0,1.9651491595911366,1.0974111041624914,1.3806234637199584,1.006605325980822,1.3862943611158907
human_unaware,1.0,4,51,1,3,1,1,0,0,1.9597171471013304,1.097010103009874,1.383837459930508,0.5296965008959389,1.3862943611158907
human_unaware,1.0,4,52,1,3,1,1,0,0,1.9654849734187847,1.0974340211008313,1.377806882331466,0.5247103467774277,1.3862943611158907
human_unaware,1.0,4,53,1,3,1,1,0,0,1.9718986701999057,1.0978296976084834,1.3778509133241332,0.46914635497001694,1.3862943611158907
human_unaware,1.0,4,54,1,3,1,1,0,0,1.9576109473687167,1.0968392956539406,1.3853401404436672,0.9252500668055086,1.3862943611158907
human_unaware,1.0,4,55,1,3,1,1,0,0,1.9842067363587839,1.0983641439545693,1.382527792198976,0.3365920971602471,1.3862943611158907
human_unaware,1.0,4,56,1,3,1,1,0,0,1.9833856226406488,1.0983377423831981,1.3828316338958548,0.4025708694648147,1.3862943611158907
human_unaware,1.0,4,57,1,3,1,1,0,0,1.97610625337804,1.098045765401113,1.3836532196172278,0.47968326072391365,1.3862943611158907
human_unaware,1.0,4,58,1,3,1,1,0,0,1.9831276741020698,1.0983291744792647,1.3781263327908386,0.3544031375277279,1.3862943611158907
human_unaware,1.0,4,59,1,3,1,1,0,0,1.9577577879932053,1.0968514811844228,1.3778389646766633,0.574389219129768,1.3862943611158907
human_unaware,1.0,4,60,1,3,1,1,0,0,1.9812245965717223,1.0982619181044129,1.3784137547607953,0.3707999551082205,1.3862943611158907
human_unaware,1.0,4,61,1,3,1,1,0,0,1.9577040897816864,1.0968470298676043,1.3841880192517593,0.640048799990949,1.3862943611158907
human_unaware,1.0,4,62,1,3,1,1,0,0,1.9685996900027576,1.0976361577315326,1.3839137054037294,0.5056381994206242,1.3862943611158907
human_unaware,1.0,4,63,1,3,1,1,0,0,1.9781830174461563,1.098139658543871,1.3786860851324896,0.3948978436552573,1.3862943611158907
human_unaware,1.0,4,64,1,3,1,1,0,0,1.9756775555742516,1.0980253327245737,1.3854429149251424,1.0376443987634274,1.3862943611158907
human_unaware,1.0,4,65,1,3,1,0,1,0,1.984213430932051,1.0983643537506702,1.3605961693546649,0.320344324080688,1.3862943611158907
human_unaware,1.0,4,66,1,3,1,1,0,0,1.97414607507379,1.0979494058754917,1.3832361510228146,0.4484298677331539,1.3862943611158907
human_unaware,1.0,4,67,1,3,1,1,0,0,1.9762393053727592,1.0980520338778037,1.3820111173285667,1.0515336972969553,1.3862943611158907
human_unaware,1.0,4,68,1,3,1,1,0,0,1.9705515109286047,1.0977532224526663,1.380750667686146,0.9882066490875989,1.3862943611158907
human_unaware,1.0,4,69,1,3,1,1,0,0,1.9596799315407414,1.0970071591297417,1.384740319810832,0.8929709100108787,1.3862943611158907
human_unaware,1.0,4,70,1,3,1,0,1,0,2.0,1.0986122886681096,1.3862943611198906,1.370012492043905,1.3862943611158907
human_unaware,1.0,4,71,1,3,1,1,0,0,1.984267028883431,1.098366030232849,1.3782911881248516,0.36516593200472075,1.3862943611158907
human_unaware,1.0,4,72,1,3,1,1,0,0,1.951587136538645,1.096303684164932,1.3851965937215538,0.8115467548593076,1.3862943611158907
human_unaware,1.0,4,73,1,3,1,1,0,0,1.9824324777645965,1.098305431240597,1.3825164744305098,0.3564228065818019,1.3862943611158907
human_unaware,1.0,4,74,1,3,1,1,0,0,1.9673435478328054,1.0975569026248342,1.3841459704166823,0.5183824812623208,1.3862943611158907
human_unaware,1.0,4,75,1,3,1,1,0,0,1.9771038264461847,1.098091920527423,1.3832976599164066,0.478451909135369,1.3862943611158907
human_unaware,1.0,4,76,1,3,1,1,0,0,1.9782257174571476,1.0981415004677761,1.3834350580644437,0.45831929186848397,1.3862943611158907
human_unaware,1.0,4,77,1,3,1,1,0,0,1.9762918782727126,1.0980545012014313,1.3833495558008826,0.49304141536000334,1.3862943611158907
human_unaware,1.0,4,78,1,3,1,1,0,0,1.9665878785724973,1.097507748941794,1.3839023541892779,0.530908372006241,1.3862943611158907
human_unaware,1.0,4,79,1,3,1,1,0,0,1.9574210773289986,1.0968234777958354,1.3842286242760995,0.5619080570948101,1.3862943611158907
human_unaware,1.0,4,80,1,3,1,1,0,0,1.9466839980228348,1.0958163707381576,1.3785748190173561,0.8493464362008325,1.3862943611158907
human_unaware,1.0,4,81,1,3,1,0,0,0,2.0,1.0986122886681096,1.3862943611198906,1.3785224361968218,1.3862943611158907
human_unaware,1.0,4,82,1,3,1,1,0,0,1.9686368236078873,1.097638454006305,1.3839470815593478,0.5151304756345397,1.3862943611158907
human_unaware,1.0,4,83,1,3,1,1,0,0,1.9517845894841166,1.0963223448554291,1.3779465418164412,0.7074837061622731,1.3862943611158907
human_unaware,1.0,4,84,1,3,1,1,0,0,1.9455390366209533,1.0956959589716089,1.3777261267597538,0.6737228433889831,1.3862943611158907
human_unaware,1.0,4,85,1,3,1,1,0,0,1.9781774583849399,1.0981394184832984,1.3830206176721414,0.3889552715162289,1.3862943611158907
human_unaware,1.0,4,86,1,3,1,1,0,0,1.9576693081523686,1.096844143679351,1.384855947156637,0.8315405553550537,1.3862943611158907
human_unaware,1.0,4,87,1,3,1,0,0,0,2.0,1.0986122886681096,1.3862943611198906,1.3747144777391096,1.3862943611158907
human_unaware,1.0,4,88,1,3,1,1,0,0,1.9808124313856028,1.0982464140878319,1.3829047971120298,0.3695421063360667,1.3862943611158907
human_unaware,1.0,4,89,1,3,1,1,0,0,1.9561383656037301,1.0967147989833088,1.3844326052248117,0.5517548309844127,1.3862943611158907
human_unaware,1.0,4,90,1,3,1,1,0,0,1.9816450795643308,1.0982773911029322,1.3824313340434955,0.3274626589197835,1.3862943611158907
human_unaware,1.0,4,91,1,3,1,1,0,0,1.9784891601102714,1.098152785419339,1.3827802597200238,0.4495024381755194,1.3862943611158907
human_unaware,1.0,4,92,1,3,1,0,1,0,1.9729092697778219,1.0978847460749603,1.3657242222577604,0.465772639885045,1.3862943611158907
human_unaware,1.0,4,93,1,3,1,1,0,0,1.9825863246152324,1.0983107675338921,1.3825095775981646,0.38415535834909675,1.3862943611158907
human_unaware,1.0,4,94,1,3,1,1,0,0,1.9649881411115244,1.097400038289948,1.3844138066661713,0.5990572148979093,1.3862943611158907
human_unaware,1.0,4,95,1,3,1,1,0,0,1.9616484146993294,1.0971592052158037,1.3848547950531953,0.9141755095641736,1.3862943611158907
human_unaware,1.0,4,96,1,3,1,1,0,0,1.9787375187915912,1.0981632996809887,1.3788310411554274,0.3570412186053701,1.3862943611158907
human_unaware,1.0,4,97,1,3,1,1,0,0,1.9546312473867082,1.0965830645476107,1.3849929548858544,0.8899704670731916,1.3862943611158907
human_unaware,1.0,4,98,1,3,1,1,0,0,1.954591856043439,1.0965795628944686,1.378588070324102,0.799759954176127,1.3862943611158907
human_unaware,1.0,4,99,1,3,1,1,0,0,1.9572914513076727,1.0968126389358268,1.3793793426506835,0.8672823055347502,1.3862943611158907
human_unaware,1.0,5,0,1,0,1,1,0,0,1.9513647960511762,1.0962825820005828,1.377073199042932,0.6695077076171871,1.009524199859454
human_unaware,1.0,5,1,1,0,1,1,0,0,1.9806542217678582,1.0982403742599196,1.3842182254659483,1.2791043903110144,1.009524199859454
human_unaware,1.0,5,2,1,0,1,1,0,0,1.9840408677733312,1.0983589177358408,1.3822218212424309,0.3162924843071024,1.009524199859454
human_unaware,1.0,5,3,1,0,1,1,0,0,1.974784338890921,1.0979816061657557,1.3834097185432863,0.5123184710096518,1.009524199859454
human_unaware,1.0,5,4,1,0,1,1,0,0,1.9611225137109578,1.0971193167177868,1.3842770820047847,0.601043482315132,1.009524199859454
human_unaware,1.0,5,5,1,0,1,1,0,0,1.9754716182135235,1.0980153895511124,1.383308464298617,0.41019226741013726,1.009524199859454
human_unaware,1.0,5,6,1,0,1,1,0,0,1.9694226631563676,1.0976864205082253,1.3778704481852069,0.49185580657029354,1.009524199859454
human_unaware,1.0,5,7,1,0,1,1,0,0,1.9744006965434615,1.097962346851876,1.3788567345913116,0.41002875468829025,1.009524199859454
human_unaware,1.0,5,8,1,0,1,1,0,0,1.9812233090926255,1.098261870194107,1.3780450414583032,0.3907147372072676,1.009524199859454
human_unaware,1.0,5,9,1,0,1,1,0,0,1.970571413696563,1.097754378001158,1.3773644511122767,0.5333318878260113,1.009524199859454
human_unaware,1.0,5,10,1,0,1,1,0,0,1.946280505434002,1.095774222234763,1.385040322887303,0.70738693660705,1.009524199859454
human_unaware,1.0,5,11,1,0,1,1,0,0,1.9704781316760402,1.0977489554159032,1.3840325410230152,0.5692799073709544,1.009524199859454
human_unaware,1.0,5,12,1,0,1,1,0,0,1.9789586709550608,1.0981725603942267,1.3782774019631108,0.380421762190188,1.009524199859454
human_unaware,1.0,5,13,1,0,1,1,0,0,1.973224285877031,1.0979014982713073,1.3813409757361577,1.074562784990332,1.009524199859454
human_unaware,1.0,5,14,1,0,1,1,0,0,1.9882220230027559,1.0984741030322076,1.3783900756003955,0.30155483905936764,1.009524199859454
human_unaware,1.0,5,15,1,0,1,1,0,0,1.9508356324589031,1.096231978578307,1.3844841281770393,0.662101691261861,1.009524199859454
human_unaware,1.0,5,16,1,0,1,1,0,0,1.9776693867676713,1.0981172225067188,1.3828940932273326,0.3983351011195945,1.009524199859454
human_unaware,1.0,5,17,1,0,1,1,0,0,1.9714080281087751,1.0978022541465902,1.3778128093183644,0.49998823049617613,1.009524199859454
human_unaware,1.0,5,18,1,0,1,1,0,0,1.9715574791764408,1.0978106631702556,1.3821190238078562,1.0934968894199197,1.009524199859454
human_unaware,1.0,5,19,1,0,1,1,0,0,1.9524102003748836,1.096380976003804,1.3770211094030604,0.6868441823241567,1.009524199859454
human_unaware,1.0,5,20,1,0,1,1,0,0,1.9613908944917005,1.0971397395783853,1.3854212204249106,0.9696980602611104,1.009524199859454
human_unaware,1.0,5,21,1,0,1,1,0,0,1.9661550355713895,1.0974790950656712,1.3783289617285992,0.5139395819351018,1.009524199859454
human_unaware,1.0,5,22,1,0,1,1,0,0,1.9713938355480578,1.0978014533253841,1.3837169142765444,0.5299672822200481,1.009524199859454
human_unaware,1.0,5,23,1,0,1,1,0,0,1.9521683947970587,1.0963584033669138,1.3843101548758532,0.7146042293437034,1.009524199859454
human_unaware,1.0,5,24,1,0,1,1,0,0,1.9763007880873824,1.0980549188164623,1.3832349364291532,0.39346118786955037,1.009524199859454
human_unaware,1.0,5,25,1,0,1,1,0,0,1.9688570803475707,1.097652019207596,1.3835012804184916,0.4193586274953723,1.009524199859454
human_unaware,1.0,5,26,1,0,1,1,0,0,1.9705576463269132,1.097753578754167,1.3764197667627491,0.5376453892753728,1.009524199859454
human_unaware,1.0,5,27,1,0,1,1,0,0,1.9758259126000093,1.0980324444022667,1.3774880885641947,0.47363351665144815,1.009524199859454
human_unaware,1.0,5,28,1,0,1,1,0,0,1.970063144053854,1.0977246265284697,1.3779347062440717,0.5313487538337633,1.009524199859454
human_unaware,1.0,5,29,1,0,1,1,0,0,1.9810073391726852,1.09825378732995,1.3860233117405532,1.2773895632478127,1.009524199859454
human_unaware,1.0,5,30,1,0,1,1,0,0,1.9793061888295944,1.0981869189266364,1.3856737755596498,1.165131599701366,1.009524199859454
human_unaware,1.0,5,31,1,0,1,1,0,0,1.9799097442206892,1.0982112933585724,1.378253908818633,0.38008615595215434,1.009524199859454
human_unaware,1.0,5,32,1,0,1,1,0,0,1.9773989283075883,1.098105200890335,1.3827946359781436,1.0411640974392495,1.009524199859454
human_unaware,1.0,5,33,1,0,1,1,0,0,1.9819825157330557,1.0982895568318662,1.378383697750783,0.3472544089746209,1.009524199859454
human_unaware,1.0,5,34,1,0,1,1,0,0,1.9759423347063598,1.098037995107419,1.3778165971130427,0.485445530375646,1.009524199859454
human_unaware,1.0,5,35,1,0,1,1,0,0,1.9737992976274348,1.097931577574034,1.3778258373977357,0.4856268228806614,1.009524199859454
human_unaware,1.0,5,36,1,0,1,1,0,0,1.976493415249238,1.0980639095448776,1.38226710142604,1.0833738675352587,1.009524199859454
human_unaware,1.0,5,37,1,0,1,1,0,0,1.9832119300555238,1.098331987488923,1.3780469818068264,0.3711085928143669,1.009524199859454
human_unaware,1.0,5,38,1,0,1,1,0,0,1.9804154663184261,1.0982311664605144,1.3830574117759913,1.1400678805765567,1.009524199859454
human_unaware,1.0,5,39,1,0,1,0,0,0,1.9847960343609639,1.0983822732958177,1.348447789293187,0.3598185806102734,1.009524199859454
human_unaware,1.0,5,40,1,0,1,1,0,0,1.970658412612306,1.0977594200811749,1.3824346994290884,0.9932723382334693,1.009524199859454
human_unaware,1.0,5,41,1,0,1,1,0,0,1.9759253823159713,1.0980371885096905,1.3857370735000543,1.0624878233427602,1.009524199859454
human_unaware,1.0,5,42,1,0,1,1,0,0,1.9663309633076569,1.0974907851708715,1.3807106704015655,0.9787585404757247,1.009524199859454
human_unaware,1.0,5,43,1,0,1,1,0,0,1.9703545423553128,1.097741744956017,1.3778999468038284,0.4734795881179921,1.009524199859454
human_unaware,1.0,5,44,1,0,1,1,0,0,1.9760665849134806,1.098043889801998,1.3828661210818876,0.4604165759858164,1.009524199859454
human_unaware,1.0,5,45,1,0,1,1,0,0,1.9881785747094276,1.0984730835871948,1.3787627895469503,0.26116048971808714,1.009524199859454
human_unaware,1.0,5,46,1,0,1,1,0,0,1.9781892428348733,1.098139927307036,1.3785469913092447,0.40999043059900886,1.009524199859454
human_unaware,1.0,5,47,1,0,1,0,0,0,2.0,1.0986122886681096,1.3862943611198906,1.365750640279083,1.009524199859454
human_unaware,1.0,5,48,1,0,1,1,0,0,1.9777820959688512,1.0981221900389848,1.377450922001599,0.4493157708552935,1.009524199859454
human_unaware,1.0,5,49,1,0,1,1,0,0,1.9784705741351867,1.0981519937206303,1.3834235599658737,1.1896756537555593,1.009524199859454
human_unaware,1.0,5,50,1,0,1,1,0,0,1.966638192842965,1.097511056135937,1.3808587635472667,0.991011928116971,1.009524199859454
human_unaware,1.0,5,51,1,0,1,1,0,0,1.9747753137768171,1.0979811563955404,1.382550499202193,1.0604081808443988,1.009524199859454
human_unaware,1.0,5,52,1,0,1,1,0,0,1.9785322560430232,1.0981546185534288,1.378470478683666,0.3846559562701203,1.009524199859454
human_unaware,1.0,5,53,1,0,1,1,0,0,1.956408007995697,1.0967379074226304,1.377997496997973,0.5999435193292592,1.009524199859454
human_unaware,1.0,5,54,1,0,1,1,0,0,1.9761730710400827,1.098048917708079,1.3835657729827822,0.5061667777782517,1.009524199859454
human_unaware,1.0,5,55,1,0,1,1,0,0,1.979044325320482,1.0981761213987047,1.377795607785787,0.42716800601858396,1.009524199859454
human_unaware,1.0,5,56,1,0,1,1,0,0,1.9627207543483118,1.0972388844597407,1.3796866866369868,0.9035847971570332,1.009524199859454
human_unaware,1.0,5,57,1,0,1,1,0,0,1.9572702140525164,1.0968108600696396,1.378020409525638,0.5737931554945964,1.009524199859454
human_unaware,1.0,5,58,1,0,1,1,0,0,1.9434631786355818,1.095471272870185,1.3789049073569863,0.8347302004389925,1.009524199859454
human_unaware,1.0,5,59,1,0,1,1,0,0,1.9678765031226884,1.0975909031354454,1.3849901615251534,0.9861078148890436,1.009524199859454
human_unaware,1.0,5,60,1,0,1,1,0,0,1.9778377082594036,1.098124631922646,1.3833747760092803,0.4621594730699974,1.009524199859454
human_unaware,1.0,5,61,1,0,1,1,0,0,1.9675568792245728,1.097570578532387,1.38343328925556,0.4759026889068996,1.009524199859454
human_unaware,1.0,5,62,1,0,1,1,0,0,1.9500119186251084,1.0961521405906014,1.37967157610462,0.5895504528312684,1.009524199859454
human_unaware,1.0,5,63,1,0,1,1,0,0,1.9734121884954114,1.0979113985571938,1.3822391658694873,1.0773371070121087,1.009524199859454
human_unaware,1.0,5,64,1,0,1,1,0,0,1.9774537902136304,1.0981076510281838,1.3824763954261239,1.0719359110160944,1.009524199859454
human_unaware,1.0,5,65,1,0,1,1,0,0,1.9744890594584013,1.0979668082545668,1.383260911749264,0.4773986758215848,1.009524199859454
human_unaware,1.0,5,66,1,0,1,1,0,0,1.9603381018865276,1.097058828530881,1.384181687670521,0.5812947247995961,1.009524199859454
human_unaware,1.0,5,67,1,0,1,1,0,0,1.983770883885776,1.0983502951534219,1.3783023489491142,0.3350201655003484,1.009524199859454
human_unaware,1.0,5,68,1,0,1,1,0,0,1.948078233959892,1.0959596183796059,1.3848782347722906,0.6495516112576534,1.009524199859454
human_unaware,1.0,5,69,1,0,1,1,0,0,1.9616880852397933,1.0971621924775738,1.3842460721971719,0.5919267400132802,1.009524199859454
human_unaware,1.0,5,70,1,0,1,1,0,0,1.9788038157364498,1.0981660859179356,1.3859253392060429,1.2617032938843864,1.009524199859454
human_unaware,1.0,5,71,1,0,1,1,0,0,1.9764821707697122,1.098063386711969,1.3784061042050697,0.4459488163488116,1.009524199859454
human_unaware,1.0,5,72,1,0,1,0,0,0,2.0,1.0986122886681096,1.3862943611198906,1.3433246681624122,1.009524199859454
human_unaware,1.0,5,73,1,0,1,0,0,0,1.9565399461873163,1.0967491636135562,1.3619077217550983,0.8312290382355224,1.009524199859454
human_unaware,1.0,5,74,1,0,1,1,0,0,1.9776338815481749,1.0981156525012064,1.383428624362758,1.1912686020740693,1.009524199859454
human_unaware,1.0,5,75,1,0,1,0,0,0,2.0,1.0986122886681096,1.3862943611198906,1.3601482090339205,1.009524199859454
human_unaware,1.0,5,76,1,0,1,1,0,0,1.96105939229141,1.0971144931916557,1.3806642121883839,1.0191143633180317,1.009524199859454
human_unaware,1.0,5,77,1,0,1,1,0,0,1.9739800670105039,1.0979409004612193,1.3832403888545253,0.40580837887030724,1.009524199859454
human_unaware,1.0,5,78,1,0,1,1,0,0,1.9589082408975111,1.0969455139247406,1.3792293648735439,0.9190653481907477,1.009524199859454
human_unaware,1.0,5,79,1,0,1,1,0,0,1.9647635971780846,1.097384522834715,1.3788508657092116,0.7168250885433505,1.009524199859454
human_unaware,1.0,5,80,1,0,1,1,0,0,1.9797546309323446,1.0982050973754585,1.3860023812672768,1.245972164609733,1.009524199859454
human_unaware,1.0,5,81,1,0,1,1,0,0,1.97532536945427,1.098008277959726,1.378417093955612,0.4428208543091115,1.009524199859454
human_unaware,1.0,5,82,1,0,1,1,0,0,1.9549290153348535,1.0966094379002684,1.3839749553582128,0.6029010952305256,1.009524199859454
human_unaware,1.0,5,83,1,0,1,1,0,0,1.9696185812713876,1.0976981921195492,1.3854687138945665,0.9993102510117559,1.009524199859454
human_unaware,1.0,5,84,1,0,1,1,0,0,1.9732342220548804,1.0979020235171923,1.3852199413444262,1.0270796683101713,1.009524199859454
human_unaware,1.0,5,85,1,0,1,1,0,0,1.972326945191917,1.0978532692690657,1.377375228523076,0.5256335584985486,1.009524199859454
human_unaware,1.0,5,86,1,0,1,1,0,0,1.9805082896983077,1.098234759567212,1.3780140499176978,0.390308413397501,1.009524199859454
human_unaware,1.0,5,87,1,0,1,1,0,0,1.9781484609042708,1.0981381652845843,1.3782956529035946,0.4024102904620619,1.009524199859454
human_unaware,1.0,5,88,1,0,1,1,0,0,1.9641919027983095,1.0973445793778929,1.3786391276697754,0.4907899993331104,1.009524199859454
human_unaware,1.0,5,89,1,0,1,1,0,0,1.97378433558816,1.0979308030734396,1.3831186649381246,0.465589879664315,1.009524199859454
human_unaware,1.0,5,90,1,0,1,1,0,0,1.9500682534354383,1.0961576421878105,1.3779889798696445,0.7753160610590087,1.009524199859454
human_unaware,1.0,5,91,1,0,1,1,0,0,1.9799932527955204,1.0982146095497718,1.3779479618645247,0.3971760491260155,1.009524199859454
human_unaware,1.0,5,92,1,0,1,1,0,0,1.989195306764947,1.0984959609820626,1.3816849426344335,0.25999054132667493,1.009524199859454
human_unaware,1.0,5,93,1,0,1,1,0,0,1.9811349232025663,1.098258573349892,1.3784013548915166,0.3633340501979906,1.009524199859454
human_unaware,1.0,5,94,1,0,1,1,0,0,1.978025228186834,1.0981328210989867,1.382390933209098,1.0636163811762873,1.009524199859454
human_unaware,1.0,5,95,1,0,1,1,0,0,1.98140483489157,1.098268593082579,1.3785760875418616,0.3583781986438819,1.009524199859454
human_unaware,1.0,5,96,1,0,1,1,0,0,1.9797363478240997,1.0982043639487828,1.3834658959766304,1.154598248833089,1.009524199859454
human_unaware,1.0,5,97,1,0,1,1,0,0,1.9797586960834805,1.0982052603598316,1.3833153309419972,0.445729392884922,1.009524199859454
