kappa,signing_rate,contamination,seed_rep,observer,exposure,ghost_col_err,creator_mi,oracle_mi,mi_ratio,ghost_col_entropy,time_to_competence
0.1,0.5,0.3,2,7,200,1.697612691848437,0.9306103046936185,1.0887088433787815,0.8547834532192207,0.6468454092785059,
0.1,0.5,0.3,2,7,300,1.647781112688056,0.9558578210200195,1.0887088433787815,0.8779737822773056,0.6067250680137349,
0.1,0.5,0.3,2,7,400,1.6109770885562391,0.9517583107791264,1.0887088433787815,0.8742083033195245,0.580004648386188,
0.1,0.5,0.3,2,7,500,1.5973101893674893,0.9861077537026393,1.0887088433787815,0.9057589269159215,0.5740672947137733,
0.1,0.5,0.3,2,7,600,1.5755300119717983,0.9831306305867202,1.0887088433787815,0.9030243821071556,0.5520979448951758,
0.1,0.5,0.3,2,7,-1,1.5755300119717983,0.9831306305867202,1.0887088433787815,0.9030243821071556,0.5520979448951758,600.0
0.1,0.5,0.6,0,0,100,1.7905508718991041,0.9584198891038362,1.0887088433787815,0.8803270910608234,0.7663983355688241,
0.1,0.5,0.6,0,0,200,1.5357855463803167,0.9438319675363509,1.0887088433787815,0.8669278046894441,0.7027893513630985,
0.1,0.5,0.6,0,0,300,1.4427123584205632,0.9660727827599547,1.0887088433787815,0.8873564209892622,0.6410978347376118,
0.1,0.5,0.6,0,0,400,1.30322778861877,0.9794862691158642,1.0887088433787815,0.8996769660436048,0.5609331420004052,
0.1,0.5,0.6,0,0,500,1.286151400106061,1.0062451530319572,1.0887088433787815,0.9242555152846006,0.5298828564024414,
0.1,0.5,0.6,0,0,600,1.2966849664276416,1.0066132287311302,1.0887088433787815,0.9245935998895081,0.5024561139590333,
0.1,0.5,0.6,0,0,-1,1.2966849664276416,1.0066132287311302,1.0887088433787815,0.9245935998895081,0.5024561139590333,600.0
0.1,0.5,0.6,0,1,100,2.2157559167323084,0.9228040491465059,1.0887088433787815,0.8476132574459541,0.7573886160269094,
0.1,0.5,0.6,0,1,200,1.6885613483453172,0.8922343637194912,1.0887088433787815,0.8195344137652666,0.6449837311831335,
0.1,0.5,0.6,0,1,300,1.6798961103301902,0.901010823607727,1.0887088433787815,0.8275957608752968,0.6027291833855246,
0.1,0.5,0.6,0,1,400,1.6229283773455048,0.8960004842575672,1.0887088433787815,0.8229936678725337,0.5477116352686255,
0.1,0.5,0.6,0,1,500,1.5827388209591382,0.8993550685657479,1.0887088433787815,0.8260749180420187,0.5292081065345389,
0.1,0.5,0.6,0,1,600,1.543583371901376,0.9115644869551915,1.0887088433787815,0.837289503524352,0.5111792754652169,
0.1,0.5,0.6,0,1,-1,1.543583371901376,0.9115644869551915,1.0887088433787815,0.837289503524352,0.5111792754652169,600.0
0.1,0.5,0.6,0,2,100,2.3911774636119016,0.8166949783681946,1.0887088433787815,0.7501500362884915,0.7074686313039285,
0.1,0.5,0.6,0,2,200,2.216911071097039,0.7424041151509428,1.0887088433787815,0.681912450391153,0.6808164688176253,
0.1,0.5,0.6,0,2,300,2.152589257886856,0.7473894925957911,1.0887088433787815,0.6864916154040652,0.6662908366086642,
0.1,0.5,0.6,0,2,400,1.9857467881651494,0.7752871478016391,1.0887088433787815,0.7121161479643668,0.6476151088999011,
0.1,0.5,0.6,0,2,500,1.9242259592819744,0.7778338713639008,1.0887088433787815,0.7144553625098812,0.6292621589644278,
0.1,0.5,0.6,0,2,600,1.85809485866616,0.7721381892822502,1.0887088433787815,0.7092237690344629,0.6283383370806714,
0.1,0.5,0.6,0,2,-1,1.85809485866616,0.7721381892822502,1.0887088433787815,0.7092237690344629,0.6283383370806714,600.0
0.1,0.5,0.6,0,3,100,1.823877112724547,0.888810075392248,1.0887088433787815,0.8163891391144096,0.6038408153947116,
0.1,0.5,0.6,0,3,200,1.57618429088554,0.9342015459764893,1.0887088433787815,0.8580820773690213,0.49431718680259445,
0.1,0.5,0.6,0,3,300,1.4733694156608006,0.8686793881773411,1.0887088433787815,0.7978987159518386,0.4356610066358828,
0.1,0.5,0.6,0,3,400,1.4690913885240013,0.8652897251806562,1.0887088433787815,0.7947852453326736,0.4141809463064597,
0.1,0.5,0.6,0,3,500,1.4792359867319318,0.893808009627853,1.0887088433787815,0.8209798377810008,0.41638742702367626,
0.1,0.5,0.6,0,3,600,1.460460695485667,0.8849103133024874,1.0887088433787815,0.8128071326730384,0.4237995999145582,
0.1,0.5,0.6,0,3,-1,1.460460695485667,0.8849103133024874,1.0887088433787815,0.8128071326730384,0.4237995999145582,600.0
0.1,0.5,0.6,0,4,100,1.3836242040696498,0.9644357880101524,1.0887088433787815,0.8858528098449622,0.6880021104287708,
0.1,0.5,0.6,0,4,200,1.3286414440169083,1.0057154096707932,1.0887088433787815,0.9237689358245496,0.511677731564922,
0.1,0.5,0.6,0,4,300,1.2619475259756383,0.9933797612364634,1.0887088433787815,0.9124384056195718,0.4831164034807558,
0.1,0.5,0.6,0,4,400,1.268334870234894,0.9697531460754147,1.0887088433787815,0.8907369054391158,0.4648839319510169,
0.1,0.5,0.6,0,4,500,1.3105149300909105,0.984631347729161,1.0887088433787815,0.9044028196495415,0.45275359988061425,
0.1,0.5,0.6,0,4,600,1.339867384466522,0.9869569423337261,1.0887088433787815,0.9065389229968309,0.4443976511187694,
0.1,0.5,0.6,0,4,-1,1.339867384466522,0.9869569423337261,1.0887088433787815,0.9065389229968309,0.4443976511187694,600.0
0.1,0.5,0.6,0,5,100,2.4563855552830027,0.9979610583136047,1.0887088433787815,0.9166464150474398,0.6118985005525204,
0.1,0.5,0.6,0,5,200,2.248232637914843,0.9341105330130198,1.0887088433787815,0.8579984802126072,0.6145688486796483,
0.1,0.5,0.6,0,5,300,2.0272227745135347,0.9299963398891228,1.0887088433787815,0.8542195147445498,0.620523325194805,
0.1,0.5,0.6,0,5,400,1.826290058093017,0.9302926832824794,1.0887088433787815,0.8544917118477137,0.5692681611717505,
0.1,0.5,0.6,0,5,500,1.7550778375538294,0.9216816545822352,1.0887088433787815,0.8465823164638018,0.5453730547274163,
0.1,0.5,0.6,0,5,600,1.7027447008445042,0.9225956569875098,1.0887088433787815,0.8474218452421646,0.5136187596478305,
0.1,0.5,0.6,0,5,-1,1.7027447008445042,0.9225956569875098,1.0887088433787815,0.8474218452421646,0.5136187596478305,600.0
0.1,0.5,0.6,0,6,100,1.6540982668339184,0.7355544544417051,1.0887088433787815,0.6756209053643119,0.5632395693632317,
0.1,0.5,0.6,0,6,200,1.577975944843804,0.6538932035664317,1.0887088433787815,0.6006134767281672,0.45576676177035347,
0.1,0.5,0.6,0,6,300,1.5820616630690076,0.7175640194402063,1.0887088433787815,0.659096345000068,0.4279487355555048,
0.1,0.5,0.6,0,6,400,1.5581262843507115,0.7128191971618028,1.0887088433787815,0.6547381345315297,0.41222782715978923,
0.1,0.5,0.6,0,6,500,1.5314534628540195,0.7141089420566228,1.0887088433787815,0.6559227900091296,0.4064575955551879,
0.1,0.5,0.6,0,6,600,1.5274721792356691,0.7048592083685639,1.0887088433787815,0.647426731816608,0.39187194984069273,
0.1,0.5,0.6,0,6,-1,1.5274721792356691,0.7048592083685639,1.0887088433787815,0.647426731816608,0.39187194984069273,600.0
0.1,0.5,0.6,0,7,100,2.036504801557543,0.9475797710492139,1.0887088433787815,0.8703702342569599,0.708905242449351,
0.1,0.5,0.6,0,7,200,1.7921005303563708,0.9576376200022289,1.0887088433787815,0.87960856185408,0.6073907828461185,
0.1,0.5,0.6,0,7,300,1.6450419185596798,0.9741568083273278,1.0887088433787815,0.8947817538654832,0.5572932329608211,
0.1,0.5,0.6,0,7,400,1.5079315885294293,0.978401471200167,1.0887088433787815,0.8986805583058568,0.5196963892881268,
0.1,0.5,0.6,0,7,500,1.4792200305022278,0.9618582368299153,1.0887088433787815,0.8834852795397635,0.48701022584067954,
0.1,0.5,0.6,0,7,600,1.4516043599445692,0.9563309254028601,1.0887088433787815,0.878408337747042,0.46909378354375103,
0.1,0.5,0.6,0,7,-1,1.4516043599445692,0.9563309254028601,1.0887088433787815,0.878408337747042,0.46909378354375103,600.0
0.1,0.5,0.6,1,0,100,1.9587919157849005,1.0414783496030098,1.0887088433787815,0.9566178835939341,0.9343551572488217,
0.1,0.5,0.6,1,0,200,1.3819557812019747,1.025924509687086,1.0887088433787815,0.9423313826524584,0.7721111866499986,
0.1,0.5,0.6,1,0,300,1.0587052882105317,1.0698878584098455,1.0887088433787815,0.9827125635256847,0.607036549551241,
0.1,0.5,0.6,1,0,400,0.9687401799522056,1.0161894527326965,1.0887088433787815,0.9333895457108414,0.5709878373336598,
0.1,0.5,0.6,1,0,500,0.9354316356697795,1.0291577099098426,1.0887088433787815,0.9453011392062147,0.5480822213963092,
0.1,0.5,0.6,1,0,600,0.9074633509464078,1.0320397418666896,1.0887088433787815,0.9479483409575137,0.5286594127219213,
0.1,0.5,0.6,1,0,-1,0.9074633509464078,1.0320397418666896,1.0887088433787815,0.9479483409575137,0.5286594127219213,400.0
0.1,0.5,0.6,1,1,100,2.6156424844491264,0.9280840769203229,1.0887088433787815,0.8524630644498454,0.7871704361296994,
0.1,0.5,0.6,1,1,200,2.474281115449721,0.9605346903168346,1.0887088433787815,0.8822695766260504,0.73435755580079,
0.1,0.5,0.6,1,1,300,2.3190729534792824,0.9961460896237322,1.0887088433787815,0.9149793314181384,0.7140572383985145,
0.1,0.5,0.6,1,1,400,2.0045418332861504,0.9904533546165468,1.0887088433787815,0.9097504448872656,0.6780575762885865,
0.1,0.5,0.6,1,1,500,1.9391623329771805,0.9839800463938839,1.0887088433787815,0.9038045868536584,0.6524029571215909,
0.1,0.5,0.6,1,1,600,1.8237476929830643,0.9757745539166316,1.0887088433787815,0.8962676842858546,0.6192409501606759,
0.1,0.5,0.6,1,1,-1,1.8237476929830643,0.9757745539166316,1.0887088433787815,0.8962676842858546,0.6192409501606759,600.0
0.1,0.5,0.6,1,2,100,2.2452660872531682,0.9445316881581811,1.0887088433787815,0.8675705115307505,0.9413150256926824,
0.1,0.5,0.6,1,2,200,1.4992501989729583,0.8521087053774077,1.0887088433787815,0.7826782252754639,0.8158598942701372,
0.1,0.5,0.6,1,2,300,1.1121244958089884,0.8682001307756056,1.0887088433787815,0.7974585088159729,0.6845027791024842,
0.1,0.5,0.6,1,2,400,1.0428257641657912,0.866074545241562,1.0887088433787815,0.7955061176445676,0.6196316736678296,
0.1,0.5,0.6,1,2,500,1.0243806670535318,0.880621393080941,1.0887088433787815,0.8088676770071546,0.5815709131831777,
0.1,0.5,0.6,1,2,600,1.011272709601778,0.9050690196716358,1.0887088433787815,0.8313232919673694,0.5570048734816423,
0.1,0.5,0.6,1,2,-1,1.011272709601778,0.9050690196716358,1.0887088433787815,0.8313232919673694,0.5570048734816423,600.0
0.1,0.5,0.6,1,3,100,1.9714441454474774,0.8253438036544555,1.0887088433787815,0.7580941485631926,0.8950405776129835,
0.1,0.5,0.6,1,3,200,1.4922956017809272,0.7926683584347407,1.0887088433787815,0.7280811240356179,0.726115275971387,
0.1,0.5,0.6,1,3,300,1.422365842715842,0.8605725014279544,1.0887088433787815,0.7904523846404963,0.6238209083006895,
0.1,0.5,0.6,1,3,400,1.4427044164502723,0.8580488782336511,1.0887088433787815,0.7881343882269911,0.561589917062068,
0.1,0.5,0.6,1,3,500,1.450543403304948,0.8926394430222362,1.0887088433787815,0.8199064868913449,0.5313959913543268,
0.1,0.5,0.6,1,3,600,1.449788181359499,0.8887925452845726,1.0887088433787815,0.8163730373735429,0.5120949011801803,
0.1,0.5,0.6,1,3,-1,1.449788181359499,0.8887925452845726,1.0887088433787815,0.8163730373735429,0.5120949011801803,600.0
0.1,0.5,0.6,1,4,100,2.0991277769396026,1.0626286549095685,1.0887088433787815,0.976044845572969,0.726927094606957,
0.1,0.5,0.6,1,4,200,2.034188414689952,1.0168745135991843,1.0887088433787815,0.9340187872850734,0.7289786462639778,
0.1,0.5,0.6,1,4,300,1.8505984673854337,1.0400669603641448,1.0887088433787815,0.9553214954480596,0.724504882202416,
0.1,0.5,0.6,1,4,400,1.7218974368844868,1.059723127505022,1.0887088433787815,0.9733760628013244,0.7218835885263197,
0.1,0.5,0.6,1,4,500,1.6808777116979927,1.055591352969391,1.0887088433787815,0.9695809484686363,0.7315826692459881,
0.1,0.5,0.6,1,4,600,1.6098572605080654,1.0539668970081764,1.0887088433787815,0.9680888544426769,0.7229359490113181,
0.1,0.5,0.6,1,4,-1,1.6098572605080654,1.0539668970081764,1.0887088433787815,0.9680888544426769,0.7229359490113181,600.0
0.1,0.5,0.6,1,5,100,2.320042307165284,0.8847469989842955,1.0887088433787815,0.812657125332522,0.8563324637029837,
0.1,0.5,0.6,1,5,200,2.207235887409416,0.8748037785004535,1.0887088433787815,0.8035240861877463,0.7223825446577354,
0.1,0.5,0.6,1,5,300,2.108513817647926,0.8710619387805153,1.0887088433787815,0.800087134478669,0.6885943014788948,
0.1,0.5,0.6,1,5,400,2.082947132708705,0.8783144966779826,1.0887088433787815,0.8067487483174609,0.6780165568961035,
0.1,0.5,0.6,1,5,500,2.0332016024964266,0.8838838282102915,1.0887088433787815,0.811864286384576,0.6708954460178141,
0.1,0.5,0.6,1,5,600,1.9191367369072243,0.8806684460190218,1.0887088433787815,0.8089108960352418,0.6826804121614153,
0.1,0.5,0.6,1,5,-1,1.9191367369072243,0.8806684460190218,1.0887088433787815,0.8089108960352418,0.6826804121614153,600.0
0.1,0.5,0.6,1,6,100,2.9803533575137964,0.9289416226440557,1.0887088433787815,0.8532507366809916,0.9550759926875525,
0.1,0.5,0.6,1,6,200,2.481633759507714,0.8904845485662218,1.0887088433787815,0.8179271749117282,0.9369802465737951,
0.1,0.5,0.6,1,6,300,1.8608433950139578,0.8039894819051137,1.0887088433787815,0.7384797935598206,0.8756815533321765,
0.1,0.5,0.6,1,6,400,1.620975965839832,0.7555519661703651,1.0887088433787815,0.6939890042828419,0.809170048669265,
0.1,0.5,0.6,1,6,500,1.570821535474671,0.7437120296249465,1.0887088433787815,0.6831137949764918,0.7706226901961426,
0.1,0.5,0.6,1,6,600,1.4867958264823844,0.7463096659565751,1.0887088433787815,0.685499773879324,0.7408697157640467,
0.1,0.5,0.6,1,6,-1,1.4867958264823844,0.7463096659565751,1.0887088433787815,0.685499773879324,0.7408697157640467,600.0
0.1,0.5,0.6,1,7,100,1.2390836457727468,0.7829242115482853,1.0887088433787815,0.71913093781667,0.5886089989820975,
0.1,0.5,0.6,1,7,200,1.0988668251514628,0.8133315439845235,1.0887088433787815,0.7470606571545508,0.5224482245535134,
0.1,0.5,0.6,1,7,300,1.0145453768509585,0.85544102585207,1.0887088433787815,0.7857390256859029,0.46743235883308465,
0.1,0.5,0.6,1,7,400,0.9564160537697641,0.8319385764904852,1.0887088433787815,0.7641515741789917,0.44610572300140106,
0.1,0.5,0.6,1,7,500,0.926984387150733,0.8397685531900947,1.0887088433787815,0.771343558286799,0.43582960433394224,
0.1,0.5,0.6,1,7,600,0.8669506881564726,0.8473026480411605,1.0887088433787815,0.778263769229225,0.43434289342676125,
0.1,0.5,0.6,1,7,-1,0.8669506881564726,0.8473026480411605,1.0887088433787815,0.778263769229225,0.43434289342676125,400.0
0.1,0.5,0.6,2,0,100,1.5807646542756768,0.6843913106750996,1.0887088433787815,0.6286265743475619,0.44695198089803045,
0.1,0.5,0.6,2,0,200,1.5624890384829802,0.707143709053314,1.0887088433787815,0.6495250896086328,0.3918382805708771,
0.1,0.5,0.6,2,0,300,1.5220578828421758,0.7513213952049461,1.0887088433787815,0.690103143530311,0.3735222906767744,
0.1,0.5,0.6,2,0,400,1.4780705792089794,0.7586726331905793,1.0887088433787815,0.6968553969269297,0.3735889836038666,
0.1,0.5,0.6,2,0,500,1.451529618907347,0.7917235909388212,1.0887088433787815,0.7272133369301256,0.3729442447547384,
0.1,0.5,0.6,2,0,600,1.4515383780552276,0.7917726970265597,1.0887088433787815,0.7272584418156395,0.3768220823970634,
0.1,0.5,0.6,2,0,-1,1.4515383780552276,0.7917726970265597,1.0887088433787815,0.7272584418156395,0.3768220823970634,600.0
0.1,0.5,0.6,2,1,100,1.5669550315273577,0.806151908202098,1.0887088433787815,0.7404660236801468,0.441828322894872,
0.1,0.5,0.6,2,1,200,1.5482659250283026,0.9029034016388212,1.0887088433787815,0.8293341301763311,0.3863112551718784,
0.1,0.5,0.6,2,1,300,1.5446935225915386,0.9613316287235358,1.0887088433787815,0.8830015798714985,0.3634373009599261,
0.1,0.5,0.6,2,1,400,1.5446495198809636,0.9575406814070482,1.0887088433787815,0.8795195218910355,0.35076964655883314,
0.1,0.5,0.6,2,1,500,1.5118004566617838,0.9970093881399552,1.0887088433787815,0.915772287699768,0.3581550566864029,
0.1,0.5,0.6,2,1,600,1.5207301641956927,1.0078304443688908,1.0887088433787815,0.9257116358503285,0.3471626462152556,
0.1,0.5,0.6,2,1,-1,1.5207301641956927,1.0078304443688908,1.0887088433787815,0.9257116358503285,0.3471626462152556,600.0
0.1,0.5,0.6,2,2,100,1.4920669287921013,0.8165961197206086,1.0887088433787815,0.7500592327204052,0.4871912347457882,
0.1,0.5,0.6,2,2,200,1.3409411144273897,0.8683343608768476,1.0887088433787815,0.7975818017441586,0.4888808595888396,
0.1,0.5,0.6,2,2,300,1.369072429663765,0.9057588450332011,1.0887088433787815,0.831956909821914,0.4650545959781875,
0.1,0.5,0.6,2,2,400,1.262146920920191,0.8906532595903943,1.0887088433787815,0.8180821392304242,0.47829112520699985,
0.1,0.5,0.6,2,2,500,1.3071887327730614,0.9184223726061302,1.0887088433787815,0.8435886033182468,0.4536347734425227,
0.1,0.5,0.6,2,2,600,1.3300952015669165,0.93849195114629,1.0887088433787815,0.8620228969884207,0.4436648687955584,
0.1,0.5,0.6,2,2,-1,1.3300952015669165,0.93849195114629,1.0887088433787815,0.8620228969884207,0.4436648687955584,600.0
0.1,0.5,0.6,2,3,100,1.687324225156604,0.9440326576748588,1.0887088433787815,0.8671121424393654,0.5165830195596237,
0.1,0.5,0.6,2,3,200,1.5869613872764983,0.9387610150745977,1.0887088433787815,0.8622700373785664,0.4949872338296688,
0.1,0.5,0.6,2,3,300,1.561922381395598,0.9329712810561606,1.0887088433787815,0.8569520553913265,0.4620429752673112,
0.1,0.5,0.6,2,3,400,1.5545795201665331,0.9467149812047251,1.0887088433787815,0.8695759081616514,0.4370465848096137,
0.1,0.5,0.6,2,3,500,1.5479980261136501,0.9936901743003154,1.0887088433787815,0.9127235259855353,0.42531782437190463,
0.1,0.5,0.6,2,3,600,1.548625538874786,1.0138567337450288,1.0887088433787815,0.9312468984807261,0.4167650971468999,
0.1,0.5,0.6,2,3,-1,1.548625538874786,1.0138567337450288,1.0887088433787815,0.9312468984807261,0.4167650971468999,600.0
0.1,0.5,0.6,2,4,100,1.5660587563734931,0.9366525726647942,1.0887088433787815,0.8603333924963038,0.3881304268674352,
0.1,0.5,0.6,2,4,200,1.553762591665804,1.0321863284380142,1.0887088433787815,0.9480829835409887,0.3673310406362611,
0.1,0.5,0.6,2,4,300,1.5530658503514647,1.0335846493574221,1.0887088433787815,0.9493673681842404,0.3498872258779499,
0.1,0.5,0.6,2,4,400,1.55301443942671,0.9960065119348936,1.0887088433787815,0.9148511266279528,0.3339472781745304,
0.1,0.5,0.6,2,4,500,1.554208953215194,1.0264333755079469,1.0887088433787815,0.9427987856904292,0.32966082715298173,
0.1,0.5,0.6,2,4,600,1.5502458619227744,1.0235613586189172,1.0887088433787815,0.9401607829714318,0.32450315603790425,
0.1,0.5,0.6,2,4,-1,1.5502458619227744,1.0235613586189172,1.0887088433787815,0.9401607829714318,0.32450315603790425,600.0
0.1,0.5,0.6,2,5,100,1.5614584730608472,1.0250954918430644,1.0887088433787815,0.9415699138271949,0.4325403077526438,
0.1,0.5,0.6,2,5,200,1.3593603662735638,1.0175816036914296,1.0887088433787815,0.9346682631266131,0.4588905133098331,
0.1,0.5,0.6,2,5,300,1.402212453830276,1.0479064491793864,1.0887088433787815,0.9625222166169185,0.4570768979459618,
0.1,0.5,0.6,2,5,400,1.3780786386797157,1.0323570802034456,1.0887088433787815,0.9482398223197586,0.4433793217269204,
0.1,0.5,0.6,2,5,500,1.3612747966338157,1.057376506734948,1.0887088433787815,0.9712206465168463,0.4403510053152512,
0.1,0.5,0.6,2,5,600,1.357155613083779,1.0708383038394174,1.0887088433787815,0.9835855659223789,0.43597542593147065,
0.1,0.5,0.6,2,5,-1,1.357155613083779,1.0708383038394174,1.0887088433787815,0.9835855659223789,0.43597542593147065,600.0
0.1,0.5,0.6,2,6,100,1.5309695600302218,0.8682770203729518,1.0887088433787815,0.797529133389121,0.41757915114517424,
0.1,0.5,0.6,2,6,200,1.5131086685595863,0.9083241015645218,1.0887088433787815,0.834313147255753,0.4189055232206512,
0.1,0.5,0.6,2,6,300,1.454496193906547,0.9399073618179579,1.0887088433787815,0.8633229788976253,0.42007859018120397,
0.1,0.5,0.6,2,6,400,1.435652827767345,0.945367505551713,1.0887088433787815,0.8683382258729413,0.4095508647537148,
0.1,0.5,0.6,2,6,500,1.4305411388386673,0.9608515715547242,1.0887088433787815,0.8825606381342,0.4011259235961841,
0.1,0.5,0.6,2,6,600,1.4404232672050135,0.9566897234238992,1.0887088433787815,0.8787379006262463,0.38851206989909726,
0.1,0.5,0.6,2,6,-1,1.4404232672050135,0.9566897234238992,1.0887088433787815,0.8787379006262463,0.38851206989909726,600.0
0.1,0.5,0.6,2,7,100,1.2459898289528015,0.7952707339465575,1.0887088433787815,0.7304714559665503,0.4822282617483253,
0.1,0.5,0.6,2,7,200,1.3008044582555738,0.8825960676810651,1.0887088433787815,0.8106814535849177,0.4498712461381249,
0.1,0.5,0.6,2,7,300,1.3412461958059367,0.9327198925266779,1.0887088433787815,0.8567211501947612,0.4388131851660468,
0.1,0.5,0.6,2,7,400,1.322565514358049,0.9236320663529312,1.0887088433787815,0.8483738071663508,0.4268871514191168,
0.1,0.5,0.6,2,7,500,1.3156510757560114,0.9679797713538896,1.0887088433787815,0.889108026669268,0.4276838635101591,
0.1,0.5,0.6,2,7,600,1.3297895881889383,0.9640984989871384,1.0887088433787815,0.8855430033938937,0.42328757086498114,
0.1,0.5,0.6,2,7,-1,1.3297895881889383,0.9640984989871384,1.0887088433787815,0.8855430033938937,0.42328757086498114,600.0
0.1,1.0,0.3,0,0,100,2.688910990680888,1.1576614132188283,1.0887088433787815,1.0633342608167435,0.954275501566213,
0.1,1.0,0.3,0,0,200,1.5054871520835653,1.1147503141868786,1.0887088433787815,1.0239195915110582,0.9229212988549469,
0.1,1.0,0.3,0,0,300,1.1812926028604183,1.0818377189103865,1.0887088433787815,0.9936887400977927,0.8607208610442205,
0.1,1.0,0.3,0,0,400,0.9546342785660147,1.0751801526560882,1.0887088433787815,0.9875736375202875,0.7785389162089797,
0.1,1.0,0.3,0,0,500,0.7937711338091088,1.0893955159732442,1.0887088433787815,1.0006307219773578,0.718442805604316,
0.1,1.0,0.3,0,0,600,0.6831585745015245,1.0911579809033474,1.0887088433787815,1.0022495798940745,0.6672986691238443,
0.1,1.0,0.3,0,0,-1,0.6831585745015245,1.0911579809033474,1.0887088433787815,1.0022495798940745,0.6672986691238443,400.0
0.1,1.0,0.3,0,1,100,2.580562069390326,1.0219117361208838,1.0887088433787815,0.9386455729976488,1.0011433534962415,
0.1,1.0,0.3,0,1,200,1.7840393753139387,1.0793638127173155,1.0887088433787815,0.9914164097055886,0.760136938957353,
0.1,1.0,0.3,0,1,300,1.6345534658437202,1.067300694192368,1.0887088433787815,0.9803362034609971,0.655301413152229,
0.1,1.0,0.3,0,1,400,1.557956797489626,1.0608199867912005,1.0887088433787815,0.9743835491397052,0.5995072541459381,
0.1,1.0,0.3,0,1,500,1.5095219873230008,1.03912318694939,1.0887088433787815,0.9544546214252255,0.5807787134389268,
0.1,1.0,0.3,0,1,600,1.4722297727584197,1.043864500005245,1.0887088433787815,0.9588096086053981,0.5534684471144871,
0.1,1.0,0.3,0,1,-1,1.4722297727584197,1.043864500005245,1.0887088433787815,0.9588096086053981,0.5534684471144871,600.0
0.1,1.0,0.3,0,2,100,2.6618013522143418,0.9403762923768919,1.0887088433787815,0.8637537006298736,0.712069245316949,
0.1,1.0,0.3,0,2,200,2.5320177580521452,1.0247830236334554,1.0887088433787815,0.9412829057703491,0.6797137573564571,
0.1,1.0,0.3,0,2,300,2.4387771519760237,0.9951464405345669,1.0887088433787815,0.914061134514306,0.6771918153524281,
0.1,1.0,0.3,0,2,400,2.3934611515607127,0.9870945709953793,1.0887088433787815,0.9066653375680823,0.690144838380452,
0.1,1.0,0.3,0,2,500,2.407051413984461,0.987095828653402,1.0887088433787815,0.906666492751151,0.6898001895279615,
0.1,1.0,0.3,0,2,600,2.4047174740097175,0.992863708085884,1.0887088433787815,0.9119644008810983,0.688483204960266,
0.1,1.0,0.3,0,2,-1,2.4047174740097175,0.992863708085884,1.0887088433787815,0.9119644008810983,0.688483204960266,600.0
0.1,1.0,0.3,0,3,100,3.2157487882474287,0.9804111783532949,1.0887088433787815,0.9005265129569561,0.9282024814456112,
0.1,1.0,0.3,0,3,200,2.8384765294694607,1.040434147835646,1.0887088433787815,0.9556587641987768,0.927676865900634,
0.1,1.0,0.3,0,3,300,2.604876002677824,1.0249396633721701,1.0887088433787815,0.9414267823813158,0.9156716539662597,
0.1,1.0,0.3,0,3,400,2.3694148711864753,1.018966805344593,1.0887088433787815,0.9359405974716383,0.8899744980323581,
0.1,1.0,0.3,0,3,500,2.254739991364298,0.9863799851256111,1.0887088433787815,0.9060089767108024,0.8769792182847135,
0.1,1.0,0.3,0,3,600,2.1843475435014117,0.9842949917281117,1.0887088433787815,0.9040938701970823,0.8636896391866609,
0.1,1.0,0.3,0,3,-1,2.1843475435014117,0.9842949917281117,1.0887088433787815,0.9040938701970823,0.8636896391866609,600.0
0.1,1.0,0.3,0,4,100,3.490983765218243,1.100486319925643,1.0887088433787815,1.010817838597058,0.9132120546892833,
0.1,1.0,0.3,0,4,200,3.097309291317263,1.1225771169953793,1.0887088433787815,1.031108660338873,0.9536179532976526,
0.1,1.0,0.3,0,4,300,2.5105103116026823,1.0992275393959514,1.0887088433787815,1.0096616244840313,0.9633896625640873,
0.1,1.0,0.3,0,4,400,2.2875243620731793,1.076879149814076,1.0887088433787815,0.9891341990683272,0.9121577114990864,
0.1,1.0,0.3,0,4,500,2.0742991877885104,1.0655711689602403,1.0887088433787815,0.9787476012900437,0.8834176982285027,
0.1,1.0,0.3,0,4,600,1.9532693413460447,1.0550308899462153,1.0887088433787815,0.9690661524085288,0.8521105161850882,
0.1,1.0,0.3,0,4,-1,1.9532693413460447,1.0550308899462153,1.0887088433787815,0.9690661524085288,0.8521105161850882,600.0
0.1,1.0,0.3,0,5,100,2.69331290484939,1.075362660469498,1.0887088433787815,0.9877412744551022,0.8702547951607557,
0.1,1.0,0.3,0,5,200,2.04906409553723,1.0549335706741223,1.0887088433787815,0.9689767627864229,0.8293292628953599,
0.1,1.0,0.3,0,5,300,1.8038799833853862,1.039989114947793,1.0887088433787815,0.9552499929367818,0.8109920413845421,
0.1,1.0,0.3,0,5,400,1.649254146877461,1.0348976536453982,1.0887088433787815,0.9505733878615502,0.8162782131513919,
0.1,1.0,0.3,0,5,500,1.5054625019462173,1.046579084485615,1.0887088433787815,0.9613030066308476,0.7954198762354838,
0.1,1.0,0.3,0,5,600,1.429566927112578,1.0530128737754678,1.0887088433787815,0.9672125657650286,0.7875364605469419,
0.1,1.0,0.3,0,5,-1,1.429566927112578,1.0530128737754678,1.0887088433787815,0.9672125657650286,0.7875364605469419,600.0
0.1,1.0,0.3,0,6,100,2.9904121636455043,1.057654566473847,1.0887088433787815,0.9714760497319391,0.9354282363789691,
0.1,1.0,0.3,0,6,200,1.9023431704054912,1.062312739127333,1.0887088433787815,0.9757546708543959,0.830042906474709,
