tier,t,frac_deep,goal_entropy,deep_epi_goal,deep_epi_total,effort_gap
POLISHED,22,0.0,0.1295075519339245,0.1392335509638928,0.1392433837958692,0.4
POLISHED,23,0.0,0.1295075519339245,0.1392335509638928,0.1392433837958692,0.4
POLISHED,24,0.0,0.1295075519339245,0.1392335509638928,0.1392433837958692,0.4
POLISHED,25,0.0,0.1295075519339245,0.1392335509638928,0.1392433837958692,0.4
POLISHED,26,0.0,0.1295075519339245,0.1392335509638928,0.1392433837958692,0.4
POLISHED,27,0.0,0.1295075519339245,0.1392335509638928,0.1392433837958692,0.4
POLISHED,28,0.0,0.1295075519339245,0.1392335509638928,0.1392433837958692,0.4
POLISHED,29,0.0,0.1295075519339245,0.1392335509638928,0.1392433837958692,0.4
POLISHED,30,0.0,0.1295075519339245,0.1392335509638928,0.1392433837958692,0.4
POLISHED,31,0.0,0.1295075519339245,0.1392335509638928,0.1392433837958692,0.4
POLISHED,32,0.0,0.1295075519339245,0.1392335509638928,0.1392433837958692,0.4
POLISHED,33,0.0,0.1295075519339245,0.1392335509638928,0.1392433837958692,0.4
POLISHED,34,0.0,0.1295075519339245,0.1392335509638928,0.1392433837958692,0.4
POLISHED,35,0.0,0.1295075519339245,0.1392335509638928,0.1392433837958692,0.4
POLISHED,36,0.0,0.1295075519339245,0.1392335509638928,0.1392433837958692,0.4
POLISHED,37,0.0,0.1295075519339245,0.1392335509638928,0.1392433837958692,0.4
POLISHED,38,0.0,0.1295075519339245,0.1392335509638928,0.1392433837958692,0.4
POLISHED,39,0.0,0.1295075519339245,0.1392335509638928,0.1392433837958692,0.4
CURATOR,0,1.0,0.9354672281309304,0.9055185276830184,1.3189689901313637,0.4
CURATOR,1,0.692,0.6695902653086745,0.5827015010258255,0.5917708658548273,0.4
CURATOR,2,0.39375,0.5333882661541989,0.4027533392994458,0.40294228306055796,0.4
CURATOR,3,0.255,0.45647893399044814,0.31118932883702033,0.3112012890856587,0.4
CURATOR,4,0.13525,0.4120995154061399,0.2598208396147777,0.2598313495660547,0.4
CURATOR,5,0.064,0.3904631470135635,0.2297792570154849,0.22978976074675772,0.4
CURATOR,6,0.03675,0.3764197377451539,0.21508700396106986,0.21509750759712604,0.4
CURATOR,7,0.018,0.37157116552947617,0.20558299446156986,0.2055934980962247,0.4
CURATOR,8,0.0105,0.36735311100050616,0.2022994320666883,0.20230993570132516,0.4
CURATOR,9,0.0045,0.36591991462361795,0.19943919941316965,0.19944970304780626,0.4
CURATOR,10,0.00225,0.3651479177081486,0.19846498862020967,0.19847549225484631,0.4
CURATOR,11,0.001,0.36509491497048874,0.1979428535016694,0.19795335713630596,0.4
CURATOR,12,0.001,0.3652367088809859,0.1979127324922013,0.19792323612683788,0.4
CURATOR,13,0.001,0.36507525178280054,0.19801391403688262,0.19802441767151924,0.4
CURATOR,14,0.00075,0.3647341633864963,0.1979042966401148,0.1979148002747514,0.4
CURATOR,15,0.00025,0.3646620560908983,0.19765996127079563,0.19767046490543222,0.4
CURATOR,16,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,17,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,18,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,19,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,20,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,21,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,22,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,23,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,24,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,25,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,26,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,27,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
