arm,kappa,contamination,seed_rep,observer,honesty,engagement_frozen,deep_per_genuine,ghost_col_err,creator_mi,mi_CREATOR,kl_CREATOR,ent_CREATOR,mi_POLISHED,kl_POLISHED,ent_POLISHED,mi_CURATOR,kl_CURATOR,ent_CURATOR,mi_GHOST,kl_GHOST,ent_GHOST,shape_kl_human,flatness_human
poisoning_only,0.9,0.6,0,1,0.5,True,6.0,0.03049976353739219,0.8407715279625498,0.8407715279625498,1.2324914983013113,0.957543144862858,1.0804417093879497,0.022483180353631584,0.9988751959657771,1.0722334068116526,0.35260092569482737,1.0067549393001707,0.02815764882955371,0.04182770839061699,0.17636336684272505,0.5358585347832568,0.9877244267096019
poisoning_only,0.9,0.6,0,2,0.5,True,6.0,0.024199974947372284,0.7318777629859058,0.7318777629859058,0.8378382197396377,1.0950150600374262,1.0762460063184147,0.020711463834204052,1.0029677605049128,1.0811024840732129,0.3522549201859737,0.9982549170789767,0.017884867346911353,0.03161831154964381,0.17831735602869275,0.40360153458660514,1.0320792458737718
poisoning_only,0.9,0.6,0,3,0.5,True,6.0,0.040950357812471916,0.9033460068815542,0.9033460068815542,0.5369585340328581,0.968039160970467,1.078883629431497,0.02057429435578087,1.0005111097904658,1.0764870903288108,0.3482191685839213,1.0028809115408,0.037050302037057246,0.03779655416954107,0.2446108877410466,0.30191733232418677,0.9904770607672443
poisoning_only,0.9,0.6,0,4,0.5,True,6.0,0.04459599785734705,0.960355691702296,0.960355691702296,0.5223003512679891,0.9986438742804236,1.0525353929619607,0.023501434908160132,1.0262954406262272,1.0676019545743607,0.3548145908255936,1.011643947621001,0.041282156011594746,0.04913491245911149,0.2148272376373893,0.30020545900058093,1.0121944208425506
poisoning_only,0.9,0.6,0,5,0.5,True,6.0,0.0372005230245136,0.9010553830963728,0.9010553830963728,0.29915360658310197,1.034111642819619,1.0779224965349878,0.02009101386814282,1.0014535120664503,1.0812089021202997,0.3521648236491626,0.9982011324330159,0.03586739167362846,0.047365998851544494,0.20869786786916616,0.22380314803346912,1.0112554291063618
poisoning_only,0.9,0.6,0,6,0.5,True,6.0,0.050809725014058546,0.8494600921704833,0.8494600921704833,0.823655844818799,0.9614834347515854,1.0809117298812934,0.022152762003813126,0.9984326093007144,1.0811083294539643,0.35567380081627575,0.9982406714277361,0.04715297298067963,0.046547262312348035,0.2362945940194761,0.4004941358796293,0.9860522384933453
poisoning_only,0.9,0.6,0,7,0.5,True,6.0,0.035760221367880186,0.6788939966152506,0.6788939966152506,0.6235492493977703,1.150889021951316,1.0817600726989538,0.02202331210106189,0.9975681550399169,1.081404156817782,0.35422481511045656,0.9979123311915985,0.03145614224167965,0.03314765159702572,0.2542273304689169,0.33326579220309627,1.0487898360609438
poisoning_only,0.9,0.6,1,0,0.5,True,6.0,0.04268426517535844,0.8245103693965258,0.8245103693965258,0.551771690906,1.0745930266802932,1.0748256879509972,0.021279679916190043,1.0045206354699234,1.0641494962714444,0.3468464094115102,1.01498033654971,0.039448974269676015,0.041803091326611516,0.22122856867594068,0.30663259341123345,1.0313646662333091
poisoning_only,0.9,0.6,1,1,0.5,True,6.0,0.059372960740095036,0.8457565802081629,0.8457565802081629,0.8011153994050758,0.9699682347167584,1.0786711298256884,0.022099269356999525,1.0007412925077066,1.0699219523133596,0.35108477159756535,1.0094162905319868,0.0453997613947027,0.03791872625121767,0.23186257982444503,0.3914331467865469,0.993375272585484
poisoning_only,0.9,0.6,1,2,0.5,True,6.0,0.03949483891250918,0.7807149979533707,0.7807149979533707,0.37996950773051363,1.180570386176448,1.0815045260958134,0.02156562409178455,0.9979071944448054,1.0805087910378526,0.35137054506685184,0.9988939229793886,0.03614289351082576,0.042643213317123105,0.2342262326288485,0.25096855896305,1.0591238345335474
