omega,seed_rep,observer,foreign_goal,matches_foreign_goal,modal_goal,final_entropy,engaged_fraction,cum_deep
0.1,58,70,2,0,3,1.3552742332294738,0.0,10
0.1,58,71,2,1,2,1.3254852209459251,0.0,10
0.1,58,72,2,1,2,1.139534432837135,0.0,10
0.1,58,73,2,0,0,1.3849576383233624,0.0,10
0.1,58,74,2,1,2,1.27484923768876,0.0,10
0.1,58,75,2,0,0,1.3778278661971464,0.0,10
0.1,58,76,2,0,3,1.356632299042501,0.0,10
0.1,58,77,2,0,3,1.3421462199105345,0.0,10
0.1,58,78,2,0,1,1.3628119338511246,0.0,10
0.1,58,79,2,0,3,1.3532283788578707,0.0,10
0.1,58,80,2,0,0,1.3629045368936095,0.0,10
0.1,58,81,2,1,2,1.3392942782689425,0.0,10
0.1,58,82,2,1,2,1.291961435494415,0.0,10
0.1,58,83,2,0,0,1.3709290633167086,0.0,10
0.1,58,84,2,1,2,1.333536464177112,0.0,10
0.1,58,85,2,0,3,1.3680089170162533,0.0,10
0.1,58,86,2,1,2,1.3731533135731158,0.0,10
0.1,58,87,2,1,2,1.3398091474711995,0.0,10
0.1,58,88,2,0,3,1.373684719228722,0.0,10
0.1,58,89,2,0,3,1.3737571520354737,0.0,10
0.1,58,90,2,1,2,0.9422403003152531,0.0,10
0.1,58,91,2,0,3,1.3738225459763471,0.0,10
0.1,58,92,2,1,2,0.9041763998806901,0.0,10
0.1,58,93,2,1,2,1.3810550066899008,0.0,10
0.1,58,94,2,1,2,0.11957946591731879,0.0,10
0.1,58,95,2,0,3,1.3729367311943377,0.0,10
0.1,58,96,2,0,1,1.3717143708298787,0.0,10
0.1,58,97,2,1,2,1.3802756808303633,0.0,10
0.1,58,98,2,0,0,1.3576683622212389,0.0,10
0.1,58,99,2,1,2,1.362846646628651,0.0,10
0.1,58,100,2,0,0,1.36224474126256,0.0,10
0.1,58,101,2,0,3,1.3734784685592403,0.0,10
0.1,58,102,2,1,2,1.1760955259386077,0.0,10
0.1,58,103,2,1,2,1.3601665912231307,0.0,10
0.1,58,104,2,1,2,1.3169845308601584,0.0,10
0.1,58,105,2,1,2,1.366650737750352,0.0,10
0.1,58,106,2,1,2,1.278146574335891,0.0,10
0.1,58,107,2,0,1,1.3844385583390957,0.0,10
0.1,58,108,2,1,2,0.024280082091779176,0.0,10
0.1,58,109,2,1,2,1.3790474766367775,0.0,10
0.1,58,110,2,1,2,1.382773518404321,0.0,10
0.1,58,111,2,0,3,1.377176622394995,0.0,10
0.1,58,112,2,1,2,1.3616394778263774,0.0,10
0.1,58,113,2,0,3,1.3616639221618667,0.0,10
0.1,58,114,2,1,2,0.7143027158063794,0.0,10
0.1,58,115,2,1,2,1.2628180603810824,0.0,10
0.1,58,116,2,0,1,1.355978282397729,0.0,10
0.1,58,117,2,1,2,1.3755170232360725,0.0,10
0.1,58,118,2,0,1,1.338505357704135,0.0,10
0.1,58,119,2,1,2,0.5676475064563806,0.0,10
0.1,58,120,2,1,2,1.3319228098830256,0.0,10
0.1,58,121,2,1,2,1.2710873046467328,0.0,10
0.1,58,122,2,0,1,1.3689967204722913,0.0,10
0.1,58,123,2,1,2,1.3804848260458176,0.0,10
0.1,58,124,2,0,0,1.36901804313274,0.0,10
0.1,58,125,2,1,2,1.3402972671735869,0.0,10
0.1,58,126,2,0,0,1.3636202352535491,0.0,10
0.1,58,127,2,0,0,1.3578989100981549,0.0,10
0.1,58,128,2,0,3,1.3570587447700255,0.0,10
0.1,58,129,2,0,3,0.7658769853350054,0.0,10
0.1,58,130,2,0,1,1.3575226429626572,0.0,10
0.1,58,131,2,0,1,1.340066554415127,0.0,10
0.1,58,132,2,0,3,1.381967376240874,0.0,10
0.1,58,133,2,0,3,1.3719216631835942,0.0,10
0.1,58,134,2,0,1,1.3807610847749987,0.0,10
0.1,58,135,2,0,0,1.3806736805001383,0.0,10
0.1,58,136,2,0,3,1.3580988819538762,0.0,10
0.1,58,137,2,0,1,1.3609058430670127,0.0,10
0.1,58,138,2,1,2,1.3640491104304522,0.0,10
0.1,58,139,2,1,2,1.2702997995607983,0.0,10
0.1,58,140,2,1,2,1.0042523044067417,0.0,10
0.1,58,141,2,1,2,1.350244207558229,0.0,10
0.1,58,142,2,0,3,1.356110578180684,0.0,10
0.1,58,143,2,1,2,1.356395071070708,0.0,10
0.1,58,144,2,1,2,0.8602627093773225,0.0,10
0.1,58,145,2,0,1,1.3583711865476085,0.0,10
0.1,58,146,2,1,2,1.3490189031845836,0.0,10
0.1,58,147,2,0,1,1.3120997311216436,0.0,10
0.1,58,148,2,0,3,1.3808503719408236,0.0,10
0.1,58,149,2,0,3,1.367738517050713,0.0,10
0.1,58,150,2,0,1,1.3507327545521448,0.0,10
0.1,58,151,2,1,2,1.3768707320421791,0.0,10
0.1,58,152,2,0,3,1.3525892463404385,0.0,10
0.1,58,153,2,0,0,1.3790080262531126,0.0,10
0.1,58,154,2,1,2,0.020548303906732603,0.0,10
0.1,58,155,2,0,1,1.3533889141098465,0.0,10
0.1,58,156,2,1,2,1.3552583453295357,0.0,10
0.1,58,157,2,1,2,1.301038426130911,0.0,10
0.1,58,158,2,1,2,1.3551681030789404,0.0,10
0.1,58,159,2,1,2,0.6331266605709185,0.0,10
0.1,58,160,2,0,0,1.3765339512433663,0.0,10
0.1,58,161,2,1,2,0.8032389301001539,0.0,10
0.1,58,162,2,0,1,1.347522123527614,0.0,10
0.1,58,163,2,0,1,1.3216786790246298,0.0,10
0.1,58,164,2,1,2,0.16584412780997423,0.0,10
0.1,58,165,2,0,1,1.3378469948300367,0.0,10
0.1,58,166,2,1,2,1.3515267252309573,0.0,10
0.1,58,167,2,1,2,0.893060695735308,0.0,10
0.1,58,168,2,1,2,1.2116301051297313,0.0,10
0.1,58,169,2,1,2,1.3831417838042714,0.0,10
0.1,58,170,2,1,2,1.3230599929147293,0.0,10
0.1,58,171,2,1,2,1.3780943416782858,0.0,10
0.1,58,172,2,0,0,1.352862197781103,0.0,10
0.1,58,173,2,1,2,1.3195201228477096,0.0,10
0.1,58,174,2,0,3,1.3704333483581164,0.0,10
0.1,58,175,2,1,2,1.3565127353113087,0.0,10
0.1,58,176,2,1,2,1.005498543202487,0.0,10
0.1,58,177,2,0,3,1.3720624761428668,0.0,10
0.1,58,178,2,1,2,1.380170071864138,0.0,10
0.1,58,179,2,0,3,1.3284906410192494,0.0,10
0.1,58,180,2,1,2,1.2542128283139,0.0,10
0.1,58,181,2,0,1,1.3713541099080593,0.0,10
0.1,58,182,2,1,2,1.1802787161656654,0.0,10
0.1,58,183,2,0,3,1.372870001970115,0.0,10
0.1,58,184,2,1,2,1.3457584218586258,0.0,10
0.1,58,185,2,0,0,1.3677533185206723,0.0,10
0.1,58,186,2,1,2,0.8702177907073997,0.0,10
0.1,58,187,2,1,2,1.3729719485732392,0.0,10
0.1,58,188,2,0,0,1.361501252267457,0.0,10
0.1,58,189,2,0,3,1.3734315270602786,0.0,10
0.1,58,190,2,1,2,1.327744390361521,0.0,10
0.1,58,191,2,1,2,1.3340757731174508,0.0,10
0.1,58,192,2,1,2,1.3798439852797757,0.0,10
0.1,58,193,2,0,0,1.378813469552705,0.0,10
0.1,58,194,2,1,2,1.3662540852621885,0.0,10
0.1,58,195,2,1,2,0.9820857972874621,0.0,10
0.1,58,196,2,0,0,1.3788431720941825,0.0,10
0.1,58,197,2,1,2,1.3202455438627274,0.0,10
0.1,58,198,2,1,2,0.6546745753776183,0.0,10
0.1,58,199,2,1,2,0.518569073611315,0.0,10
0.1,59,0,3,0,2,0.8359945596620605,1.0,24
0.1,59,1,3,1,3,0.029906928448872525,0.9285714285714286,23
0.1,59,2,3,1,3,0.021203911266301466,0.5,17
0.1,59,3,3,1,3,0.021235673158503384,0.9285714285714286,23
0.1,59,4,3,1,3,0.23822110657873444,0.0,10
0.1,59,5,3,0,2,1.3711115779744696,1.0,24
0.1,59,6,3,1,3,0.017069028906097197,0.5,17
0.1,59,7,3,0,1,1.3677338279175382,1.0,24
0.1,59,8,3,1,3,0.031181195035601485,0.0,10
0.1,59,9,3,1,3,0.06142816586397247,0.0,10
0.1,59,10,3,1,3,0.0011583563404718245,0.0,10
0.1,59,11,3,1,3,0.024409393107344725,0.2857142857142857,14
0.1,59,12,3,1,3,0.21553104738276682,0.42857142857142855,16
0.1,59,13,3,1,3,0.04100792604340767,0.42857142857142855,16
0.1,59,14,3,1,3,0.057709141727358075,0.0,10
0.1,59,15,3,1,3,0.39367094530004987,1.0,24
0.1,59,16,3,0,1,1.1268602541949417,1.0,24
0.1,59,17,3,0,1,1.3541322083667795,1.0,24
0.1,59,18,3,1,3,0.011669816013364536,0.0,10
0.1,59,19,3,1,3,0.02946570273263374,0.7142857142857143,20
0.1,59,20,3,1,3,0.01881232011601905,0.0,10
0.1,59,21,3,1,3,0.24699102551438867,0.5,17
0.1,59,22,3,1,3,0.32274440609733884,1.0,24
0.1,59,23,3,0,1,0.8845833596996538,1.0,24
0.1,59,24,3,1,3,0.026413296970115397,0.35714285714285715,15
0.1,59,25,3,1,3,0.0028751573270199447,0.0,10
0.1,59,26,3,1,3,0.37579236352788686,1.0,24
0.1,59,27,3,1,3,0.4054487740289876,1.0,24
0.1,59,28,3,1,3,0.024452878536224913,0.21428571428571427,13
0.1,59,29,3,1,3,0.3436260730395755,1.0,24
0.1,59,30,3,1,3,0.18345955029007488,0.5,17
0.1,59,31,3,1,3,0.01951037644517629,0.0,10
0.1,59,32,3,1,3,0.691095605906893,1.0,24
0.1,59,33,3,0,2,0.5470670440174773,1.0,24
0.1,59,34,3,1,3,0.36579927797561596,1.0,24
0.1,59,35,3,1,3,0.022257922245625502,1.0,24
0.1,59,36,3,1,3,0.7703685521690452,1.0,24
0.1,59,37,3,1,3,0.3841457118652826,1.0,24
0.1,59,38,3,1,3,0.0014841479385476802,0.0,10
0.1,59,39,3,1,3,0.025024115221719503,0.0,10
0.1,59,40,3,1,3,0.03436682436305862,0.21428571428571427,13
0.1,59,41,3,1,3,0.4389068597493925,1.0,24
0.1,59,42,3,0,0,0.8681771355784911,1.0,24
0.1,59,43,3,1,3,0.10421521335188756,0.9285714285714286,23
0.1,59,44,3,1,3,0.01705096944656887,0.0,10
0.1,59,45,3,1,3,0.019726320208846786,0.0,10
0.1,59,46,3,1,3,0.02136568721423991,1.0,24
0.1,59,47,3,0,1,1.3629045816660197,1.0,24
0.1,59,48,3,1,3,1.0264847483711548,1.0,24
0.1,59,49,3,1,3,0.3944351538591485,1.0,24
0.1,59,50,3,1,3,0.08925155578443428,0.21428571428571427,13
0.1,59,51,3,1,3,0.4215670236040511,1.0,24
0.1,59,52,3,1,3,0.025203532287214784,0.0,10
0.1,59,53,3,1,3,0.030166822509357948,0.6428571428571429,19
0.1,59,54,3,0,0,0.46655015983616216,1.0,24
0.1,59,55,3,1,3,0.015589757091800457,0.0,10
0.1,59,56,3,1,3,0.3133176821318301,0.0,10
0.1,59,57,3,0,2,1.3718394070563251,1.0,24
0.1,59,58,3,1,3,0.8306099042542011,1.0,24
0.1,59,59,3,1,3,0.1677086668560951,1.0,24
0.1,59,60,3,1,3,0.817658705133038,1.0,24
0.1,59,61,3,0,1,0.8708619602916828,1.0,24
0.1,59,62,3,1,3,0.07339573582063301,0.5,17
0.1,59,63,3,1,3,0.7169327383581401,1.0,24
0.1,59,64,3,1,3,0.018090937360091704,0.14285714285714285,12
0.1,59,65,3,1,3,0.032432930750232,0.0,10
0.1,59,66,3,1,3,0.49861273217608926,1.0,24
0.1,59,67,3,1,3,0.27248577229996107,0.21428571428571427,13
0.1,59,68,3,0,1,0.28824569638935665,0.2857142857142857,14
0.1,59,69,3,0,0,1.3627626418777126,1.0,24
0.1,59,70,3,1,3,0.00034180395654990906,0.0,10
0.1,59,71,3,1,3,0.038751866215979855,0.0,10
0.1,59,72,3,0,0,1.3730375566130495,1.0,24
0.1,59,73,3,1,3,0.2261701520759267,0.5,17
0.1,59,74,3,1,3,0.01598132866574978,0.0,10
0.1,59,75,3,1,3,0.3615971926363081,1.0,24
0.1,59,76,3,1,3,0.44824868155633435,1.0,24
0.1,59,77,3,1,3,0.024537524426976428,0.42857142857142855,16
0.1,59,78,3,1,3,0.33948238944168235,0.0,10
0.1,59,79,3,1,3,0.029147239541293158,0.0,10
0.1,59,80,3,1,3,0.1885314346569146,0.35714285714285715,15
0.1,59,81,3,1,3,0.4372876025281991,1.0,24
0.1,59,82,3,1,3,1.374990029648113,1.0,24
0.1,59,83,3,0,0,0.839026211890966,1.0,24
0.1,59,84,3,1,3,0.06858253786236228,0.0,10
0.1,59,85,3,1,3,1.3061068621893885,1.0,24
0.1,59,86,3,1,3,0.7862607930977955,1.0,24
0.1,59,87,3,1,3,0.6563343729032554,1.0,24
0.1,59,88,3,1,3,0.022947238988232505,0.0,10
0.1,59,89,3,0,1,1.3834176522473705,1.0,24
0.1,59,90,3,1,3,0.7166529653916749,1.0,24
0.1,59,91,3,1,3,0.026897826324169028,0.0,10
0.1,59,92,3,1,3,0.2441722192641663,0.42857142857142855,16
0.1,59,93,3,1,3,0.014199744111149208,0.0,10
0.1,59,94,3,1,3,0.025148003430985024,0.07142857142857142,11
0.1,59,95,3,0,0,1.3703898598642559,1.0,24
0.1,59,96,3,1,3,0.10073999349670859,0.7142857142857143,20
0.1,59,97,3,1,3,0.555878023150496,1.0,24
0.1,59,98,3,1,3,0.02287591511859014,0.21428571428571427,13
0.1,59,99,3,1,3,0.024165122942419,0.42857142857142855,16
0.1,59,100,3,1,3,1.3777755274588968,1.0,24
0.1,59,101,3,1,3,0.3959422417727549,0.21428571428571427,13
0.1,59,102,3,1,3,0.0008686505431177135,0.0,10
0.1,59,103,3,1,3,0.0472657931436706,0.0,10
0.1,59,104,3,1,3,0.0030478848172282155,0.0,10
0.1,59,105,3,1,3,0.07440866854077768,0.21428571428571427,13
0.1,59,106,3,0,1,0.2761820852450159,0.07142857142857142,11
0.1,59,107,3,0,0,1.370456851318603,1.0,24
0.1,59,108,3,1,3,0.2566362871123985,0.7857142857142857,21
0.1,59,109,3,0,1,0.8363271397460894,1.0,24
0.1,59,110,3,1,3,0.02185392856153631,0.2857142857142857,14
0.1,59,111,3,1,3,0.019986953696715118,0.42857142857142855,16
0.1,59,112,3,1,3,0.03962501800580744,0.14285714285714285,12
0.1,59,113,3,1,3,0.6936977082701277,1.0,24
0.1,59,114,3,1,3,0.03176922404360891,0.14285714285714285,12
0.1,59,115,3,1,3,0.2874199935354064,0.0,10
0.1,59,116,3,0,1,1.3814623358245477,1.0,24
0.1,59,117,3,1,3,0.0302889565393436,0.2857142857142857,14
0.1,59,118,3,1,3,2.1103704217996377e-05,0.0,10
0.1,59,119,3,1,3,0.021407102105319535,0.14285714285714285,12
0.1,59,120,3,1,3,0.03208310530882102,0.6428571428571429,19
0.1,59,121,3,1,3,0.40164703496208054,1.0,24
0.1,59,122,3,1,3,0.2818969779616447,0.42857142857142855,16
0.1,59,123,3,0,0,1.3478315544410089,1.0,24
0.1,59,124,3,0,2,1.3730329668517265,1.0,24
0.1,59,125,3,1,3,0.003785089557357681,0.0,10
0.1,59,126,3,1,3,0.3277890922444301,0.21428571428571427,13
0.1,59,127,3,1,3,0.0243054241356684,0.0,10
0.1,59,128,3,1,3,0.06832924585330377,0.2857142857142857,14
0.1,59,129,3,1,3,0.13520367248994258,0.5714285714285714,18
0.1,59,130,3,1,3,0.23790284559152713,0.0,10
0.1,59,131,3,1,3,0.024337290089712478,0.0,10
0.1,59,132,3,1,3,0.018407823104325573,0.6428571428571429,19
0.1,59,133,3,1,3,0.0029285151235784617,0.0,10
0.1,59,134,3,1,3,0.34006748252322044,0.42857142857142855,16
0.1,59,135,3,1,3,0.2413070942298905,0.07142857142857142,11
0.1,59,136,3,1,3,0.023450081677970077,0.6428571428571429,19
0.1,59,137,3,1,3,0.08727503601364492,0.6428571428571429,19
0.1,59,138,3,1,3,0.026630970013420862,0.14285714285714285,12
0.1,59,139,3,1,3,0.003504034038355839,0.0,10
0.1,59,140,3,1,3,0.023977326997460333,0.21428571428571427,13
0.1,59,141,3,1,3,0.02150371101448998,0.35714285714285715,15
0.1,59,142,3,1,3,0.0018937488834418778,0.0,10
0.1,59,143,3,1,3,0.055906610332597854,0.0,10
0.1,59,144,3,1,3,0.03289923639642707,0.2857142857142857,14
0.1,59,145,3,1,3,0.31705452779325094,0.0,10
0.1,59,146,3,0,2,0.18476678840484237,0.42857142857142855,16
0.1,59,147,3,1,3,0.04808829805357896,0.2857142857142857,14
0.1,59,148,3,1,3,0.5394119591917953,1.0,24
0.1,59,149,3,1,3,0.025598752740389728,0.0,10
0.1,59,150,3,1,3,0.22372379534424972,0.0,10
0.1,59,151,3,1,3,0.038878563157563245,0.2857142857142857,14
0.1,59,152,3,1,3,0.031749432483266074,0.14285714285714285,12
0.1,59,153,3,1,3,0.292974868552077,0.07142857142857142,11
0.1,59,154,3,1,3,0.02547129212589608,0.21428571428571427,13
0.1,59,155,3,1,3,0.0199414480201239,0.0,10
0.1,59,156,3,1,3,0.4305814531992335,1.0,24
0.1,59,157,3,1,3,0.2537426242087498,0.0,10
0.1,59,158,3,1,3,0.3483115695294385,1.0,24
0.1,59,159,3,1,3,0.36610710415806846,1.0,24
0.1,59,160,3,0,2,1.339631713382157,1.0,24
0.1,59,161,3,1,3,0.02315254943430716,0.07142857142857142,11
0.1,59,162,3,0,0,0.7594954370189082,1.0,24
0.1,59,163,3,1,3,0.021368637649370793,0.6428571428571429,19
0.1,59,164,3,1,3,0.019922402764751795,0.8571428571428571,22
0.1,59,165,3,1,3,0.2579272764960685,0.42857142857142855,16
0.1,59,166,3,1,3,0.13417668972173663,0.5,17
0.1,59,167,3,1,3,0.027531565792885716,0.2857142857142857,14
0.1,59,168,3,1,3,0.03446831217917733,0.0,10
0.1,59,169,3,1,3,0.4491668598675144,1.0,24
0.1,59,170,3,0,0,0.27330660667575035,0.14285714285714285,12
0.1,59,171,3,1,3,0.04256168220819564,0.0,10
0.1,59,172,3,1,3,0.04292039313706828,0.0,10
0.1,59,173,3,1,3,0.048241003588408944,0.07142857142857142,11
0.1,59,174,3,0,1,1.3697501132317145,1.0,24
0.1,59,175,3,1,3,0.04781215481526429,0.2857142857142857,14
0.1,59,176,3,1,3,0.018977660007102846,0.9285714285714286,23
0.1,59,177,3,1,3,0.31714292634129815,0.0,10
0.1,59,178,3,1,3,0.021723150541106635,0.07142857142857142,11
0.1,59,179,3,1,3,0.015953184265449515,0.0,10
0.1,59,180,3,1,3,0.2599599609235195,0.0,10
0.1,59,181,3,1,3,0.25343726560289603,0.7857142857142857,21
0.1,59,182,3,1,3,0.20816076006780204,0.9285714285714286,23
0.1,59,183,3,1,3,0.8302928688520581,1.0,24
0.1,59,184,3,1,3,0.8584338743213715,1.0,24
0.1,59,185,3,0,0,1.3644499548854447,1.0,24
0.1,59,186,3,1,3,0.117972457552999,0.5714285714285714,18
0.1,59,187,3,1,3,0.27576643143976254,0.0,10
0.1,59,188,3,1,3,0.17252773348521727,0.9285714285714286,23
0.1,59,189,3,1,3,0.01797462355923788,0.21428571428571427,13
0.1,59,190,3,1,3,0.12637838404936988,0.5,17
0.1,59,191,3,1,3,1.3750259139121463,1.0,24
0.1,59,192,3,1,3,0.03807129881378139,0.7142857142857143,20
0.1,59,193,3,1,3,0.019764374376022485,0.9285714285714286,23
0.1,59,194,3,1,3,0.029469085073264196,0.0,10
0.1,59,195,3,1,3,0.3032428614370108,0.0,10
0.1,59,196,3,1,3,0.03466369779485887,0.0,10
0.1,59,197,3,1,3,0.36105391729987707,1.0,24
0.1,59,198,3,1,3,0.01211630561847218,0.0,10
0.1,59,199,3,1,3,0.02191672610664525,0.5714285714285714,18
0.2,0,0,3,1,3,0.0414755511067061,0.14285714285714285,12
0.2,0,1,3,1,3,0.0010465615173339369,0.0,10
0.2,0,2,3,1,3,0.3105322290884414,0.14285714285714285,12
0.2,0,3,3,1,3,0.17011430271452416,0.0,10
0.2,0,4,3,1,3,0.16266825955526126,0.0,10
0.2,0,5,3,1,3,3.750846521433302e-05,0.0,10
0.2,0,6,3,1,3,0.14383183201673042,0.6428571428571429,19
0.2,0,7,3,1,3,0.32404852367029624,0.0,10
0.2,0,8,3,1,3,0.000279570863186849,0.0,10
0.2,0,9,3,1,3,7.907676327798273e-05,0.0,10
0.2,0,10,3,1,3,0.03872337685507342,0.0,10
0.2,0,11,3,1,3,0.02329963362343598,0.07142857142857142,11
0.2,0,12,3,1,3,0.03664607193927135,0.0,10
0.2,0,13,3,1,3,0.03136215879561553,0.21428571428571427,13
0.2,0,14,3,0,1,0.7353957209345809,1.0,24
0.2,0,15,3,1,3,0.30388225950481995,0.2857142857142857,14
0.2,0,16,3,1,3,0.0031858626642291034,0.0,10
0.2,0,17,3,1,3,0.11002109095998348,0.07142857142857142,11
0.2,0,18,3,1,3,0.02754199297501187,0.5,17
0.2,0,19,3,1,3,0.19610334294035928,0.14285714285714285,12
0.2,0,20,3,1,3,0.15380223666916815,0.0,10
0.2,0,21,3,1,3,0.0021840501224945886,0.0,10
0.2,0,22,3,1,3,0.027221694140709674,0.14285714285714285,12
0.2,0,23,3,1,3,0.002152943228513557,0.0,10
0.2,0,24,3,1,3,0.02960040698701604,0.7857142857142857,21
0.2,0,25,3,1,3,0.03377141413402523,0.0,10
0.2,0,26,3,1,3,0.0013107784997317276,0.0,10
0.2,0,27,3,1,3,0.027618858639265952,0.0,10
0.2,0,28,3,1,3,0.2792035231862896,0.0,10
0.2,0,29,3,1,3,0.021268494180665707,0.5714285714285714,18
0.2,0,30,3,1,3,0.30640562883464606,0.9285714285714286,23
0.2,0,31,3,1,3,0.03871556821668888,0.0,10
0.2,0,32,3,1,3,0.04377305580240009,0.2857142857142857,14
0.2,0,33,3,1,3,0.025742926924883648,0.14285714285714285,12
0.2,0,34,3,1,3,0.0009825506555594685,0.0,10
0.2,0,35,3,1,3,0.0004642451784673202,0.0,10
0.2,0,36,3,1,3,0.020817728817984462,0.2857142857142857,14
0.2,0,37,3,1,3,0.017303728766935332,0.2857142857142857,14
0.2,0,38,3,1,3,3.3388365165421406e-05,0.0,10
0.2,0,39,3,1,3,0.26842278295567906,1.0,24
0.2,0,40,3,1,3,0.0014596160834458233,0.0,10
0.2,0,41,3,1,3,0.0014600869881548195,0.0,10
0.2,0,42,3,1,3,3.972294105221926e-05,0.0,10
0.2,0,43,3,1,3,0.0016767402666680376,0.0,10
0.2,0,44,3,1,3,0.023821523125401728,0.35714285714285715,15
0.2,0,45,3,1,3,0.03278220384645336,0.0,10
0.2,0,46,3,1,3,0.02116186411548491,0.35714285714285715,15
0.2,0,47,3,1,3,0.0234120062298387,0.5,17
0.2,0,48,3,1,3,0.0035399881060982218,0.0,10
0.2,0,49,3,1,3,0.014734944718817405,0.0,10
0.2,0,50,3,1,3,0.025835754225434653,0.0,10
0.2,0,51,3,1,3,0.03679599831797631,0.0,10
0.2,0,52,3,1,3,0.02144366925125378,0.7857142857142857,21
0.2,0,53,3,1,3,0.001361193889821053,0.0,10
0.2,0,54,3,1,3,0.25909218642589116,0.2857142857142857,14
0.2,0,55,3,1,3,0.0008513096684522341,0.0,10
0.2,0,56,3,1,3,0.00021405081547799828,0.0,10
0.2,0,57,3,1,3,0.38493430240206455,1.0,24
0.2,0,58,3,1,3,0.02692170092200222,0.2857142857142857,14
0.2,0,59,3,1,3,0.09088163394147304,0.7142857142857143,20
0.2,0,60,3,1,3,0.07754343925693577,0.2857142857142857,14
0.2,0,61,3,1,3,0.10290989392369218,0.2857142857142857,14
0.2,0,62,3,1,3,0.040183730183982004,0.0,10
0.2,0,63,3,1,3,0.19847685403098853,0.0,10
0.2,0,64,3,1,3,0.18668033898859693,0.0,10
0.2,0,65,3,1,3,0.029281782312990515,0.0,10
0.2,0,66,3,1,3,0.02546784876332312,0.14285714285714285,12
0.2,0,67,3,1,3,0.02260074886096547,0.07142857142857142,11
0.2,0,68,3,1,3,0.023219221959221152,0.0,10
0.2,0,69,3,1,3,0.02363847274586639,0.0,10
0.2,0,70,3,1,3,0.0013125968500759197,0.0,10
0.2,0,71,3,1,3,0.024108679339105002,0.21428571428571427,13
0.2,0,72,3,1,3,0.002851963832267742,0.0,10
0.2,0,73,3,1,3,0.0016581656138224166,0.0,10
0.2,0,74,3,1,3,1.824695442959527e-06,0.0,10
0.2,0,75,3,1,3,0.14308089791297077,0.21428571428571427,13
0.2,0,76,3,1,3,0.030784859449450707,0.0,10
0.2,0,77,3,1,3,0.0011687301865125576,0.0,10
0.2,0,78,3,1,3,0.2357577792298119,0.0,10
0.2,0,79,3,1,3,0.1682878269478314,0.5,17
0.2,0,80,3,1,3,0.02564542193805788,0.0,10
0.2,0,81,3,1,3,0.1053688247175008,0.2857142857142857,14
0.2,0,82,3,1,3,0.0316307490568416,0.0,10
0.2,0,83,3,1,3,0.3018467940099945,0.6428571428571429,19
0.2,0,84,3,1,3,0.00010306471120094064,0.0,10
0.2,0,85,3,1,3,8.333584387337531e-05,0.0,10
0.2,0,86,3,1,3,0.0008297428849950545,0.0,10
0.2,0,87,3,1,3,0.29041271393072665,0.2857142857142857,14
0.2,0,88,3,1,3,0.13616823453849083,0.0,10
0.2,0,89,3,1,3,0.021348897352083035,0.21428571428571427,13
0.2,0,90,3,1,3,0.01731822046358983,0.7142857142857143,20
0.2,0,91,3,1,3,0.05103976032882432,0.21428571428571427,13
0.2,0,92,3,1,3,0.060265622273283415,0.0,10
0.2,0,93,3,1,3,0.19456443668551293,0.5714285714285714,18
0.2,0,94,3,1,3,0.12208676592862742,0.6428571428571429,19
0.2,0,95,3,1,3,0.03185264093462386,0.21428571428571427,13
0.2,0,96,3,1,3,0.033157212430263816,0.7142857142857143,20
0.2,0,97,3,1,3,0.022546502520140285,0.5,17
0.2,0,98,3,1,3,0.023792740999593713,0.0,10
0.2,0,99,3,1,3,0.07273212342108981,0.5,17
0.2,0,100,3,1,3,0.35098987785982694,1.0,24
0.2,0,101,3,1,3,0.01920019339286717,0.21428571428571427,13
0.2,0,102,3,1,3,0.029093458345864152,0.0,10
0.2,0,103,3,1,3,0.0027878382264787628,0.0,10
0.2,0,104,3,1,3,0.0009322851733639535,0.0,10
0.2,0,105,3,1,3,0.1674594760544587,0.0,10
0.2,0,106,3,1,3,0.01968774211474691,0.0,10
0.2,0,107,3,1,3,0.1433889528598801,0.6428571428571429,19
0.2,0,108,3,1,3,0.020583348808865164,0.07142857142857142,11
0.2,0,109,3,1,3,0.022851146574189192,0.0,10
0.2,0,110,3,1,3,0.0010796179800953054,0.0,10
0.2,0,111,3,1,3,0.03523414197667155,0.21428571428571427,13
0.2,0,112,3,1,3,0.16027747297701989,0.14285714285714285,12
0.2,0,113,3,1,3,0.22100395851716334,0.0,10
0.2,0,114,3,1,3,0.02696684097289832,0.21428571428571427,13
0.2,0,115,3,1,3,0.04083765869977177,0.0,10
0.2,0,116,3,1,3,0.03913457098374086,0.35714285714285715,15
0.2,0,117,3,1,3,0.01745259177238589,0.0,10
0.2,0,118,3,1,3,0.016162013665545566,0.0,10
0.2,0,119,3,1,3,0.026414135448165822,0.07142857142857142,11
0.2,0,120,3,1,3,0.10444792729174147,0.14285714285714285,12
0.2,0,121,3,1,3,0.0346839812386514,0.0,10
0.2,0,122,3,1,3,0.0018969618385803835,0.0,10
0.2,0,123,3,1,3,0.05553567710146726,0.42857142857142855,16
0.2,0,124,3,1,3,0.018340776585369784,0.0,10
0.2,0,125,3,1,3,0.0018871916280029793,0.0,10
0.2,0,126,3,1,3,0.08454417237770145,0.9285714285714286,23
0.2,0,127,3,1,3,0.022579747649068067,0.5,17
0.2,0,128,3,1,3,0.048752025201053976,0.0,10
0.2,0,129,3,1,3,7.931057528044949e-06,0.0,10
