true_beta,true_mu,seed_rep,observer,true_goal,recovered_mu,mu_posterior_entropy,goal_correct,goal_entropy,subgoal_entropy,realised_blocks
1.0,1,16,18,2,1.6522818825368746,0.9983624193395365,1,3.3662623736475216e-15,1.3377701602981942,3
1.0,1,16,19,2,1.165862173998973,0.4446740624975382,1,3.571513590108716e-15,1.3835460448834453,3
1.0,1,16,20,2,1.0791154611011553,0.2374319359938929,1,6.316508339778132e-15,1.3859431668003495,3
1.0,1,16,21,2,1.1126822149852162,0.34594005787856247,1,2.104984643118545e-12,1.3816786836212138,3
1.0,1,16,22,2,1.8365459935172936,1.077921234355565,1,3.3257695720674645e-15,1.3369592796003467,3
1.0,1,16,23,2,1.0009972335260457,0.005851183004109781,1,1.0936587809252122e-12,1.386294148791544,3
1.0,1,16,24,2,1.1874459110180278,0.48324538660199007,1,6.614649695991e-15,1.384632915538837,3
1.0,1,16,25,2,1.564265695851332,0.9400448485409664,1,3.953593162159371e-14,1.3749593859592564,3
1.0,1,16,26,2,1.6200908445319557,0.9807231802172477,1,3.145081256189948e-15,1.3498345294816279,3
1.0,1,16,27,2,1.6934841308831063,1.0244546039468014,1,3.1085812274289188e-15,1.3553950838318702,3
1.0,1,16,28,2,1.024234459962485,0.08861344938687374,1,1.3144989471326184e-13,1.3862626682976846,3
1.0,1,16,29,2,2.017839615017824,1.0974527750888217,1,4.697881483457193e-15,1.3013505387538187,3
1.0,1,16,30,2,2.200313725884447,1.0659735121003666,1,1.327204993577383e-13,1.3588022817685346,3
1.0,1,16,31,2,1.4864240065630332,0.8849070873225238,1,3.1874927183817417e-15,1.3439041720806855,3
1.0,1,16,32,2,1.0295532029115788,0.1085411741673635,1,5.118428317408721e-15,1.3862358978713023,3
1.0,1,16,33,2,1.4908928025224644,0.8549650524551395,1,7.01329761044536e-14,1.3743220908611802,3
1.0,1,16,34,2,1.6282021120737464,0.9894980327389253,1,2.984321242041135e-15,1.353118065183979,3
1.0,1,16,35,2,1.28460103094209,0.6436233142208587,1,3.795376315531187e-15,1.3810911524932672,3
1.0,1,16,36,2,2.3165093806138386,1.018766740062014,1,3.190979009902881e-15,1.3095086266738565,3
1.0,1,16,37,2,1.4285146097971138,0.8127749861180898,1,6.45583196851637e-15,1.3766156192619867,3
1.0,1,16,38,2,1.5650665533911166,0.9355122785200407,1,5.224405878941405e-15,1.3798438611982955,3
1.0,1,16,39,2,1.2939346865025416,0.6343757718458204,1,3.540178758719742e-15,1.380814114494625,3
1.0,1,16,40,2,1.4059907268485696,0.7769174456150739,1,3.770681504012937e-15,1.3769725286268089,3
1.0,1,16,41,2,1.8519075654659884,1.0779651892908109,1,6.071736261704525e-15,1.3418456208849832,3
1.0,1,16,42,2,1.4684586212356974,0.8613264420156019,1,3.4379497840724974e-15,1.36965881095183,3
1.0,1,16,43,2,2.0927164212436553,1.0797482222212895,1,4.1030904544234183e-14,1.367424089491754,3
1.0,1,16,44,2,2.0212616107919645,1.0982539551073862,1,3.4672093128091277e-15,1.2968773440931916,3
1.0,1,16,45,2,1.2698669252404589,0.6355824470353131,1,3.9490360582787796e-15,1.381200993770748,3
1.0,1,16,46,2,1.5066855478728531,0.8970537684622224,1,3.4160782590047573e-15,1.3654281179446812,3
1.0,1,16,47,2,1.4042123551358587,0.7969812858743196,1,8.302077114925711e-13,1.3805871579631097,3
1.0,1,16,48,2,1.4151261557765167,0.7949257221067121,1,3.648395268104048e-15,1.3772124694525034,3
1.0,1,16,49,2,1.7057412099283489,1.0274278933044445,1,1.1842664205907555e-12,1.2154925476352503,3
1.0,1,16,50,2,1.5971351464771655,0.9560882204190141,1,3.0694747470916912e-15,1.3623571264738954,3
1.0,1,16,51,2,1.0381947713584239,0.15729725061033029,1,6.272201168793176e-14,1.385524912597717,3
1.0,1,16,52,2,1.0286421057291084,0.10736747224048976,1,8.310494789540456e-15,1.3862585027873282,3
1.0,1,16,53,2,2.3235237595546834,0.9223315759860917,1,1.298084005051815e-13,1.2586355569842183,3
1.0,1,16,54,2,1.0812861110606216,0.25662187637300055,1,7.756596873754387e-12,1.3861354590139003,3
1.0,1,16,55,2,2.3103412286894733,0.9512001828377248,1,5.6475362270913935e-15,1.2433304097650175,3
1.0,1,16,56,2,2.2935363253746375,1.0316927941051628,1,3.852064503004588e-14,1.1285471531800466,3
1.0,1,16,57,2,1.6240455584870266,0.9780304051658455,1,3.051928196338209e-15,1.35143966353268,3
1.0,1,16,58,2,1.2541502163534304,0.6225029200160097,1,4.469119875764191e-15,1.3684245336023415,3
1.0,1,16,59,2,1.0905122972383299,0.27884579277113863,1,3.239848625460467e-15,1.3850800576423488,3
1.0,1,17,0,3,1.4441695008450686,0.8316975275097027,1,3.4352144912151574e-15,1.3727867016765722,6
1.0,1,17,1,3,1.2580102112692508,0.6025380167957712,1,4.9928583207691535e-15,1.3823614254489267,6
1.0,1,17,2,3,1.384102508385489,0.7832968889914378,1,1.3096846068095364e-13,1.3811703661857313,6
1.0,1,17,3,3,2.0460839958149157,1.0969871979836714,1,2.702021684614458e-15,1.3061095033321826,6
1.0,1,17,4,3,2.4376431854289766,0.9493339502621249,1,2.2285130187540465e-15,1.2013695180299233,6
1.0,1,17,5,3,1.4080308934849253,0.7846736180695506,1,3.1665041914189814e-15,1.3729796991650334,6
1.0,1,17,6,3,1.840679813934977,1.0772595502690359,1,2.7216314043855947e-15,1.3154990371578292,6
1.0,1,17,7,3,1.3515214335405044,0.6473304739003187,1,3.1735668432781077e-15,1.3741818045567877,6
1.0,1,17,8,3,1.0926575371803118,0.28166632698140576,1,3.341404303932954e-15,1.3851148162115958,6
1.0,1,17,9,3,1.1462018106001342,0.40515228164711303,1,1.1907334574183196e-13,1.3846153470677605,6
1.0,1,17,10,3,1.0514860170687337,0.17929326210488944,1,6.648332631687415e-15,1.386254123995251,6
1.0,1,17,11,3,1.643202627417202,0.9975815714471975,1,4.802482788236703e-15,1.3757616694961676,6
1.0,1,17,12,3,1.2161161056137582,0.5344000514596314,1,3.85024024377714e-15,1.384462290084485,6
1.0,1,17,13,3,2.165209670505011,0.8119016238101917,1,1.468647271040594e-12,0.9581321966205133,6
1.0,1,17,14,3,1.4562707090331288,0.8400170491731366,1,3.323652957581224e-15,1.372940772636324,6
1.0,1,17,15,3,1.4406699543930475,0.8228202397505511,1,3.6433327790367325e-15,1.378181131173887,6
1.0,1,17,16,3,1.179213280169971,0.45776348023058,1,3.7136394684463466e-15,1.3845752857284424,6
1.0,1,17,17,3,1.9865667679755583,1.09787770336805,1,5.4699662447248216e-15,1.3624592036782956,6
1.0,1,17,18,3,1.6498044771909128,0.9900344148184084,1,3.0638802521418133e-15,1.3570735900109807,6
1.0,1,17,19,3,1.4872473999757598,0.8658089873312659,1,1.3050698232011917e-13,1.3719791444060863,6
1.0,1,17,20,3,1.111890314415975,0.33464907313043935,1,2.0768605203022377e-12,1.382698976328223,6
1.0,1,17,21,3,1.0463517789715915,0.14219074550143157,1,3.167546029025325e-15,1.3860224211107994,6
1.0,1,17,22,3,2.310635636319349,0.9808134919413232,1,2.8589902546780243e-15,1.0503661370234618,6
1.0,1,17,23,3,1.5262385639312783,0.8974585941252151,1,3.638229600551431e-15,1.367167631409362,6
1.0,1,17,24,3,1.5582254387348013,0.9213346446139328,1,5.530583606986356e-15,1.3567860948925277,6
1.0,1,17,25,3,1.0129848524787732,0.06363155716396213,1,4.7456418040923657e-14,1.3862737525084956,6
1.0,1,17,26,3,1.2478666555172884,0.49892951144530673,1,3.181170717655556e-15,1.3780817015189817,6
1.0,1,17,27,3,2.0232549949432457,1.0804862331412486,1,4.639529225882094e-15,1.3043658776270128,6
1.0,1,17,28,3,1.2473613010112963,0.5856061263485135,1,9.0066063388437e-15,1.3860365099996579,6
1.0,1,17,29,3,1.9530359135865643,1.0917407695867132,1,3.0464029491111263e-15,1.303433515115018,6
1.0,1,17,30,3,1.7621873220324444,1.051123575200634,1,3.3012872930157412e-15,1.325804800108593,6
1.0,1,17,31,3,1.0018414511729299,0.008730220704433671,1,3.550208278254708e-14,1.3862941738687624,6
1.0,1,17,32,3,1.6454886818743988,0.9944163270555573,1,3.2764522888351035e-15,1.3341151958331183,6
1.0,1,17,33,3,1.3532946237943402,0.7098524834231346,1,4.088689197830394e-15,1.3774686100074867,6
1.0,1,17,34,3,1.19744683024202,0.5020173730713324,1,3.744203750989814e-15,1.3842406442106765,6
1.0,1,17,35,3,1.9722634488950699,1.0687700105632725,1,3.029131069532652e-13,1.3670234762283047,6
1.0,1,17,36,3,1.4626208761047181,0.8645393635937129,1,3.907069082873971e-14,1.3243337880228387,6
1.0,1,17,37,3,1.4971138891464848,0.8710311433311442,1,5.214266977788153e-14,1.3656416927858224,6
1.0,1,17,38,3,1.3934955369623405,0.7332689221684088,1,6.611067114536239e-15,1.3701774690348434,6
1.0,1,17,39,3,1.52626483890201,0.9085927449206664,1,3.2364401910051746e-15,1.36720379456398,6
1.0,1,17,40,3,2.1846166417136152,1.072672683195,1,2.964091323915549e-15,1.2846959370176227,6
1.0,1,17,41,3,2.1877021137698853,1.0463453571425305,1,3.0079389306266363e-15,1.2823700091062258,6
1.0,1,17,42,3,1.6417846661804125,0.987754249850582,1,4.592430904444862e-15,1.3574446962675382,6
1.0,1,17,43,3,1.3815118620139903,0.7418232230286178,1,3.5168005479179083e-15,1.3832329550719806,6
1.0,1,17,44,3,1.5757513221370312,0.9382237442517163,1,3.153312453904335e-15,1.3369194592161322,6
1.0,1,17,45,3,1.3134258099748384,0.6726890163274758,1,3.590731754863585e-15,1.3807694544696218,6
1.0,1,17,46,3,1.9198083596351891,1.0792421125148133,1,2.6055029431728756e-15,1.2527965292426093,6
1.0,1,17,47,3,1.8423958067272956,1.0798945905194386,1,5.9657041863182165e-15,1.344769082026167,6
1.0,1,17,48,3,1.3926568366262275,0.7801388472431071,1,3.583432048334924e-15,1.375473778647255,6
1.0,1,17,49,3,1.677591608386624,0.9069520565355116,1,3.0942446369428172e-15,1.3450213081354594,6
1.0,1,17,50,3,2.419790211939857,0.8562515892123654,1,5.294341502572128e-15,1.2473372374203384,6
1.0,1,17,51,3,1.4588210725454764,0.8448874331346354,1,5.275472578983622e-15,1.3829895899129834,6
1.0,1,17,52,3,1.7940560101556162,1.0606560512051155,1,2.1256348340800808e-14,1.3313632555909658,6
1.0,1,17,53,3,1.4109558594941232,0.787614399187289,1,7.333852771881527e-15,1.3785034975092203,6
1.0,1,17,54,3,2.836438183547367,0.46153149752357453,1,7.562012797309043e-14,0.9540546317414964,6
1.0,1,17,55,3,1.1178917820284437,0.2868566203874884,1,5.0644213994607004e-14,1.3834016951380166,6
1.0,1,17,56,3,2.372708353866188,0.976638493871332,1,1.1296091322014467e-14,1.3511460676633014,6
1.0,1,17,57,3,1.497306900770699,0.8729571540571319,1,3.6573166812376445e-15,1.372639967949884,6
1.0,1,17,58,3,2.399303733809401,0.9368646771100542,1,2.5189406720517213e-15,1.0081217768480346,6
1.0,1,17,59,3,2.21082740852045,1.055225114057421,1,7.001331564978627e-14,1.2259204014622933,6
1.0,1,18,0,1,1.0001896921983433,0.0013491739825288326,1,8.503663679343111e-14,1.3862943552002112,2
1.0,1,18,1,1,2.4685791279569074,0.7803307431085265,1,2.359001994563616e-15,1.3855335674947968,2
1.0,1,18,2,1,1.4188206935116203,0.78574549898315,1,3.2064854412842338e-15,1.3825244234867702,2
1.0,1,18,3,1,1.9079295297807783,1.0903624577150426,1,2.990930754385436e-15,1.3587384263693478,2
1.0,1,18,4,1,1.071239286989704,0.22398541652980886,1,3.5059574611622023e-15,1.3861297478938142,2
1.0,1,18,5,1,1.315091988440742,0.659641326768551,1,3.724299976060523e-15,1.3808238327862588,2
1.0,1,18,6,1,1.7458162852560168,1.0377719254006903,1,5.925517791344696e-15,1.384500515992125,2
1.0,1,18,7,1,2.221833354245976,1.0441563967512844,1,7.545957019090584e-15,1.2467366695604554,2
1.0,1,18,8,1,1.351608776487156,0.7070231742860245,1,7.469440534045872e-15,1.379558332878483,2
1.0,1,18,9,1,1.8116310730271987,1.0648202177151207,1,3.5451745539582255e-15,1.3769463860390505,2
1.0,1,18,10,1,1.9773385593401371,1.098102497997195,1,4.606985387292301e-14,1.3722026217322778,2
1.0,1,18,11,1,1.3626994776807628,0.720748233699178,1,3.704998910630073e-15,1.3784943540050631,2
1.0,1,18,12,1,1.0109998510407736,0.04843461907734829,1,2.7511847695585673e-14,1.3862738087361028,2
1.0,1,18,13,1,1.4157659997328922,0.7823923025983703,1,3.2831186103338844e-15,1.3846815330199107,2
1.0,1,18,14,1,1.5224753483286746,0.8878333792344679,1,4.517680419381663e-15,1.3692701529871967,2
1.0,1,18,15,1,1.1850830724486996,0.4591493727218721,1,3.5680728505547324e-15,1.3851419739958186,2
1.0,1,18,16,1,1.4996878436864813,0.8672746373382743,1,4.693185191809584e-15,1.3768626921037321,2
1.0,1,18,17,1,1.0912569050383876,0.27143658150064204,1,3.777932544983443e-15,1.3862004225459992,2
1.0,1,18,18,1,1.7957028019267678,1.0589821357263232,1,1.1468104540697265e-12,1.2381181959940402,2
1.0,1,18,19,1,1.2458279392578153,0.5596534142659837,1,3.40075811816627e-15,1.3838132924030204,2
1.0,1,18,20,1,2.1691379488842153,1.0678908277177852,1,3.517183403049619e-15,1.2984822304874424,2
1.0,1,18,21,1,1.2475674193720616,0.5623420970879459,1,2.021658151325511e-13,1.3790357119621084,2
1.0,1,18,22,1,1.073066854416451,0.22846698583620412,1,1.3047758067459373e-13,1.3861864673679034,2
1.0,1,18,23,1,2.399702506674295,0.892253009716143,1,4.014267614930744e-15,1.3039514008537374,2
1.0,1,18,24,1,1.1412933206093838,0.3774301713975787,1,3.11723858814669e-14,1.3862764986228082,2
1.0,1,18,25,1,1.5397320321861572,0.9027244970610688,1,6.355913642778412e-15,1.3800799430863564,2
1.0,1,18,26,1,2.39519755923218,0.8980163003780798,1,3.5590523981202136e-15,1.3378114766315554,2
1.0,1,18,27,1,1.19582761645688,0.47792577874815445,1,3.4125927598396676e-15,1.3845357844118968,2
1.0,1,18,28,1,1.8746451920510891,1.0834446388226318,1,1.3996661396075882e-12,1.205045101351716,2
1.0,1,18,29,1,1.564568742443955,0.923149848160109,1,1.3748208973603725e-13,1.367886516974468,2
1.0,1,18,30,1,1.4663903419386486,0.835358383914953,1,7.090773591953495e-15,1.3862943224937159,2
1.0,1,18,31,1,1.0561398575534302,0.1856197142232816,1,3.3604715257486255e-15,1.386208211335341,2
1.0,1,18,32,1,1.2760550572933713,0.6050241756466338,1,3.597056810026952e-15,1.3817369803921586,2
1.0,1,18,33,1,1.4476664257185452,0.816406192718201,1,3.136188301368628e-12,1.3826496263592047,2
1.0,1,18,34,1,1.007655721092438,0.03556520397793405,1,3.527489452568062e-15,1.3862894851329721,2
1.0,1,18,35,1,1.409869735100059,0.7758612367325994,1,4.466424069833233e-15,1.379011090996721,2
1.0,1,18,36,1,1.243563591271379,0.5561387413424972,1,4.42805769923032e-15,1.3791948729102756,2
1.0,1,18,37,1,1.4739776392433455,0.8428301879624739,1,4.260983234943504e-15,1.3762470796359865,2
1.0,1,18,38,1,1.030300936322854,0.11282088895204073,1,9.450935225923054e-15,1.3862925895460454,2
1.0,1,18,39,1,1.4511282697766235,0.8199658015044345,1,3.2091089931064735e-15,1.3860760655049245,2
1.0,1,18,40,1,1.0242298771543379,0.09386106223964791,1,7.579230743559243e-14,1.3862834482004762,2
1.0,1,18,41,1,1.045837517524656,0.15785913664237372,1,3.7266650699571234e-15,1.3862027961824093,2
1.0,1,18,42,1,1.0061295359044138,0.029385822866810924,1,1.0558857171407203e-12,1.3862876994135784,2
1.0,1,18,43,1,1.7564185209757184,1.0426501369500074,1,6.24653017156285e-15,1.3794246988346899,2
1.0,1,18,44,1,1.1464919120255417,0.38760730587692266,1,1.8184299403512893e-12,1.3831217168793313,2
1.0,1,18,45,1,1.5507926919544925,0.9119662551835989,1,6.915668724290499e-15,1.3800246029601406,2
1.0,1,18,46,1,1.0099327536253222,0.04441405338556692,1,5.046043939237879e-15,1.3862929279079683,2
1.0,1,18,47,1,1.6300371733528944,0.9714389915493921,1,2.1371313095572873e-14,1.330837537264228,2
1.0,1,18,48,1,1.0188592792787314,0.0762298300311407,1,2.999539507862509e-14,1.3862876401041864,2
1.0,1,18,49,1,1.8639930879811355,1.0808012751072769,1,1.853591142494668e-12,1.3660768270843926,2
1.0,1,18,50,1,1.9994500770524437,1.0986119863082506,1,2.6208557222500993e-15,1.369655350519749,2
1.0,1,18,51,1,1.0015335783010115,0.008770281198641613,1,3.7030145405486955e-15,1.3862942934230262,2
1.0,1,18,52,1,1.2950764380140165,0.6321725453526464,1,2.9608904343821436e-14,1.3834288036460058,2
1.0,1,18,53,1,1.3970344831922918,0.7613741041891541,1,3.490310726638728e-15,1.3746974987963398,2
1.0,1,18,54,1,1.004700663027718,0.023368861986742,1,3.5369610247110777e-15,1.386294307746184,2
1.0,1,18,55,1,1.2281423540881848,0.5317499165284064,1,7.839631294641537e-15,1.3841720160146431,2
1.0,1,18,56,1,2.2064177985868723,1.051897000037726,1,2.80750681118625e-15,1.3741466230783614,2
1.0,1,18,57,1,1.5368537953477857,0.9002809602223405,1,3.509937021702289e-15,1.3710956166570596,2
1.0,1,18,58,1,1.5507171563788942,0.9119039371117523,1,3.774409729827772e-15,1.3672846490539747,2
1.0,1,18,59,1,1.0095850929718064,0.04308791082259695,1,1.3065476831699562e-13,1.3862924642855994,2
1.0,1,19,0,2,1.6741977683405045,1.0121592260215495,1,3.858584516169143e-15,1.359895162331582,4
1.0,1,19,1,2,1.4541586437149354,0.8106957943978862,1,3.693732481662091e-15,1.375121486734745,4
1.0,1,19,2,2,1.392717468926411,0.771271654859966,1,3.637717083527273e-15,1.37820706805771,4
1.0,1,19,3,2,1.4341200699108267,0.8359708822665688,1,3.398676662846036e-15,1.3731122344138764,4
1.0,1,19,4,2,1.3474494991144195,0.739078336139864,1,1.3348682776329418e-13,1.349565640807239,4
1.0,1,19,5,2,1.5966336433886301,0.9611188366655857,1,3.361048263330577e-15,1.3564538144360379,4
1.0,1,19,6,2,1.680709317708389,1.0104398969861523,1,1.2365318749436828e-14,1.3436382483315557,4
1.0,1,19,7,2,1.7608818856443675,1.051958787465666,1,3.0677712216637817e-15,1.3322172064914326,4
1.0,1,19,8,2,1.2198200351208943,0.552180161044817,1,3.463711078001437e-15,1.3815948381804304,4
1.0,1,19,9,2,2.3458307754150285,0.9973703367227991,1,1.3080030064320308e-13,1.17158293346221,4
1.0,1,19,10,2,1.571307659118772,0.9329177193267653,1,7.443823299546767e-15,1.355663933974385,4
1.0,1,19,11,2,1.1670600599630665,0.3896627946073034,1,1.320306265233349e-13,1.3860877101271694,4
1.0,1,19,12,2,1.2920824787448908,0.6472614827522898,1,4.878871640731918e-15,1.382393448108358,4
1.0,1,19,13,2,1.4361538187133225,0.8219819113689908,1,4.6896480075240744e-15,1.3618903694831548,4
1.0,1,19,14,2,1.868140301976024,1.0832458856822942,1,1.306617080861306e-13,1.3581427402944435,4
1.0,1,19,15,2,1.1592563448937363,0.41976045617814045,1,4.226473343235831e-15,1.3846853325751411,4
1.0,1,19,16,2,1.0041440323948931,0.020605176212639582,1,3.75237899641404e-15,1.3862933404969924,4
1.0,1,19,17,2,1.7537919591089217,1.0526028977169921,1,3.114098253657927e-15,1.3269379566186932,4
1.0,1,19,18,2,1.3693024552738555,0.7464590020020918,1,3.1328064232039416e-15,1.3789507294016876,4
1.0,1,19,19,2,1.4136265561375356,0.7936594116823408,1,2.8784972153688546e-11,1.3770024802706653,4
1.0,1,19,20,2,1.8787577144260437,1.0802607110803053,1,2.95236110748235e-15,1.3061839777848439,4
1.0,1,19,21,2,1.2803868040792588,0.6300106762592494,1,3.713311417761139e-15,1.3816147925046858,4
1.0,1,19,22,2,1.5638429267749043,0.9384035955256698,1,3.3664083991301216e-15,1.3651095384002232,4
1.0,1,19,23,2,1.9701223057003134,0.9593666509960002,1,3.71832566921243e-15,1.3287878186936977,4
1.0,1,19,24,2,1.5297438327655355,0.9158318825932883,1,3.518724159739648e-15,1.3709856620995258,4
1.0,1,19,25,2,1.168573964025823,0.42813233357337244,1,1.4920238497800624e-12,1.3800144541977175,4
1.0,1,19,26,2,1.4231601737149495,0.8097309213930656,1,3.5143516339005824e-15,1.3748702448461114,4
1.0,1,19,27,2,1.344442369461265,0.7207823359278068,1,3.21948910378341e-15,1.3705138982692184,4
1.0,1,19,28,2,1.803421227027578,1.0693711118601061,1,3.5857002588950345e-15,1.354057972116125,4
1.0,1,19,29,2,1.0359741460921421,0.14733718627536696,1,9.51166979337483e-15,1.3859737371872176,4
1.0,1,19,30,2,1.990968064012634,1.0974713851666695,1,1.3078748683659383e-13,1.303900493424228,4
1.0,1,19,31,2,1.9245617790452798,1.0812086520536632,1,3.875161160855184e-15,1.3301098639115787,4
1.0,1,19,32,2,1.7990021665458922,1.0669545608892994,1,3.3795447669176605e-15,1.3261400312212424,4
1.0,1,19,33,2,1.3372685261341073,0.723010997298978,1,3.2873688994975222e-15,1.3742461400076964,4
1.0,1,19,34,2,1.5916937658565629,0.9204459029060472,1,3.658548190619107e-15,1.3684661851805557,4
1.0,1,19,35,2,1.295988621321427,0.6604480996227152,1,1.5318179846790745e-12,1.3615649802906438,4
1.0,1,19,36,2,1.2759625250438147,0.6107395691146726,1,1.8713901583830593e-12,1.3686949535768744,4
1.0,1,19,37,2,1.7972295901200799,1.0674067820831368,1,2.8641003164972257e-15,1.3254344145122419,4
1.0,1,19,38,2,1.3667257156827821,0.7147774341322353,1,1.3063257249607101e-13,1.381726722884847,4
1.0,1,19,39,2,1.4335664593155415,0.8190379702705903,1,3.892027588180989e-15,1.3754336808763001,4
1.0,1,19,40,2,1.5328043927003403,0.9013353157519388,1,3.057511550260663e-15,1.3642348293893714,4
1.0,1,19,41,2,1.719780847855766,1.0259159294685394,1,1.2574009909155316e-12,1.3654507544977168,4
1.0,1,19,42,2,1.2903908069509327,0.6207223787615108,1,3.6047823536034974e-15,1.3847987268998865,4
1.0,1,19,43,2,1.6906273046952673,1.0122364327868014,1,3.7130533603311355e-15,1.3633119703448435,4
1.0,1,19,44,2,1.1648766944217264,0.4381830145652885,1,3.653016217332176e-15,1.3855069285474384,4
1.0,1,19,45,2,1.6106844024841331,0.9719036542580464,1,1.3016901274780645e-13,1.3710513178752797,4
1.0,1,19,46,2,2.059954919729351,1.0895012475365258,1,1.2980846927635885e-13,1.3323290869830648,4
1.0,1,19,47,2,1.58977393093993,0.9482805120844304,1,3.162178474473434e-15,1.3616089271888772,4
1.0,1,19,48,2,1.531721360867546,0.9172013572284838,1,4.25129593202367e-15,1.371776592300901,4
1.0,1,19,49,2,1.250425934954477,0.5923458812806789,1,3.38133719460011e-15,1.3830696761133465,4
1.0,1,19,50,2,1.6886321855508255,0.9888320198736109,1,3.193653165674815e-15,1.3542546959659292,4
1.0,1,19,51,2,1.0884676698199416,0.2605470388856576,1,3.491472685443826e-15,1.3858302586095537,4
1.0,1,19,52,2,2.0603140805710853,1.0787150500464509,1,2.8322066831958007e-15,1.258504867831393,4
1.0,1,19,53,2,1.1029132660882333,0.30992551905632587,1,3.4674075621304488e-15,1.3855468109606024,4
1.0,1,19,54,2,1.5400869415659821,0.9165942718120595,1,2.13593857634036e-14,1.3671232210503834,4
1.0,1,19,55,2,1.6181953743427195,0.9820976711551447,1,3.725535997460087e-15,1.3619265658121653,4
1.0,1,19,56,2,1.0059306777471237,0.02778617293617953,1,4.785460747616255e-15,1.38628802924068,4
1.0,1,19,57,2,2.4604253770499738,0.8901015055946784,1,5.6121619116907085e-15,1.2938085730772297,4
1.0,1,19,58,2,1.8215071686464874,1.0738448095171047,1,3.2058361911415337e-15,1.301891780995144,4
1.0,1,19,59,2,1.3463435805009156,0.7435198477889075,1,5.409262708161652e-15,1.3447588753930693,4
1.0,3,0,0,1,2.4941928228737495,0.7158301707823507,1,2.175401518038056e-15,1.216990743499367,5
1.0,3,0,1,1,1.7814888495850374,1.053390074234816,1,5.087784575699126e-15,1.3477713276891734,5
1.0,3,0,2,1,2.4937637894525064,0.7172090537840111,1,2.2101221424747593e-15,1.1959226984539977,5
1.0,3,0,3,1,2.43370905010443,0.8435653202545649,1,2.1461274017826313e-15,1.2283445386599847,5
1.0,3,0,4,1,2.4136545172894164,0.8734576260234659,1,1.7565444455935288e-14,1.3744311155707336,5
1.0,3,0,5,1,2.4790893339929747,0.7568941962978601,1,2.2428430747126217e-15,1.2532179199776292,5
1.0,3,0,6,1,2.4267693544024493,0.8543347529337801,1,1.5800649664437963e-12,0.8078861262406491,5
1.0,3,0,7,1,2.3642340920662677,0.9341275980436099,1,2.26676206482494e-15,1.2652846413744512,5
1.0,3,0,8,1,2.4944743602016612,0.7149138914379611,1,2.922052638283895e-15,1.197151854346618,5
1.0,3,0,9,1,2.4708471182559117,0.7755087017104294,1,2.3827739328340936e-15,1.2510947235415812,5
1.0,3,0,10,1,2.498816428752055,0.6990264856982782,1,6.139447682921967e-13,0.6966338382426962,5
1.0,3,0,11,1,2.4825341155896345,0.748502145692719,1,2.0891865261704946e-15,1.2068238081650189,5
1.0,3,0,12,1,2.4973923082391507,0.7047266150051881,1,1.9920730254854858e-15,1.112363801393912,5
1.0,3,0,13,1,2.4861219801044507,0.7392696378069841,1,2.1641400848115613e-15,1.1716300256573458,5
1.0,3,0,14,1,2.16242366294281,1.07038056358095,1,9.135207027466645e-15,1.3638974753511097,5
1.0,3,0,15,1,2.4328809274076018,0.8448761338127452,1,1.2929335850420216e-13,1.3480120342063677,5
1.0,3,0,16,1,1.6255987229497508,0.9684152346945063,1,3.1144130116574767e-15,1.3772953341313316,5
1.0,3,0,17,1,1.488508017060215,0.8568098006564788,1,3.983242296642579e-15,1.3721268520275067,5
1.0,3,0,18,1,2.468814201913789,0.7798362632867866,1,3.4467041210578974e-15,1.1762953282530892,5
1.0,3,0,19,1,2.3413949529483,0.9573640623687865,1,2.389782018594535e-15,1.3819397800818516,5
1.0,3,0,20,1,2.4979361461451126,0.7026337672220653,1,1.9791073839767453e-15,1.112104123997152,5
1.0,3,0,21,1,2.3466198943434438,0.9522767056437915,1,2.255603476120168e-15,1.3240302347355657,5
1.0,3,0,22,1,2.2471237450439725,1.0299276536567958,1,1.3046012285024607e-13,1.3089902479551974,5
1.0,3,0,23,1,2.486660596781135,0.7378332137551411,1,2.313613068971836e-15,1.201693610478575,5
1.0,3,0,24,1,2.4971956729088007,0.705463736973149,1,2.0386003598111033e-15,1.1636164952035053,5
1.0,3,0,25,1,2.452962469679378,0.8108439156698037,1,2.1276922788900933e-15,1.1906575014842977,5
1.0,3,0,26,1,2.4132126635960582,0.8740761384893678,1,2.4431869465369775e-15,1.3372934509626184,5
1.0,3,0,27,1,2.4944466836850108,0.71500438394481,1,2.0286047411804027e-15,1.0809497115277407,5
1.0,3,0,28,1,2.485297892867768,0.7414403247831904,1,3.1114383123089803e-15,1.2197512292341512,5
1.0,3,0,29,1,2.4893789727770668,0.7303468946592363,1,2.0663796432760766e-15,1.1662600919958797,5
1.0,3,0,30,1,2.4921677351153653,0.7221746307419777,1,1.836075684758609e-15,1.2014684549941927,5
1.0,3,0,31,1,2.4951822805388595,0.7125663314380525,1,2.1982102960466632e-15,1.0269921774061972,5
1.0,3,0,32,1,2.4660988336529717,0.7854767198645676,1,2.3878568404144217e-15,1.206652531504449,5
1.0,3,0,33,1,2.237419640684979,1.035618789918117,1,2.3680232354634755e-15,1.3006255528679511,5
1.0,3,0,34,1,2.479968785545744,0.7547908984986376,1,2.87259678443475e-15,1.1989011342816107,5
1.0,3,0,35,1,2.492505369591537,0.721144042004419,1,2.835376205175198e-15,1.1991700909596985,5
